"source","scenario","scenario_geography","sector","technology","indicator","units","year","value"
"GECO2021","CurPol","SouthKorea","Power","GasCap","Capacity","MW",2025,46414.203125
"GECO2021","CurPol","SouthKorea","Power","HydroCap","Capacity","MW",2025,6631.021484375
"GECO2021","CurPol","SouthKorea","Power","NuclearCap","Capacity","MW",2025,23217.341796875
"GECO2021","CurPol","SouthKorea","Power","RenewablesCap","Capacity","MW",2025,34845.142578125
"GECO2021","NDC-LTS","SouthKorea","Power","CoalCap","Capacity","MW",2025,32799.91015625
"GECO2021","NDC-LTS","SouthKorea","Power","OilCap","Capacity","MW",2025,3921.80883789062
"GECO2021","NDC-LTS","SouthKorea","Power","GasCap","Capacity","MW",2025,46981.7734375
"GECO2021","NDC-LTS","SouthKorea","Power","HydroCap","Capacity","MW",2025,6631.021484375
"GECO2021","NDC-LTS","SouthKorea","Power","NuclearCap","Capacity","MW",2025,21875.548828125
"GECO2021","NDC-LTS","SouthKorea","Power","RenewablesCap","Capacity","MW",2025,48192.771484375
"GECO2021","1.5C-Unif","SouthKorea","Power","CoalCap","Capacity","MW",2025,31794.072265625
"GECO2021","1.5C-Unif","SouthKorea","Power","OilCap","Capacity","MW",2025,3984.955078125
"GECO2021","1.5C-Unif","SouthKorea","Power","GasCap","Capacity","MW",2025,46904.58203125
"GECO2021","1.5C-Unif","SouthKorea","Power","HydroCap","Capacity","MW",2025,6631.021484375
"GECO2021","1.5C-Unif","SouthKorea","Power","NuclearCap","Capacity","MW",2025,22972.943359375
"GECO2021","1.5C-Unif","SouthKorea","Power","RenewablesCap","Capacity","MW",2025,47522.662109375
"GECO2021","CurPol","MediteraneanMiddleEast","Power","CoalCap","Capacity","MW",2025,3891.45336914062
"GECO2021","CurPol","MediteraneanMiddleEast","Power","OilCap","Capacity","MW",2025,5919.6201171875
"GECO2021","CurPol","MediteraneanMiddleEast","Power","GasCap","Capacity","MW",2025,20110.90234375
"GECO2021","CurPol","MediteraneanMiddleEast","Power","HydroCap","Capacity","MW",2025,2356.80224609375
"GECO2021","CurPol","MediteraneanMiddleEast","Power","NuclearCap","Capacity","MW",2025,0.4388048350811
"GECO2021","CurPol","MediteraneanMiddleEast","Power","RenewablesCap","Capacity","MW",2025,6467.22021484375
"GECO2021","NDC-LTS","MediteraneanMiddleEast","Power","CoalCap","Capacity","MW",2025,3891.49926757812
"GECO2021","NDC-LTS","MediteraneanMiddleEast","Power","OilCap","Capacity","MW",2025,5919.6201171875
"GECO2021","NDC-LTS","MediteraneanMiddleEast","Power","GasCap","Capacity","MW",2025,20110.576171875
"GECO2021","NDC-LTS","MediteraneanMiddleEast","Power","HydroCap","Capacity","MW",2025,2357.68188476562
"GECO2021","NDC-LTS","MediteraneanMiddleEast","Power","NuclearCap","Capacity","MW",2025,0.492652744054794
"GECO2021","NDC-LTS","MediteraneanMiddleEast","Power","RenewablesCap","Capacity","MW",2025,6548.70971679687
"GECO2021","1.5C-Unif","MediteraneanMiddleEast","Power","CoalCap","Capacity","MW",2025,3678.71899414062
"GECO2021","1.5C-Unif","MediteraneanMiddleEast","Power","OilCap","Capacity","MW",2025,5919.6201171875
"GECO2021","1.5C-Unif","MediteraneanMiddleEast","Power","GasCap","Capacity","MW",2025,20107.25
"GECO2021","1.5C-Unif","MediteraneanMiddleEast","Power","HydroCap","Capacity","MW",2025,2370.88330078125
"GECO2021","1.5C-Unif","MediteraneanMiddleEast","Power","NuclearCap","Capacity","MW",2025,0.00026587303727865
"GECO2021","1.5C-Unif","MediteraneanMiddleEast","Power","RenewablesCap","Capacity","MW",2025,7417.01123046875
"GECO2021","CurPol","Mexico","Power","CoalCap","Capacity","MW",2025,8581.822265625
"GECO2021","CurPol","Mexico","Power","OilCap","Capacity","MW",2025,17370.66015625
"GECO2021","CurPol","Mexico","Power","GasCap","Capacity","MW",2025,29053.646484375
"GECO2021","CurPol","Mexico","Power","HydroCap","Capacity","MW",2025,13561.5673828125
"GECO2021","CurPol","Mexico","Power","NuclearCap","Capacity","MW",2025,1533.505859375
"GECO2021","CurPol","Mexico","Power","RenewablesCap","Capacity","MW",2025,48049.0068359375
"GECO2021","NDC-LTS","Mexico","Power","CoalCap","Capacity","MW",2025,8572.486328125
"GECO2021","NDC-LTS","Mexico","Power","OilCap","Capacity","MW",2025,17077.796875
"GECO2021","NDC-LTS","Mexico","Power","GasCap","Capacity","MW",2025,26641.794921875
"GECO2021","NDC-LTS","Mexico","Power","HydroCap","Capacity","MW",2025,13566.5888671875
"GECO2021","NDC-LTS","Mexico","Power","NuclearCap","Capacity","MW",2025,1533.505859375
"GECO2021","NDC-LTS","Mexico","Power","RenewablesCap","Capacity","MW",2025,46788.6220703125
"GECO2021","1.5C-Unif","Mexico","Power","CoalCap","Capacity","MW",2025,8531.47265625
"GECO2021","1.5C-Unif","Mexico","Power","OilCap","Capacity","MW",2025,17060.671875
"GECO2021","1.5C-Unif","Mexico","Power","GasCap","Capacity","MW",2025,28689.900390625
"GECO2021","1.5C-Unif","Mexico","Power","HydroCap","Capacity","MW",2025,13628.6875
"GECO2021","1.5C-Unif","Mexico","Power","NuclearCap","Capacity","MW",2025,1533.505859375
"GECO2021","1.5C-Unif","Mexico","Power","RenewablesCap","Capacity","MW",2025,49431.5390625
"GECO2021","CurPol","Malaysia","Power","CoalCap","Capacity","MW",2025,11526.279296875
"GECO2021","CurPol","Malaysia","Power","OilCap","Capacity","MW",2025,4600.36083984375
"GECO2021","CurPol","Malaysia","Power","GasCap","Capacity","MW",2025,13184.419921875
"GECO2021","CurPol","Malaysia","Power","HydroCap","Capacity","MW",2025,12137.4921875
"GECO2021","CurPol","Malaysia","Power","NuclearCap","Capacity","MW",2025,0.00026587303727865
"GECO2021","CurPol","Malaysia","Power","RenewablesCap","Capacity","MW",2025,4857.3828125
"GECO2021","NDC-LTS","Malaysia","Power","CoalCap","Capacity","MW",2025,11522.142578125
"GECO2021","NDC-LTS","Malaysia","Power","OilCap","Capacity","MW",2025,4606.572265625
"GECO2021","NDC-LTS","Malaysia","Power","GasCap","Capacity","MW",2025,13173.119140625
"GECO2021","NDC-LTS","Malaysia","Power","HydroCap","Capacity","MW",2025,12146.7724609375
"GECO2021","NDC-LTS","Malaysia","Power","NuclearCap","Capacity","MW",2025,0.00026587303727865
"GECO2021","NDC-LTS","Malaysia","Power","RenewablesCap","Capacity","MW",2025,4918.9130859375
"GECO2021","1.5C-Unif","Malaysia","Power","CoalCap","Capacity","MW",2025,11428.451171875
"GECO2021","1.5C-Unif","Malaysia","Power","OilCap","Capacity","MW",2025,4652.9189453125
"GECO2021","1.5C-Unif","Malaysia","Power","GasCap","Capacity","MW",2025,12690.1181640625
"GECO2021","1.5C-Unif","Malaysia","Power","HydroCap","Capacity","MW",2025,12523.65625
"GECO2021","1.5C-Unif","Malaysia","Power","NuclearCap","Capacity","MW",2025,0.00026587303727865
"GECO2021","1.5C-Unif","Malaysia","Power","RenewablesCap","Capacity","MW",2025,8818.876953125
"GECO2021","CurPol","Morocco&Tunisia","Power","CoalCap","Capacity","MW",2025,4208.04833984375
"GECO2021","CurPol","Morocco&Tunisia","Power","OilCap","Capacity","MW",2025,1747.23278808593
"GECO2021","CurPol","Morocco&Tunisia","Power","GasCap","Capacity","MW",2025,5458.572265625
"GECO2021","CurPol","Morocco&Tunisia","Power","HydroCap","Capacity","MW",2025,2599.10424804687
"GECO2021","CurPol","Morocco&Tunisia","Power","NuclearCap","Capacity","MW",2025,3.98014593124389
"GECO2021","CurPol","Morocco&Tunisia","Power","RenewablesCap","Capacity","MW",2025,3240.41870117187
"GECO2021","NDC-LTS","Morocco&Tunisia","Power","CoalCap","Capacity","MW",2025,3986.22094726562
"GECO2021","NDC-LTS","Morocco&Tunisia","Power","OilCap","Capacity","MW",2025,1680.95166015625
"GECO2021","NDC-LTS","Morocco&Tunisia","Power","GasCap","Capacity","MW",2025,5269.3193359375
"GECO2021","NDC-LTS","Morocco&Tunisia","Power","HydroCap","Capacity","MW",2025,2691.06958007812
"GECO2021","NDC-LTS","Morocco&Tunisia","Power","NuclearCap","Capacity","MW",2025,17.5863780975341
"GECO2021","NDC-LTS","Morocco&Tunisia","Power","RenewablesCap","Capacity","MW",2025,6149.61401367187
"GECO2021","1.5C-Unif","Morocco&Tunisia","Power","CoalCap","Capacity","MW",2025,4193.4140625
"GECO2021","1.5C-Unif","Morocco&Tunisia","Power","OilCap","Capacity","MW",2025,1712.97827148437
"GECO2021","1.5C-Unif","Morocco&Tunisia","Power","GasCap","Capacity","MW",2025,5298.76611328125
"GECO2021","1.5C-Unif","Morocco&Tunisia","Power","HydroCap","Capacity","MW",2025,2624.33618164062
"GECO2021","1.5C-Unif","Morocco&Tunisia","Power","NuclearCap","Capacity","MW",2025,8.79475688934326
"GECO2021","1.5C-Unif","Morocco&Tunisia","Power","RenewablesCap","Capacity","MW",2025,4447.36108398437
"GECO2021","CurPol","Algeria&Libya","Power","CoalCap","Capacity","MW",2025,7.59251117706298
"GECO2021","CurPol","Algeria&Libya","Power","OilCap","Capacity","MW",2025,4094.09521484375
"GECO2021","CurPol","Algeria&Libya","Power","GasCap","Capacity","MW",2025,25994.900390625
"GECO2021","CurPol","Algeria&Libya","Power","HydroCap","Capacity","MW",2025,335.077178955078
"GECO2021","CurPol","Algeria&Libya","Power","NuclearCap","Capacity","MW",2025,0.820814669132232
"GECO2021","CurPol","Algeria&Libya","Power","RenewablesCap","Capacity","MW",2025,741.928680419921
"GECO2021","NDC-LTS","Algeria&Libya","Power","CoalCap","Capacity","MW",2025,10.8781938552856
"GECO2021","NDC-LTS","Algeria&Libya","Power","OilCap","Capacity","MW",2025,4100.349609375
"GECO2021","NDC-LTS","Algeria&Libya","Power","GasCap","Capacity","MW",2025,25679.966796875
"GECO2021","NDC-LTS","Algeria&Libya","Power","HydroCap","Capacity","MW",2025,342.039459228515
"GECO2021","NDC-LTS","Algeria&Libya","Power","NuclearCap","Capacity","MW",2025,17.1697902679443
"GECO2021","NDC-LTS","Algeria&Libya","Power","RenewablesCap","Capacity","MW",2025,1224.90499877929
"GECO2021","1.5C-Unif","Algeria&Libya","Power","CoalCap","Capacity","MW",2025,10.8153963088989
"GECO2021","1.5C-Unif","Algeria&Libya","Power","OilCap","Capacity","MW",2025,4104.0556640625
"GECO2021","1.5C-Unif","Algeria&Libya","Power","GasCap","Capacity","MW",2025,25711.03515625
"GECO2021","1.5C-Unif","Algeria&Libya","Power","HydroCap","Capacity","MW",2025,340.672943115234
"GECO2021","1.5C-Unif","Algeria&Libya","Power","NuclearCap","Capacity","MW",2025,20.117223739624
"GECO2021","1.5C-Unif","Algeria&Libya","Power","RenewablesCap","Capacity","MW",2025,1229.39749145507
"GECO2021","CurPol","NewZealand","Power","CoalCap","Capacity","MW",2025,287.825866699218
"GECO2021","CurPol","NewZealand","Power","OilCap","Capacity","MW",2025,211.300415039062
"GECO2021","CurPol","NewZealand","Power","GasCap","Capacity","MW",2025,1770.27355957031
"GECO2021","CurPol","NewZealand","Power","HydroCap","Capacity","MW",2025,5998.150390625
"GECO2021","CurPol","NewZealand","Power","NuclearCap","Capacity","MW",2025,0.00026587303727865
"GECO2021","CurPol","NewZealand","Power","RenewablesCap","Capacity","MW",2025,6483.8486328125
"GECO2021","NDC-LTS","NewZealand","Power","CoalCap","Capacity","MW",2025,287.825866699218
"GECO2021","NDC-LTS","NewZealand","Power","OilCap","Capacity","MW",2025,211.300552368164
"GECO2021","NDC-LTS","NewZealand","Power","GasCap","Capacity","MW",2025,1770.2900390625
"GECO2021","NDC-LTS","NewZealand","Power","HydroCap","Capacity","MW",2025,5998.04296875
"GECO2021","NDC-LTS","NewZealand","Power","NuclearCap","Capacity","MW",2025,0.00026587303727865
"GECO2021","NDC-LTS","NewZealand","Power","RenewablesCap","Capacity","MW",2025,6487.423828125
"GECO2021","1.5C-Unif","NewZealand","Power","CoalCap","Capacity","MW",2025,17.5119972229003
"GECO2021","1.5C-Unif","NewZealand","Power","OilCap","Capacity","MW",2025,206.685012817382
"GECO2021","1.5C-Unif","NewZealand","Power","GasCap","Capacity","MW",2025,1762.11254882812
"GECO2021","1.5C-Unif","NewZealand","Power","HydroCap","Capacity","MW",2025,6037.7197265625
"GECO2021","1.5C-Unif","NewZealand","Power","NuclearCap","Capacity","MW",2025,0.00026587303727865
"GECO2021","1.5C-Unif","NewZealand","Power","RenewablesCap","Capacity","MW",2025,6665.861328125
"GECO2021","CurPol","RestCentralAmerica","Power","CoalCap","Capacity","MW",2025,1599.90307617187
"GECO2021","CurPol","RestCentralAmerica","Power","OilCap","Capacity","MW",2025,12849.8505859375
"GECO2021","CurPol","RestCentralAmerica","Power","GasCap","Capacity","MW",2025,5220.13330078125
"GECO2021","CurPol","RestCentralAmerica","Power","HydroCap","Capacity","MW",2025,10976.8974609375
"GECO2021","CurPol","RestCentralAmerica","Power","NuclearCap","Capacity","MW",2025,0.00026587303727865
"GECO2021","CurPol","RestCentralAmerica","Power","RenewablesCap","Capacity","MW",2025,8709.2060546875
"GECO2021","NDC-LTS","RestCentralAmerica","Power","CoalCap","Capacity","MW",2025,1599.90307617187
"GECO2021","NDC-LTS","RestCentralAmerica","Power","OilCap","Capacity","MW",2025,12849.8505859375
"GECO2021","NDC-LTS","RestCentralAmerica","Power","GasCap","Capacity","MW",2025,5220.07177734375
"GECO2021","NDC-LTS","RestCentralAmerica","Power","HydroCap","Capacity","MW",2025,10976.7705078125
"GECO2021","NDC-LTS","RestCentralAmerica","Power","NuclearCap","Capacity","MW",2025,0.00026587303727865
"GECO2021","NDC-LTS","RestCentralAmerica","Power","RenewablesCap","Capacity","MW",2025,8731.9755859375
"GECO2021","1.5C-Unif","RestCentralAmerica","Power","CoalCap","Capacity","MW",2025,1599.90307617187
"GECO2021","1.5C-Unif","RestCentralAmerica","Power","OilCap","Capacity","MW",2025,12849.8505859375
"GECO2021","1.5C-Unif","RestCentralAmerica","Power","GasCap","Capacity","MW",2025,5220.005859375
"GECO2021","1.5C-Unif","RestCentralAmerica","Power","HydroCap","Capacity","MW",2025,11037.1318359375
"GECO2021","1.5C-Unif","RestCentralAmerica","Power","NuclearCap","Capacity","MW",2025,0.00026587303727865
"GECO2021","1.5C-Unif","RestCentralAmerica","Power","RenewablesCap","Capacity","MW",2025,9618.2998046875
"GECO2021","CurPol","OthersBalkans","Power","CoalCap","Capacity","MW",2025,9356.8173828125
"GECO2021","CurPol","OthersBalkans","Power","OilCap","Capacity","MW",2025,1254.88366699218
"GECO2021","CurPol","OthersBalkans","Power","GasCap","Capacity","MW",2025,732.797546386718
"GECO2021","CurPol","OthersBalkans","Power","HydroCap","Capacity","MW",2025,11285.216796875
"GECO2021","CurPol","OthersBalkans","Power","NuclearCap","Capacity","MW",2025,0.00026587303727865
"GECO2021","CurPol","OthersBalkans","Power","RenewablesCap","Capacity","MW",2025,2150.25390625
"GECO2021","NDC-LTS","OthersBalkans","Power","CoalCap","Capacity","MW",2025,9193.0322265625
"GECO2021","NDC-LTS","OthersBalkans","Power","OilCap","Capacity","MW",2025,1270.05004882812
"GECO2021","NDC-LTS","OthersBalkans","Power","GasCap","Capacity","MW",2025,762.725524902343
"GECO2021","NDC-LTS","OthersBalkans","Power","HydroCap","Capacity","MW",2025,11318.8515625
"GECO2021","NDC-LTS","OthersBalkans","Power","NuclearCap","Capacity","MW",2025,0.00026587303727865
"GECO2021","NDC-LTS","OthersBalkans","Power","RenewablesCap","Capacity","MW",2025,2516.580078125
"GECO2021","1.5C-Unif","OthersBalkans","Power","CoalCap","Capacity","MW",2025,7262.8583984375
"GECO2021","1.5C-Unif","OthersBalkans","Power","OilCap","Capacity","MW",2025,1279.14978027343
"GECO2021","1.5C-Unif","OthersBalkans","Power","GasCap","Capacity","MW",2025,725.927490234375
"GECO2021","1.5C-Unif","OthersBalkans","Power","HydroCap","Capacity","MW",2025,11448.96875
"GECO2021","1.5C-Unif","OthersBalkans","Power","NuclearCap","Capacity","MW",2025,0.00026587303727865
"GECO2021","1.5C-Unif","OthersBalkans","Power","RenewablesCap","Capacity","MW",2025,5194.69921875
"GECO2021","CurPol","OtherCIS","Power","CoalCap","Capacity","MW",2025,13041.5400390625
"GECO2021","CurPol","OtherCIS","Power","OilCap","Capacity","MW",2025,9629.9677734375
"GECO2021","CurPol","OtherCIS","Power","GasCap","Capacity","MW",2025,39999.35546875
"GECO2021","CurPol","OtherCIS","Power","HydroCap","Capacity","MW",2025,21679.796875
"GECO2021","CurPol","OtherCIS","Power","NuclearCap","Capacity","MW",2025,409.105590820312
"GECO2021","CurPol","OtherCIS","Power","RenewablesCap","Capacity","MW",2025,2627.408203125
"GECO2021","NDC-LTS","OtherCIS","Power","CoalCap","Capacity","MW",2025,12017.8876953125
"GECO2021","NDC-LTS","OtherCIS","Power","OilCap","Capacity","MW",2025,10244.232421875
"GECO2021","NDC-LTS","OtherCIS","Power","GasCap","Capacity","MW",2025,39395.4609375
"GECO2021","NDC-LTS","OtherCIS","Power","HydroCap","Capacity","MW",2025,22052.658203125
"GECO2021","NDC-LTS","OtherCIS","Power","NuclearCap","Capacity","MW",2025,514.7197265625
"GECO2021","NDC-LTS","OtherCIS","Power","RenewablesCap","Capacity","MW",2025,3415.111328125
"GECO2021","1.5C-Unif","OtherCIS","Power","CoalCap","Capacity","MW",2025,11754.880859375
"GECO2021","1.5C-Unif","OtherCIS","Power","OilCap","Capacity","MW",2025,10680.220703125
"GECO2021","1.5C-Unif","OtherCIS","Power","GasCap","Capacity","MW",2025,37793.7578125
"GECO2021","1.5C-Unif","OtherCIS","Power","HydroCap","Capacity","MW",2025,22196.685546875
"GECO2021","1.5C-Unif","OtherCIS","Power","NuclearCap","Capacity","MW",2025,1030.99133300781
"GECO2021","1.5C-Unif","OtherCIS","Power","RenewablesCap","Capacity","MW",2025,6455.529296875
"GECO2021","CurPol","RestGulf","Power","CoalCap","Capacity","MW",2025,54.5767669677734
"GECO2021","CurPol","RestGulf","Power","OilCap","Capacity","MW",2025,21456.935546875
"GECO2021","CurPol","RestGulf","Power","GasCap","Capacity","MW",2025,91237.5234375
"GECO2021","CurPol","RestGulf","Power","HydroCap","Capacity","MW",2025,2722.80346679687
"GECO2021","CurPol","RestGulf","Power","NuclearCap","Capacity","MW",2025,5.51724481582641
"GECO2021","CurPol","RestGulf","Power","RenewablesCap","Capacity","MW",2025,4479.59057617187
"GECO2021","NDC-LTS","RestGulf","Power","CoalCap","Capacity","MW",2025,54.5723342895507
"GECO2021","NDC-LTS","RestGulf","Power","OilCap","Capacity","MW",2025,21454.369140625
"GECO2021","NDC-LTS","RestGulf","Power","GasCap","Capacity","MW",2025,91223.8125
"GECO2021","NDC-LTS","RestGulf","Power","HydroCap","Capacity","MW",2025,2722.8125
"GECO2021","NDC-LTS","RestGulf","Power","NuclearCap","Capacity","MW",2025,5.53694581985473
"GECO2021","NDC-LTS","RestGulf","Power","RenewablesCap","Capacity","MW",2025,4492.44921875
"GECO2021","1.5C-Unif","RestGulf","Power","CoalCap","Capacity","MW",2025,49.1634521484375
"GECO2021","1.5C-Unif","RestGulf","Power","OilCap","Capacity","MW",2025,18877.306640625
"GECO2021","1.5C-Unif","RestGulf","Power","GasCap","Capacity","MW",2025,92690.6015625
"GECO2021","1.5C-Unif","RestGulf","Power","HydroCap","Capacity","MW",2025,2766.5146484375
"GECO2021","1.5C-Unif","RestGulf","Power","NuclearCap","Capacity","MW",2025,125.628494262695
"GECO2021","1.5C-Unif","RestGulf","Power","RenewablesCap","Capacity","MW",2025,6510.484375
"GECO2021","CurPol","RestPacific","Power","CoalCap","Capacity","MW",2025,12.7190351486206
"GECO2021","CurPol","RestPacific","Power","OilCap","Capacity","MW",2025,986.007568359375
"GECO2021","CurPol","RestPacific","Power","GasCap","Capacity","MW",2025,338.536651611328
"GECO2021","CurPol","RestPacific","Power","HydroCap","Capacity","MW",2025,511.99853515625
"GECO2021","CurPol","RestPacific","Power","NuclearCap","Capacity","MW",2025,0.00026587303727865
"GECO2021","CurPol","RestPacific","Power","RenewablesCap","Capacity","MW",2025,263.477722167968
"GECO2021","NDC-LTS","RestPacific","Power","CoalCap","Capacity","MW",2025,12.7064170837402
