"Scenario","Region","Variable_class","Sub_variable_class_1","Sub_variable_class_2","Sector","Units","year","value"
"FPS","MENA","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2025",923.7
"FPS","RUS","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2025",4.8
"FPS","SA","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2025",2.4
"FPS","SAF","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2025",51.7
"FPS","SEAO","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2025",391.4
"FPS","KOR","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2025",412
"FPS","SSA","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2025",8.6
"FPS","GBR","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2025",1247.5
"FPS","USA","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2025",2702.4
"FPS","WEU","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2025",6273.1
"FPS","WORLD","New deployment","Vehicles","BEV","Transport","Vehicles (thousands)","2025",28069.5
"FPS","AUS","New deployment","Vehicles","H2","Transport","Vehicles (thousands)","2025",0
"FPS","BRA","New deployment","Vehicles","H2","Transport","Vehicles (thousands)","2025",0
"FPS","CAN","New deployment","Vehicles","H2","Transport","Vehicles (thousands)","2025",0.4
"FPS","CHN","New deployment","Vehicles","H2","Transport","Vehicles (thousands)","2025",244.9
"FPS","CSA","New deployment","Vehicles","H2","Transport","Vehicles (thousands)","2025",0
"FPS","EEU","New deployment","Vehicles","H2","Transport","Vehicles (thousands)","2025",0.6
"FPS","EURA","New deployment","Vehicles","H2","Transport","Vehicles (thousands)","2025",0
"FPS","GCC","New deployment","Vehicles","H2","Transport","Vehicles (thousands)","2025",0.2
"FPS","IND","New deployment","Vehicles","H2","Transport","Vehicles (thousands)","2025",0
"FPS","IDN","New deployment","Vehicles","H2","Transport","Vehicles (thousands)","2025",0
"FPS","JPN","New deployment","Vehicles","H2","Transport","Vehicles (thousands)","2025",31
"FPS","MENA","New deployment","Vehicles","H2","Transport","Vehicles (thousands)","2025",3.6
"FPS","RUS","New deployment","Vehicles","H2","Transport","Vehicles (thousands)","2025",0
"FPS","SA","New deployment","Vehicles","H2","Transport","Vehicles (thousands)","2025",0
"FPS","SAF","New deployment","Vehicles","H2","Transport","Vehicles (thousands)","2025",0
"FPS","SEAO","New deployment","Vehicles","H2","Transport","Vehicles (thousands)","2025",0.1
"FPS","KOR","New deployment","Vehicles","H2","Transport","Vehicles (thousands)","2025",37.5
"FPS","SSA","New deployment","Vehicles","H2","Transport","Vehicles (thousands)","2025",0
"FPS","GBR","New deployment","Vehicles","H2","Transport","Vehicles (thousands)","2025",1.4
"FPS","USA","New deployment","Vehicles","H2","Transport","Vehicles (thousands)","2025",48.8
"FPS","WEU","New deployment","Vehicles","H2","Transport","Vehicles (thousands)","2025",8.9
"FPS","WORLD","New deployment","Vehicles","H2","Transport","Vehicles (thousands)","2025",377.3
"FPS","AUS","Capacity","Electricity generation","Coal","Power","GW","2025",22
"FPS","BRA","Capacity","Electricity generation","Coal","Power","GW","2025",3.5
"FPS","CAN","Capacity","Electricity generation","Coal","Power","GW","2025",5
"FPS","CHN","Capacity","Electricity generation","Coal","Power","GW","2025",1265.5
"FPS","CSA","Capacity","Electricity generation","Coal","Power","GW","2025",12.7
"FPS","EEU","Capacity","Electricity generation","Coal","Power","GW","2025",38.4
"FPS","EURA","Capacity","Electricity generation","Coal","Power","GW","2025",38.6
"FPS","GCC","Capacity","Electricity generation","Coal","Power","GW","2025",0
"FPS","IND","Capacity","Electricity generation","Coal","Power","GW","2025",219.1
"FPS","IDN","Capacity","Electricity generation","Coal","Power","GW","2025",57.1
"FPS","JPN","Capacity","Electricity generation","Coal","Power","GW","2025",38.8
"FPS","MENA","Capacity","Electricity generation","Coal","Power","GW","2025",31.3
"FPS","RUS","Capacity","Electricity generation","Coal","Power","GW","2025",41.5
"FPS","SA","Capacity","Electricity generation","Coal","Power","GW","2025",11.5
"FPS","SAF","Capacity","Electricity generation","Coal","Power","GW","2025",32.7
"FPS","SEAO","Capacity","Electricity generation","Coal","Power","GW","2025",71.2
"FPS","KOR","Capacity","Electricity generation","Coal","Power","GW","2025",26.5
"FPS","SSA","Capacity","Electricity generation","Coal","Power","GW","2025",3.2
"FPS","GBR","Capacity","Electricity generation","Coal","Power","GW","2025",0
"FPS","USA","Capacity","Electricity generation","Coal","Power","GW","2025",142.7
"FPS","WEU","Capacity","Electricity generation","Coal","Power","GW","2025",35.9
"FPS","WORLD","Capacity","Electricity generation","Coal","Power","GW","2025",2097.4
"FPS","AUS","Capacity","Electricity generation","Coal CCS","Power","GW","2025",0
"FPS","BRA","Capacity","Electricity generation","Coal CCS","Power","GW","2025",0
"FPS","CAN","Capacity","Electricity generation","Coal CCS","Power","GW","2025",0
"FPS","CHN","Capacity","Electricity generation","Coal CCS","Power","GW","2025",0
"FPS","CSA","Capacity","Electricity generation","Coal CCS","Power","GW","2025",0
"FPS","EEU","Capacity","Electricity generation","Coal CCS","Power","GW","2025",0
"FPS","EURA","Capacity","Electricity generation","Coal CCS","Power","GW","2025",0
"FPS","GCC","Capacity","Electricity generation","Coal CCS","Power","GW","2025",0
"FPS","IND","Capacity","Electricity generation","Coal CCS","Power","GW","2025",0
"FPS","IDN","Capacity","Electricity generation","Coal CCS","Power","GW","2025",0
"FPS","JPN","Capacity","Electricity generation","Coal CCS","Power","GW","2025",0
"FPS","MENA","Capacity","Electricity generation","Coal CCS","Power","GW","2025",0
"FPS","RUS","Capacity","Electricity generation","Coal CCS","Power","GW","2025",0
"FPS","SA","Capacity","Electricity generation","Coal CCS","Power","GW","2025",0
"FPS","SAF","Capacity","Electricity generation","Coal CCS","Power","GW","2025",0
"FPS","SEAO","Capacity","Electricity generation","Coal CCS","Power","GW","2025",0
"FPS","KOR","Capacity","Electricity generation","Coal CCS","Power","GW","2025",0
"FPS","SSA","Capacity","Electricity generation","Coal CCS","Power","GW","2025",0
"FPS","GBR","Capacity","Electricity generation","Coal CCS","Power","GW","2025",0
"FPS","USA","Capacity","Electricity generation","Coal CCS","Power","GW","2025",0
"FPS","WEU","Capacity","Electricity generation","Coal CCS","Power","GW","2025",0
"FPS","WORLD","Capacity","Electricity generation","Coal CCS","Power","GW","2025",0
"FPS","AUS","Capacity","Electricity generation","Oil","Power","GW","2025",3.2
"FPS","BRA","Capacity","Electricity generation","Oil","Power","GW","2025",7.8
"FPS","CAN","Capacity","Electricity generation","Oil","Power","GW","2025",3.4
"FPS","CHN","Capacity","Electricity generation","Oil","Power","GW","2025",18
"FPS","CSA","Capacity","Electricity generation","Oil","Power","GW","2025",52.9
"FPS","EEU","Capacity","Electricity generation","Oil","Power","GW","2025",3.3
"FPS","EURA","Capacity","Electricity generation","Oil","Power","GW","2025",13.8
"FPS","GCC","Capacity","Electricity generation","Oil","Power","GW","2025",58.1
"FPS","IND","Capacity","Electricity generation","Oil","Power","GW","2025",2.1
"FPS","IDN","Capacity","Electricity generation","Oil","Power","GW","2025",5.2
"FPS","JPN","Capacity","Electricity generation","Oil","Power","GW","2025",17
"FPS","MENA","Capacity","Electricity generation","Oil","Power","GW","2025",45.1
"FPS","RUS","Capacity","Electricity generation","Oil","Power","GW","2025",14.5
"FPS","SA","Capacity","Electricity generation","Oil","Power","GW","2025",11.1
"FPS","SAF","Capacity","Electricity generation","Oil","Power","GW","2025",5.4
"FPS","SEAO","Capacity","Electricity generation","Oil","Power","GW","2025",18.2
"FPS","KOR","Capacity","Electricity generation","Oil","Power","GW","2025",1.3
"FPS","SSA","Capacity","Electricity generation","Oil","Power","GW","2025",18.2
"FPS","GBR","Capacity","Electricity generation","Oil","Power","GW","2025",3.6
"FPS","USA","Capacity","Electricity generation","Oil","Power","GW","2025",27.4
"FPS","WEU","Capacity","Electricity generation","Oil","Power","GW","2025",21.6
"FPS","WORLD","Capacity","Electricity generation","Oil","Power","GW","2025",351.2
"FPS","AUS","Capacity","Electricity generation","Natural gas","Power","GW","2025",18.8
"FPS","BRA","Capacity","Electricity generation","Natural gas","Power","GW","2025",14.4
"FPS","CAN","Capacity","Electricity generation","Natural gas","Power","GW","2025",13.2
"FPS","CHN","Capacity","Electricity generation","Natural gas","Power","GW","2025",60.2
"FPS","CSA","Capacity","Electricity generation","Natural gas","Power","GW","2025",94.7
"FPS","EEU","Capacity","Electricity generation","Natural gas","Power","GW","2025",26.4
"FPS","EURA","Capacity","Electricity generation","Natural gas","Power","GW","2025",49.6
"FPS","GCC","Capacity","Electricity generation","Natural gas","Power","GW","2025",119.4
"FPS","IND","Capacity","Electricity generation","Natural gas","Power","GW","2025",33.9
"FPS","IDN","Capacity","Electricity generation","Natural gas","Power","GW","2025",22.8
"FPS","JPN","Capacity","Electricity generation","Natural gas","Power","GW","2025",56.8
"FPS","MENA","Capacity","Electricity generation","Natural gas","Power","GW","2025",239.8
"FPS","RUS","Capacity","Electricity generation","Natural gas","Power","GW","2025",110.7
"FPS","SA","Capacity","Electricity generation","Natural gas","Power","GW","2025",43
"FPS","SAF","Capacity","Electricity generation","Natural gas","Power","GW","2025",0
"FPS","SEAO","Capacity","Electricity generation","Natural gas","Power","GW","2025",94.1
"FPS","KOR","Capacity","Electricity generation","Natural gas","Power","GW","2025",38.3
"FPS","SSA","Capacity","Electricity generation","Natural gas","Power","GW","2025",42.3
"FPS","GBR","Capacity","Electricity generation","Natural gas","Power","GW","2025",25.4
"FPS","USA","Capacity","Electricity generation","Natural gas","Power","GW","2025",566.2
"FPS","WEU","Capacity","Electricity generation","Natural gas","Power","GW","2025",196.7
"FPS","WORLD","Capacity","Electricity generation","Natural gas","Power","GW","2025",1866.7
"FPS","AUS","Capacity","Electricity generation","Natural gas CCS","Power","GW","2025",0
"FPS","BRA","Capacity","Electricity generation","Natural gas CCS","Power","GW","2025",0
"FPS","CAN","Capacity","Electricity generation","Natural gas CCS","Power","GW","2025",0
"FPS","CHN","Capacity","Electricity generation","Natural gas CCS","Power","GW","2025",0
"FPS","CSA","Capacity","Electricity generation","Natural gas CCS","Power","GW","2025",0
"FPS","EEU","Capacity","Electricity generation","Natural gas CCS","Power","GW","2025",0
"FPS","EURA","Capacity","Electricity generation","Natural gas CCS","Power","GW","2025",0
"FPS","GCC","Capacity","Electricity generation","Natural gas CCS","Power","GW","2025",0
"FPS","IND","Capacity","Electricity generation","Natural gas CCS","Power","GW","2025",0
"FPS","IDN","Capacity","Electricity generation","Natural gas CCS","Power","GW","2025",0
"FPS","JPN","Capacity","Electricity generation","Natural gas CCS","Power","GW","2025",0
"FPS","MENA","Capacity","Electricity generation","Natural gas CCS","Power","GW","2025",0
"FPS","RUS","Capacity","Electricity generation","Natural gas CCS","Power","GW","2025",0
"FPS","SA","Capacity","Electricity generation","Natural gas CCS","Power","GW","2025",0
"FPS","SAF","Capacity","Electricity generation","Natural gas CCS","Power","GW","2025",0
"FPS","SEAO","Capacity","Electricity generation","Natural gas CCS","Power","GW","2025",0
"FPS","KOR","Capacity","Electricity generation","Natural gas CCS","Power","GW","2025",0
"FPS","SSA","Capacity","Electricity generation","Natural gas CCS","Power","GW","2025",0
"FPS","GBR","Capacity","Electricity generation","Natural gas CCS","Power","GW","2025",0
"FPS","USA","Capacity","Electricity generation","Natural gas CCS","Power","GW","2025",0
"FPS","WEU","Capacity","Electricity generation","Natural gas CCS","Power","GW","2025",0
"FPS","WORLD","Capacity","Electricity generation","Natural gas CCS","Power","GW","2025",0
"FPS","AUS","Capacity","Electricity generation","Nuclear","Power","GW","2025",0
"FPS","BRA","Capacity","Electricity generation","Nuclear","Power","GW","2025",1.9
"FPS","CAN","Capacity","Electricity generation","Nuclear","Power","GW","2025",11.1
"FPS","CHN","Capacity","Electricity generation","Nuclear","Power","GW","2025",73.1
"FPS","CSA","Capacity","Electricity generation","Nuclear","Power","GW","2025",2.8
"FPS","EEU","Capacity","Electricity generation","Nuclear","Power","GW","2025",13.4
"FPS","EURA","Capacity","Electricity generation","Nuclear","Power","GW","2025",10.7
"FPS","GCC","Capacity","Electricity generation","Nuclear","Power","GW","2025",0
"FPS","IND","Capacity","Electricity generation","Nuclear","Power","GW","2025",9
"FPS","IDN","Capacity","Electricity generation","Nuclear","Power","GW","2025",0
"FPS","JPN","Capacity","Electricity generation","Nuclear","Power","GW","2025",10.2
"FPS","MENA","Capacity","Electricity generation","Nuclear","Power","GW","2025",0.7
"FPS","RUS","Capacity","Electricity generation","Nuclear","Power","GW","2025",26
"FPS","SA","Capacity","Electricity generation","Nuclear","Power","GW","2025",1.9
"FPS","SAF","Capacity","Electricity generation","Nuclear","Power","GW","2025",1.5
"FPS","SEAO","Capacity","Electricity generation","Nuclear","Power","GW","2025",3.9
"FPS","KOR","Capacity","Electricity generation","Nuclear","Power","GW","2025",24.3
"FPS","SSA","Capacity","Electricity generation","Nuclear","Power","GW","2025",0
"FPS","GBR","Capacity","Electricity generation","Nuclear","Power","GW","2025",7.6
"FPS","USA","Capacity","Electricity generation","Nuclear","Power","GW","2025",91.6
"FPS","WEU","Capacity","Electricity generation","Nuclear","Power","GW","2025",81
"FPS","WORLD","Capacity","Electricity generation","Nuclear","Power","GW","2025",370.8
"FPS","AUS","Capacity","Electricity generation","Hydro","Power","GW","2025",3.7
"FPS","BRA","Capacity","Electricity generation","Hydro","Power","GW","2025",103.5
"FPS","CAN","Capacity","Electricity generation","Hydro","Power","GW","2025",67.2
"FPS","CHN","Capacity","Electricity generation","Hydro","Power","GW","2025",377.3
"FPS","CSA","Capacity","Electricity generation","Hydro","Power","GW","2025",93.4
"FPS","EEU","Capacity","Electricity generation","Hydro","Power","GW","2025",12.2
"FPS","EURA","Capacity","Electricity generation","Hydro","Power","GW","2025",23.7
"FPS","GCC","Capacity","Electricity generation","Hydro","Power","GW","2025",0.5
"FPS","IND","Capacity","Electricity generation","Hydro","Power","GW","2025",52.7
"FPS","IDN","Capacity","Electricity generation","Hydro","Power","GW","2025",14.1
"FPS","JPN","Capacity","Electricity generation","Hydro","Power","GW","2025",19.6
"FPS","MENA","Capacity","Electricity generation","Hydro","Power","GW","2025",34.7
"FPS","RUS","Capacity","Electricity generation","Hydro","Power","GW","2025",54.2
"FPS","SA","Capacity","Electricity generation","Hydro","Power","GW","2025",16.1
"FPS","SAF","Capacity","Electricity generation","Hydro","Power","GW","2025",2.2
"FPS","SEAO","Capacity","Electricity generation","Hydro","Power","GW","2025",59.7
"FPS","KOR","Capacity","Electricity generation","Hydro","Power","GW","2025",0.9
"FPS","SSA","Capacity","Electricity generation","Hydro","Power","GW","2025",40.3
"FPS","GBR","Capacity","Electricity generation","Hydro","Power","GW","2025",1.7
"FPS","USA","Capacity","Electricity generation","Hydro","Power","GW","2025",72.9
"FPS","WEU","Capacity","Electricity generation","Hydro","Power","GW","2025",120.5
"FPS","WORLD","Capacity","Electricity generation","Hydro","Power","GW","2025",1170.9
"FPS","AUS","Capacity","Electricity generation","Biomass","Power","GW","2025",1.4
"FPS","BRA","Capacity","Electricity generation","Biomass","Power","GW","2025",18.3
"FPS","CAN","Capacity","Electricity generation","Biomass","Power","GW","2025",3.7
"FPS","CHN","Capacity","Electricity generation","Biomass","Power","GW","2025",28.2
