"source","scenario","scenario_geography","sector","indicator","technology","units","year","value"
"WEO2021","APS","Europe","Oil&Gas","Production","Oil","mb/d",2045,1.1
"WEO2021","APS","Africa","Oil&Gas","Production","Oil","mb/d",2045,4.5
"WEO2021","APS","MiddleEast","Oil&Gas","Production","Oil","mb/d",2045,33.8
"WEO2021","APS","Eurasia","Oil&Gas","Production","Oil","mb/d",2045,10.6
"WEO2021","APS","AsiaPacific","Oil&Gas","Production","Oil","mb/d",2045,3.6
"WEO2021","SDS","Non OPEC","Oil&Gas","Production","Oil","mb/d",2045,31.3
"WEO2021","SDS","OPEC","Oil&Gas","Production","Oil","mb/d",2045,22.4
"WEO2021","SDS","OECD","Oil&Gas","Production","Oil","mb/d",2045,16.9
"WEO2021","SDS","NonOECD","Oil&Gas","Production","Oil","mb/d",2045,36.8
"WEO2021","SDS","Advanced economies","Oil&Gas","Production","Oil","mb/d",2045,16.9
"WEO2021","SDS","Emerging market and developing economies","Oil&Gas","Production","Oil","mb/d",2045,36.8
"WEO2021","SDS","NorthAmerica","Oil&Gas","Production","Oil","mb/d",2045,15.6
"WEO2021","SDS","LatinAmerica","Oil&Gas","Production","Oil","mb/d",2045,4.1
"WEO2021","SDS","Europe","Oil&Gas","Production","Oil","mb/d",2045,0.9
"WEO2021","SDS","Africa","Oil&Gas","Production","Oil","mb/d",2045,3.9
"WEO2021","SDS","MiddleEast","Oil&Gas","Production","Oil","mb/d",2045,20.5
"WEO2021","SDS","Eurasia","Oil&Gas","Production","Oil","mb/d",2045,6.2
"WEO2021","SDS","AsiaPacific","Oil&Gas","Production","Oil","mb/d",2045,2.5
"WEO2021","STEPS","OECD","Oil&Gas","Production","Gas","bcm",2045,1565
"WEO2021","STEPS","NonOECD","Oil&Gas","Production","Gas","bcm",2045,3504
"WEO2021","STEPS","Advanced economies","Oil&Gas","Production","Gas","bcm",2045,1570
"WEO2021","STEPS","Emerging market and developing economies","Oil&Gas","Production","Gas","bcm",2045,3500
"WEO2021","STEPS","NorthAmerica","Oil&Gas","Production","Gas","bcm",2045,1219
"WEO2021","STEPS","LatinAmerica","Oil&Gas","Production","Gas","bcm",2045,204
"WEO2021","STEPS","Europe","Oil&Gas","Production","Gas","bcm",2045,185
"WEO2021","STEPS","Africa","Oil&Gas","Production","Gas","bcm",2045,414
"WEO2021","STEPS","MiddleEast","Oil&Gas","Production","Gas","bcm",2045,1093
"WEO2021","STEPS","Eurasia","Oil&Gas","Production","Gas","bcm",2045,1180
"WEO2021","STEPS","AsiaPacific","Oil&Gas","Production","Gas","bcm",2045,773
"WEO2021","APS","OECD","Oil&Gas","Production","Gas","bcm",2045,864
"WEO2021","APS","NonOECD","Oil&Gas","Production","Gas","bcm",2045,3038
"WEO2021","APS","Advanced economies","Oil&Gas","Production","Gas","bcm",2045,866
"WEO2021","APS","Emerging market and developing economies","Oil&Gas","Production","Gas","bcm",2045,3037
"WEO2021","APS","NorthAmerica","Oil&Gas","Production","Gas","bcm",2045,596
"WEO2021","APS","LatinAmerica","Oil&Gas","Production","Gas","bcm",2045,164
"WEO2021","APS","Europe","Oil&Gas","Production","Gas","bcm",2045,109
"WEO2021","APS","Africa","Oil&Gas","Production","Gas","bcm",2045,366
"WEO2021","APS","MiddleEast","Oil&Gas","Production","Gas","bcm",2045,1003
"WEO2021","APS","Eurasia","Oil&Gas","Production","Gas","bcm",2045,1002
"WEO2021","APS","AsiaPacific","Oil&Gas","Production","Gas","bcm",2045,663
"WEO2021","SDS","OECD","Oil&Gas","Production","Gas","bcm",2045,711
"WEO2021","SDS","NonOECD","Oil&Gas","Production","Gas","bcm",2045,2016
"WEO2021","SDS","Advanced economies","Oil&Gas","Production","Gas","bcm",2045,712
"WEO2021","SDS","Emerging market and developing economies","Oil&Gas","Production","Gas","bcm",2045,2015
"WEO2021","SDS","NorthAmerica","Oil&Gas","Production","Gas","bcm",2045,482
"WEO2021","SDS","LatinAmerica","Oil&Gas","Production","Gas","bcm",2045,107
"WEO2021","SDS","Europe","Oil&Gas","Production","Gas","bcm",2045,66
"WEO2021","SDS","Africa","Oil&Gas","Production","Gas","bcm",2045,263
"WEO2021","SDS","MiddleEast","Oil&Gas","Production","Gas","bcm",2045,618
"WEO2021","SDS","Eurasia","Oil&Gas","Production","Gas","bcm",2045,670
"WEO2021","SDS","AsiaPacific","Oil&Gas","Production","Gas","bcm",2045,522
"WEO2021","STEPS","OECD","Coal","Production","Coal","Mtce",2045,606
"WEO2021","STEPS","NonOECD","Coal","Production","Coal","Mtce",2045,3690
"WEO2021","STEPS","Advanced economies","Coal","Production","Coal","Mtce",2045,609
"WEO2021","STEPS","Emerging market and developing economies","Coal","Production","Coal","Mtce",2045,3687
"WEO2021","STEPS","NorthAmerica","Coal","Production","Coal","Mtce",2045,135
"WEO2021","STEPS","LatinAmerica","Coal","Production","Coal","Mtce",2045,34
"WEO2021","STEPS","Europe","Coal","Production","Coal","Mtce",2045,53
"WEO2021","STEPS","Africa","Coal","Production","Coal","Mtce",2045,166
"WEO2021","STEPS","MiddleEast","Coal","Production","Coal","Mtce",2045,1.5
"WEO2021","STEPS","Eurasia","Coal","Production","Coal","Mtce",2045,419
"WEO2021","STEPS","AsiaPacific","Coal","Production","Coal","Mtce",2045,3487
"WEO2021","APS","OECD","Coal","Production","Coal","Mtce",2045,429
"WEO2021","APS","NonOECD","Coal","Production","Coal","Mtce",2045,2786
"WEO2021","APS","Advanced economies","Coal","Production","Coal","Mtce",2045,429
"WEO2021","APS","Emerging market and developing economies","Coal","Production","Coal","Mtce",2045,2786
"WEO2021","APS","NorthAmerica","Coal","Production","Coal","Mtce",2045,68
"WEO2021","APS","LatinAmerica","Coal","Production","Coal","Mtce",2045,0
"WEO2021","APS","Europe","Coal","Production","Coal","Mtce",2045,29
"WEO2021","APS","Africa","Coal","Production","Coal","Mtce",2045,72
"WEO2021","APS","MiddleEast","Coal","Production","Coal","Mtce",2045,0
"WEO2021","APS","Eurasia","Coal","Production","Coal","Mtce",2045,428
"WEO2021","APS","AsiaPacific","Coal","Production","Coal","Mtce",2045,2617
"WEO2021","SDS","OECD","Coal","Production","Coal","Mtce",2045,235
"WEO2021","SDS","NonOECD","Coal","Production","Coal","Mtce",2045,1264
"WEO2021","SDS","Advanced economies","Coal","Production","Coal","Mtce",2045,235
"WEO2021","SDS","Emerging market and developing economies","Coal","Production","Coal","Mtce",2045,1264
"WEO2021","SDS","NorthAmerica","Coal","Production","Coal","Mtce",2045,43
"WEO2021","SDS","LatinAmerica","Coal","Production","Coal","Mtce",2045,0
"WEO2021","SDS","Europe","Coal","Production","Coal","Mtce",2045,7.9
"WEO2021","SDS","Africa","Coal","Production","Coal","Mtce",2045,55
"WEO2021","SDS","MiddleEast","Coal","Production","Coal","Mtce",2045,0
"WEO2021","SDS","Eurasia","Coal","Production","Coal","Mtce",2045,146
"WEO2021","SDS","AsiaPacific","Coal","Production","Coal","Mtce",2045,1247
"WEO2021","STEPS","Non OPEC","Oil&Gas","Production","Oil","mb/d",2050,56.2
"WEO2021","STEPS","OPEC","Oil&Gas","Production","Oil","mb/d",2050,43.7
"WEO2021","STEPS","OECD","Oil&Gas","Production","Oil","mb/d",2050,25.8
"WEO2021","STEPS","NonOECD","Oil&Gas","Production","Oil","mb/d",2050,74.1
"WEO2021","STEPS","Advanced economies","Oil&Gas","Production","Oil","mb/d",2050,25.9
"WEO2021","STEPS","Emerging market and developing economies","Oil&Gas","Production","Oil","mb/d",2050,74
"WEO2021","STEPS","NorthAmerica","Oil&Gas","Production","Oil","mb/d",2050,23.2
"WEO2021","STEPS","LatinAmerica","Oil&Gas","Production","Oil","mb/d",2050,10.9
"WEO2021","STEPS","Europe","Oil&Gas","Production","Oil","mb/d",2050,1.6
"WEO2021","STEPS","Africa","Oil&Gas","Production","Oil","mb/d",2050,7.3
"WEO2021","STEPS","MiddleEast","Oil&Gas","Production","Oil","mb/d",2050,39.7
"WEO2021","STEPS","Eurasia","Oil&Gas","Production","Oil","mb/d",2050,12.5
"WEO2021","STEPS","AsiaPacific","Oil&Gas","Production","Oil","mb/d",2050,4.7
"WEO2021","APS","Non OPEC","Oil&Gas","Production","Oil","mb/d",2050,39.1
"WEO2021","APS","OPEC","Oil&Gas","Production","Oil","mb/d",2050,35.4
"WEO2021","APS","OECD","Oil&Gas","Production","Oil","mb/d",2050,16.7
"WEO2021","APS","NonOECD","Oil&Gas","Production","Oil","mb/d",2050,57.7
"WEO2021","APS","Advanced economies","Oil&Gas","Production","Oil","mb/d",2050,16.8
"WEO2021","APS","Emerging market and developing economies","Oil&Gas","Production","Oil","mb/d",2050,57.7
"WEO2021","APS","NorthAmerica","Oil&Gas","Production","Oil","mb/d",2050,15.6
"WEO2021","APS","LatinAmerica","Oil&Gas","Production","Oil","mb/d",2050,6.2
"WEO2021","APS","Europe","Oil&Gas","Production","Oil","mb/d",2050,0.7
"WEO2021","APS","Africa","Oil&Gas","Production","Oil","mb/d",2050,4.1
"WEO2021","APS","MiddleEast","Oil&Gas","Production","Oil","mb/d",2050,34.3
"WEO2021","APS","Eurasia","Oil&Gas","Production","Oil","mb/d",2050,10.2
"WEO2021","APS","AsiaPacific","Oil&Gas","Production","Oil","mb/d",2050,3.2
"WEO2021","SDS","Non OPEC","Oil&Gas","Production","Oil","mb/d",2050,25.9
"WEO2021","SDS","OPEC","Oil&Gas","Production","Oil","mb/d",2050,19.6
"WEO2021","SDS","OECD","Oil&Gas","Production","Oil","mb/d",2050,14.3
"WEO2021","SDS","NonOECD","Oil&Gas","Production","Oil","mb/d",2050,31.3
"WEO2021","SDS","Advanced economies","Oil&Gas","Production","Oil","mb/d",2050,14.3
"WEO2021","SDS","Emerging market and developing economies","Oil&Gas","Production","Oil","mb/d",2050,31.3
"WEO2021","SDS","NorthAmerica","Oil&Gas","Production","Oil","mb/d",2050,13.3
"WEO2021","SDS","LatinAmerica","Oil&Gas","Production","Oil","mb/d",2050,3.4
"WEO2021","SDS","Europe","Oil&Gas","Production","Oil","mb/d",2050,0.7
"WEO2021","SDS","Africa","Oil&Gas","Production","Oil","mb/d",2050,3.4
"WEO2021","SDS","MiddleEast","Oil&Gas","Production","Oil","mb/d",2050,17.9
"WEO2021","SDS","Eurasia","Oil&Gas","Production","Oil","mb/d",2050,5.1
"WEO2021","SDS","AsiaPacific","Oil&Gas","Production","Oil","mb/d",2050,1.9
"WEO2021","STEPS","OECD","Oil&Gas","Production","Gas","bcm",2050,1527
"WEO2021","STEPS","NonOECD","Oil&Gas","Production","Gas","bcm",2050,3585
"WEO2021","STEPS","Advanced economies","Oil&Gas","Production","Gas","bcm",2050,1532
"WEO2021","STEPS","Emerging market and developing economies","Oil&Gas","Production","Gas","bcm",2050,3581
"WEO2021","STEPS","NorthAmerica","Oil&Gas","Production","Gas","bcm",2050,1188
"WEO2021","STEPS","LatinAmerica","Oil&Gas","Production","Gas","bcm",2050,209
"WEO2021","STEPS","Europe","Oil&Gas","Production","Gas","bcm",2050,181
"WEO2021","STEPS","Africa","Oil&Gas","Production","Gas","bcm",2050,446
"WEO2021","STEPS","MiddleEast","Oil&Gas","Production","Gas","bcm",2050,1124
"WEO2021","STEPS","Eurasia","Oil&Gas","Production","Gas","bcm",2050,1183
"WEO2021","STEPS","AsiaPacific","Oil&Gas","Production","Gas","bcm",2050,782
"WEO2021","APS","OECD","Oil&Gas","Production","Gas","bcm",2050,803
"WEO2021","APS","NonOECD","Oil&Gas","Production","Gas","bcm",2050,3049
"WEO2021","APS","Advanced economies","Oil&Gas","Production","Gas","bcm",2050,803
"WEO2021","APS","Emerging market and developing economies","Oil&Gas","Production","Gas","bcm",2050,3049
"WEO2021","APS","NorthAmerica","Oil&Gas","Production","Gas","bcm",2050,549
"WEO2021","APS","LatinAmerica","Oil&Gas","Production","Gas","bcm",2050,162
"WEO2021","APS","Europe","Oil&Gas","Production","Gas","bcm",2050,96
"WEO2021","APS","Africa","Oil&Gas","Production","Gas","bcm",2050,399
"WEO2021","APS","MiddleEast","Oil&Gas","Production","Gas","bcm",2050,1018
"WEO2021","APS","Eurasia","Oil&Gas","Production","Gas","bcm",2050,990
"WEO2021","APS","AsiaPacific","Oil&Gas","Production","Gas","bcm",2050,639
"WEO2021","SDS","OECD","Oil&Gas","Production","Gas","bcm",2050,655
"WEO2021","SDS","NonOECD","Oil&Gas","Production","Gas","bcm",2050,1798
"WEO2021","SDS","Advanced economies","Oil&Gas","Production","Gas","bcm",2050,655
"WEO2021","SDS","Emerging market and developing economies","Oil&Gas","Production","Gas","bcm",2050,1797
"WEO2021","SDS","NorthAmerica","Oil&Gas","Production","Gas","bcm",2050,433
"WEO2021","SDS","LatinAmerica","Oil&Gas","Production","Gas","bcm",2050,98
"WEO2021","SDS","Europe","Oil&Gas","Production","Gas","bcm",2050,41
"WEO2021","SDS","Africa","Oil&Gas","Production","Gas","bcm",2050,252
"WEO2021","SDS","MiddleEast","Oil&Gas","Production","Gas","bcm",2050,577
"WEO2021","SDS","Eurasia","Oil&Gas","Production","Gas","bcm",2050,601
"WEO2021","SDS","AsiaPacific","Oil&Gas","Production","Gas","bcm",2050,450
"WEO2021","STEPS","OECD","Coal","Production","Coal","Mtce",2050,567
"WEO2021","STEPS","NonOECD","Coal","Production","Coal","Mtce",2050,3453
"WEO2021","STEPS","Advanced economies","Coal","Production","Coal","Mtce",2050,569
"WEO2021","STEPS","Emerging market and developing economies","Coal","Production","Coal","Mtce",2050,3450
"WEO2021","STEPS","NorthAmerica","Coal","Production","Coal","Mtce",2050,110
"WEO2021","STEPS","LatinAmerica","Coal","Production","Coal","Mtce",2050,34
"WEO2021","STEPS","Europe","Coal","Production","Coal","Mtce",2050,41
"WEO2021","STEPS","Africa","Coal","Production","Coal","Mtce",2050,170
"WEO2021","STEPS","MiddleEast","Coal","Production","Coal","Mtce",2050,1.5
"WEO2021","STEPS","Eurasia","Coal","Production","Coal","Mtce",2050,417
"WEO2021","STEPS","AsiaPacific","Coal","Production","Coal","Mtce",2050,3245
"WEO2021","APS","OECD","Coal","Production","Coal","Mtce",2050,407
"WEO2021","APS","NonOECD","Coal","Production","Coal","Mtce",2050,2265
"WEO2021","APS","Advanced economies","Coal","Production","Coal","Mtce",2050,408
"WEO2021","APS","Emerging market and developing economies","Coal","Production","Coal","Mtce",2050,2264
"WEO2021","APS","NorthAmerica","Coal","Production","Coal","Mtce",2050,58
"WEO2021","APS","LatinAmerica","Coal","Production","Coal","Mtce",2050,0
"WEO2021","APS","Europe","Coal","Production","Coal","Mtce",2050,29
"WEO2021","APS","Africa","Coal","Production","Coal","Mtce",2050,67
"WEO2021","APS","MiddleEast","Coal","Production","Coal","Mtce",2050,0
"WEO2021","APS","Eurasia","Coal","Production","Coal","Mtce",2050,428
"WEO2021","APS","AsiaPacific","Coal","Production","Coal","Mtce",2050,2091
"WEO2021","SDS","OECD","Coal","Production","Coal","Mtce",2050,198
"WEO2021","SDS","NonOECD","Coal","Production","Coal","Mtce",2050,991
"WEO2021","SDS","Advanced economies","Coal","Production","Coal","Mtce",2050,198
"WEO2021","SDS","Emerging market and developing economies","Coal","Production","Coal","Mtce",2050,991
"WEO2021","SDS","NorthAmerica","Coal","Production","Coal","Mtce",2050,34
"WEO2021","SDS","LatinAmerica","Coal","Production","Coal","Mtce",2050,0
"WEO2021","SDS","Europe","Coal","Production","Coal","Mtce",2050,7.5
"WEO2021","SDS","Africa","Coal","Production","Coal","Mtce",2050,46
"WEO2021","SDS","MiddleEast","Coal","Production","Coal","Mtce",2050,0
"WEO2021","SDS","Eurasia","Coal","Production","Coal","Mtce",2050,131
"WEO2021","SDS","AsiaPacific","Coal","Production","Coal","Mtce",2050,972
"WEO2021","STEPS","Global","Power","Capacity","HydroCap","GW",2010,1026.67
"WEO2021","STEPS","Global","Power","Capacity","NuclearCap","GW",2010,402.46
"WEO2021","STEPS","Global","Power","Capacity","OilCap","GW",2010,436.78
"WEO2021","APS","Global","Power","Capacity","HydroCap","GW",2010,1026.67
"WEO2021","APS","Global","Power","Capacity","NuclearCap","GW",2010,402.46
"WEO2021","APS","Global","Power","Capacity","OilCap","GW",2010,436.78
"WEO2021","SDS","Global","Power","Capacity","HydroCap","GW",2010,1026.67
"WEO2021","SDS","Global","Power","Capacity","NuclearCap","GW",2010,402.46
"WEO2021","SDS","Global","Power","Capacity","OilCap","GW",2010,436.78
"WEO2021","STEPS","Global","Oil&Gas","Energy Supply","Oil","EJ",2010,172.1
"WEO2021","APS","Global","Oil&Gas","Energy Supply","Oil","EJ",2010,172.1
"WEO2021","SDS","Global","Oil&Gas","Energy Supply","Oil","EJ",2010,172.1
"WEO2021","NZE_2050","Global","Power","Capacity","HydroCap","GW",2010,1026.67
"WEO2021","NZE_2050","Global","Power","Capacity","NuclearCap","GW",2010,402.46
"WEO2021","NZE_2050","Global","Power","Capacity","OilCap","GW",2010,436.78
"WEO2021","NZE_2050","Global","Oil&Gas","Energy Supply","Oil","EJ",2010,172.1
"WEO2021","STEPS","Global","Power","Capacity","HydroCap","GW",2015,1208.89
"WEO2021","STEPS","Global","Power","Capacity","NuclearCap","GW",2015,406.37
"WEO2021","STEPS","Global","Power","Capacity","OilCap","GW",2015,430.79
"WEO2021","APS","Global","Power","Capacity","HydroCap","GW",2015,1208.89
"WEO2021","APS","Global","Power","Capacity","NuclearCap","GW",2015,406.37
"WEO2021","APS","Global","Power","Capacity","OilCap","GW",2015,430.79
"WEO2021","SDS","Global","Power","Capacity","HydroCap","GW",2015,1208.89
"WEO2021","SDS","Global","Power","Capacity","NuclearCap","GW",2015,406.37
"WEO2021","SDS","Global","Power","Capacity","OilCap","GW",2015,430.79
"WEO2021","STEPS","Global","Oil&Gas","Energy Supply","Oil","EJ",2015,181.1
"WEO2021","APS","Global","Oil&Gas","Energy Supply","Oil","EJ",2015,181.1
"WEO2021","SDS","Global","Oil&Gas","Energy Supply","Oil","EJ",2015,181.1
"WEO2021","NZE_2050","Global","Power","Capacity","HydroCap","GW",2015,1208.89
"WEO2021","NZE_2050","Global","Power","Capacity","NuclearCap","GW",2015,406.37
"WEO2021","NZE_2050","Global","Power","Capacity","OilCap","GW",2015,430.79
"WEO2021","NZE_2050","Global","Oil&Gas","Energy Supply","Oil","EJ",2015,181.1
"WEO2021","STEPS","Global","Power","Capacity","HydroCap","GW",2019,1306.47
"WEO2021","STEPS","Global","Power","Capacity","NuclearCap","GW",2019,414.61
"WEO2021","STEPS","Global","Power","Capacity","OilCap","GW",2019,432.6
"WEO2021","APS","Global","Power","Capacity","HydroCap","GW",2019,1306.47
"WEO2021","APS","Global","Power","Capacity","NuclearCap","GW",2019,414.61
"WEO2021","APS","Global","Power","Capacity","OilCap","GW",2019,432.6
"WEO2021","SDS","Global","Power","Capacity","HydroCap","GW",2019,1306.47
"WEO2021","SDS","Global","Power","Capacity","NuclearCap","GW",2019,414.61
"WEO2021","SDS","Global","Power","Capacity","OilCap","GW",2019,432.6
"WEO2021","STEPS","Global","Oil&Gas","Energy Supply","Oil","EJ",2019,187.9
"WEO2021","APS","Global","Oil&Gas","Energy Supply","Oil","EJ",2019,187.9
"WEO2021","SDS","Global","Oil&Gas","Energy Supply","Oil","EJ",2019,187.9
"WEO2021","NZE_2050","Global","Power","Capacity","HydroCap","GW",2019,1306.47
"WEO2021","NZE_2050","Global","Power","Capacity","NuclearCap","GW",2019,414.61
"WEO2021","NZE_2050","Global","Power","Capacity","OilCap","GW",2019,432.6
"WEO2021","NZE_2050","Global","Oil&Gas","Energy Supply","Oil","EJ",2019,187.9
"WEO2021","STEPS","Global","Power","Capacity","HydroCap","GW",2020,1327.04
"WEO2021","STEPS","Global","Power","Capacity","NuclearCap","GW",2020,415.18
"WEO2021","STEPS","Global","Power","Capacity","OilCap","GW",2020,430.03
"WEO2021","APS","Global","Power","Capacity","HydroCap","GW",2020,1327.04
"WEO2021","APS","Global","Power","Capacity","NuclearCap","GW",2020,415.18
"WEO2021","APS","Global","Power","Capacity","OilCap","GW",2020,430.03
"WEO2021","SDS","Global","Power","Capacity","HydroCap","GW",2020,1327.04
"WEO2021","SDS","Global","Power","Capacity","NuclearCap","GW",2020,415.18
"WEO2021","SDS","Global","Power","Capacity","OilCap","GW",2020,430.03
"WEO2021","STEPS","Global","Oil&Gas","Energy Supply","Oil","EJ",2020,171.4
"WEO2021","APS","Global","Oil&Gas","Energy Supply","Oil","EJ",2020,171.4
"WEO2021","SDS","Global","Oil&Gas","Energy Supply","Oil","EJ",2020,171.4
"WEO2021","NZE_2050","Global","Power","Capacity","HydroCap","GW",2020,1327.04
"WEO2021","NZE_2050","Global","Power","Capacity","NuclearCap","GW",2020,415.18
"WEO2021","NZE_2050","Global","Power","Capacity","OilCap","GW",2020,430.03
"WEO2021","NZE_2050","Global","Oil&Gas","Energy Supply","Oil","EJ",2020,171.4
"WEO2021","STEPS","Global","Power","Capacity","HydroCap","GW",2030,1563.74
"WEO2021","STEPS","Global","Power","Capacity","NuclearCap","GW",2030,446.78
"WEO2021","STEPS","Global","Power","Capacity","OilCap","GW",2030,290.01
"WEO2021","APS","Global","Power","Capacity","HydroCap","GW",2030,1584.01
"WEO2021","APS","Global","Power","Capacity","NuclearCap","GW",2030,465.15
"WEO2021","APS","Global","Power","Capacity","OilCap","GW",2030,261.17
"WEO2021","SDS","Global","Power","Capacity","HydroCap","GW",2030,1678.98
"WEO2021","SDS","Global","Power","Capacity","NuclearCap","GW",2030,475.18
"WEO2021","SDS","Global","Power","Capacity","OilCap","GW",2030,255.56
"WEO2021","STEPS","Global","Oil&Gas","Energy Supply","Oil","EJ",2030,198.5
"WEO2021","APS","Global","Oil&Gas","Energy Supply","Oil","EJ",2030,185.1
"WEO2021","SDS","Global","Oil&Gas","Energy Supply","Oil","EJ",2030,168.3
