"Scenario","Region","Sector","Units","Variable_class","Sub_variable_class_1","Sub_variable_class_2","year","value"
"RPS","KOR","Power","GW","Capacity","Electricity generation","Natural gas","2047",0
"RPS","SSA","Power","GW","Capacity","Electricity generation","Natural gas","2047",0
"RPS","GBR","Power","GW","Capacity","Electricity generation","Natural gas","2047",0
"RPS","USA","Power","GW","Capacity","Electricity generation","Natural gas","2047",0
"RPS","WEU","Power","GW","Capacity","Electricity generation","Natural gas","2047",0
"RPS","WORLD","Power","GW","Capacity","Electricity generation","Natural gas","2047",0
"RPS","AUS","Power","GW","Capacity","Electricity generation","Natural gas CCS","2047",12.50912118
"RPS","BRA","Power","GW","Capacity","Electricity generation","Natural gas CCS","2047",22.07623004
"RPS","CAN","Power","GW","Capacity","Electricity generation","Natural gas CCS","2047",21.36168665
"RPS","CHN","Power","GW","Capacity","Electricity generation","Natural gas CCS","2047",0
"RPS","CSA","Power","GW","Capacity","Electricity generation","Natural gas CCS","2047",42.36813369
"RPS","EEU","Power","GW","Capacity","Electricity generation","Natural gas CCS","2047",36.39686248
"RPS","EURA","Power","GW","Capacity","Electricity generation","Natural gas CCS","2047",30.90130551
"RPS","GCC","Power","GW","Capacity","Electricity generation","Natural gas CCS","2047",43.0071164
"RPS","IND","Power","GW","Capacity","Electricity generation","Natural gas CCS","2047",0
"RPS","IDN","Power","GW","Capacity","Electricity generation","Natural gas CCS","2047",0
"RPS","JPN","Power","GW","Capacity","Electricity generation","Natural gas CCS","2047",35.44937922
"RPS","MENA","Power","GW","Capacity","Electricity generation","Natural gas CCS","2047",156.1352519
"RPS","RUS","Power","GW","Capacity","Electricity generation","Natural gas CCS","2047",98.29749719
"RPS","SA","Power","GW","Capacity","Electricity generation","Natural gas CCS","2047",0
"RPS","ZAF","Power","GW","Capacity","Electricity generation","Natural gas CCS","2047",16.85583724
"RPS","SEAO","Power","GW","Capacity","Electricity generation","Natural gas CCS","2047",0
"RPS","KOR","Power","GW","Capacity","Electricity generation","Natural gas CCS","2047",20.50316057
"RPS","SSA","Power","GW","Capacity","Electricity generation","Natural gas CCS","2047",0
"RPS","GBR","Power","GW","Capacity","Electricity generation","Natural gas CCS","2047",26.13505387
"RPS","USA","Power","GW","Capacity","Electricity generation","Natural gas CCS","2047",190.3901126
"RPS","WEU","Power","GW","Capacity","Electricity generation","Natural gas CCS","2047",118.3844013
"RPS","WORLD","Power","GW","Capacity","Electricity generation","Natural gas CCS","2047",870.7711498
"RPS","AUS","Power","GW","Capacity","Electricity generation","Nuclear","2047",0
"RPS","BRA","Power","GW","Capacity","Electricity generation","Nuclear","2047",2.322807349
"RPS","CAN","Power","GW","Capacity","Electricity generation","Nuclear","2047",11.36842873
"RPS","CHN","Power","GW","Capacity","Electricity generation","Nuclear","2047",136.8241053
"RPS","CSA","Power","GW","Capacity","Electricity generation","Nuclear","2047",2.786116914
"RPS","EEU","Power","GW","Capacity","Electricity generation","Nuclear","2047",13.7268519
"RPS","EURA","Power","GW","Capacity","Electricity generation","Nuclear","2047",10.8116066
"RPS","GCC","Power","GW","Capacity","Electricity generation","Nuclear","2047",0
"RPS","IND","Power","GW","Capacity","Electricity generation","Nuclear","2047",54.05050235
"RPS","IDN","Power","GW","Capacity","Electricity generation","Nuclear","2047",0
"RPS","JPN","Power","GW","Capacity","Electricity generation","Nuclear","2047",7.176546127
"RPS","MENA","Power","GW","Capacity","Electricity generation","Nuclear","2047",1.324078531
"RPS","RUS","Power","GW","Capacity","Electricity generation","Nuclear","2047",22.0625171
"RPS","SA","Power","GW","Capacity","Electricity generation","Nuclear","2047",1.687806467
"RPS","ZAF","Power","GW","Capacity","Electricity generation","Nuclear","2047",1.779765625
"RPS","SEAO","Power","GW","Capacity","Electricity generation","Nuclear","2047",3.375829435
"RPS","KOR","Power","GW","Capacity","Electricity generation","Nuclear","2047",18.74814594
"RPS","SSA","Power","GW","Capacity","Electricity generation","Nuclear","2047",0
"RPS","GBR","Power","GW","Capacity","Electricity generation","Nuclear","2047",7.880366869
"RPS","USA","Power","GW","Capacity","Electricity generation","Nuclear","2047",49.19197532
"RPS","WEU","Power","GW","Capacity","Electricity generation","Nuclear","2047",58.87411172
"RPS","WORLD","Power","GW","Capacity","Electricity generation","Nuclear","2047",403.9915623
"RPS","AUS","Power","GW","Capacity","Electricity generation","Hydro","2047",4.044252115
"RPS","BRA","Power","GW","Capacity","Electricity generation","Hydro","2047",162.8156722
"RPS","CAN","Power","GW","Capacity","Electricity generation","Hydro","2047",81.57421091
"RPS","CHN","Power","GW","Capacity","Electricity generation","Hydro","2047",414.9625202
"RPS","CSA","Power","GW","Capacity","Electricity generation","Hydro","2047",126.6696128
"RPS","EEU","Power","GW","Capacity","Electricity generation","Hydro","2047",13.7983192
"RPS","EURA","Power","GW","Capacity","Electricity generation","Hydro","2047",31.52019093
"RPS","GCC","Power","GW","Capacity","Electricity generation","Hydro","2047",0
"RPS","IND","Power","GW","Capacity","Electricity generation","Hydro","2047",60.58050971
"RPS","IDN","Power","GW","Capacity","Electricity generation","Hydro","2047",9.633462225
"RPS","JPN","Power","GW","Capacity","Electricity generation","Hydro","2047",18.28151928
"RPS","MENA","Power","GW","Capacity","Electricity generation","Hydro","2047",82.1736694
"RPS","RUS","Power","GW","Capacity","Electricity generation","Hydro","2047",74.85648283
"RPS","SA","Power","GW","Capacity","Electricity generation","Hydro","2047",42.72469451
"RPS","ZAF","Power","GW","Capacity","Electricity generation","Hydro","2047",1.376229826
"RPS","SEAO","Power","GW","Capacity","Electricity generation","Hydro","2047",189.2844551
"RPS","KOR","Power","GW","Capacity","Electricity generation","Hydro","2047",0.823766077
"RPS","SSA","Power","GW","Capacity","Electricity generation","Hydro","2047",74.64066499
"RPS","GBR","Power","GW","Capacity","Electricity generation","Hydro","2047",1.421626385
"RPS","USA","Power","GW","Capacity","Electricity generation","Hydro","2047",113.8957709
"RPS","WEU","Power","GW","Capacity","Electricity generation","Hydro","2047",135.2362734
"RPS","WORLD","Power","GW","Capacity","Electricity generation","Hydro","2047",1640.313903
"RPS","AUS","Power","GW","Capacity","Electricity generation","Biomass","2047",5.150827506
"RPS","BRA","Power","GW","Capacity","Electricity generation","Biomass","2047",32.76131138
"RPS","CAN","Power","GW","Capacity","Electricity generation","Biomass","2047",10.38317475
"RPS","CHN","Power","GW","Capacity","Electricity generation","Biomass","2047",68.65661871
"RPS","CSA","Power","GW","Capacity","Electricity generation","Biomass","2047",25.97452654
"RPS","EEU","Power","GW","Capacity","Electricity generation","Biomass","2047",10.60849651
"RPS","EURA","Power","GW","Capacity","Electricity generation","Biomass","2047",2.271167514
"RPS","GCC","Power","GW","Capacity","Electricity generation","Biomass","2047",0.008082999
"RPS","IND","Power","GW","Capacity","Electricity generation","Biomass","2047",178.5936488
"RPS","IDN","Power","GW","Capacity","Electricity generation","Biomass","2047",26.30229609
"RPS","JPN","Power","GW","Capacity","Electricity generation","Biomass","2047",9.110429189
"RPS","MENA","Power","GW","Capacity","Electricity generation","Biomass","2047",6.258499098
"RPS","RUS","Power","GW","Capacity","Electricity generation","Biomass","2047",3.433916311
"RPS","SA","Power","GW","Capacity","Electricity generation","Biomass","2047",2.87173045
"RPS","ZAF","Power","GW","Capacity","Electricity generation","Biomass","2047",3.310556332
"RPS","SEAO","Power","GW","Capacity","Electricity generation","Biomass","2047",19.4796679
"RPS","KOR","Power","GW","Capacity","Electricity generation","Biomass","2047",4.39146004
"RPS","SSA","Power","GW","Capacity","Electricity generation","Biomass","2047",12.2258365
"RPS","GBR","Power","GW","Capacity","Electricity generation","Biomass","2047",11.31718218
"RPS","USA","Power","GW","Capacity","Electricity generation","Biomass","2047",38.99237775
"RPS","WEU","Power","GW","Capacity","Electricity generation","Biomass","2047",62.09821613
"RPS","WORLD","Power","GW","Capacity","Electricity generation","Biomass","2047",534.2000227
"RPS","AUS","Power","GW","Capacity","Electricity generation","Biomass CCS","2047",0.250445407
"RPS","BRA","Power","GW","Capacity","Electricity generation","Biomass CCS","2047",0.485259798
"RPS","CAN","Power","GW","Capacity","Electricity generation","Biomass CCS","2047",0.162088114
"RPS","CHN","Power","GW","Capacity","Electricity generation","Biomass CCS","2047",19.19305094
"RPS","CSA","Power","GW","Capacity","Electricity generation","Biomass CCS","2047",1.004039455
"RPS","EEU","Power","GW","Capacity","Electricity generation","Biomass CCS","2047",0.386036157
"RPS","EURA","Power","GW","Capacity","Electricity generation","Biomass CCS","2047",1.187323958
"RPS","GCC","Power","GW","Capacity","Electricity generation","Biomass CCS","2047",0.734137597
"RPS","IND","Power","GW","Capacity","Electricity generation","Biomass CCS","2047",6.765251319
"RPS","IDN","Power","GW","Capacity","Electricity generation","Biomass CCS","2047",2.05533469
"RPS","JPN","Power","GW","Capacity","Electricity generation","Biomass CCS","2047",0.34753572
"RPS","MENA","Power","GW","Capacity","Electricity generation","Biomass CCS","2047",2.504397794
"RPS","RUS","Power","GW","Capacity","Electricity generation","Biomass CCS","2047",1.213604274
"RPS","SA","Power","GW","Capacity","Electricity generation","Biomass CCS","2047",0.882003669
"RPS","ZAF","Power","GW","Capacity","Electricity generation","Biomass CCS","2047",0.494906153
"RPS","SEAO","Power","GW","Capacity","Electricity generation","Biomass CCS","2047",2.692539515
"RPS","KOR","Power","GW","Capacity","Electricity generation","Biomass CCS","2047",0.256325546
"RPS","SSA","Power","GW","Capacity","Electricity generation","Biomass CCS","2047",1.36219406
"RPS","GBR","Power","GW","Capacity","Electricity generation","Biomass CCS","2047",0.172465861
"RPS","USA","Power","GW","Capacity","Electricity generation","Biomass CCS","2047",28.37684116
"RPS","WEU","Power","GW","Capacity","Electricity generation","Biomass CCS","2047",24.88810118
"RPS","WORLD","Power","GW","Capacity","Electricity generation","Biomass CCS","2047",95.41388237
"RPS","AUS","Power","GW","Capacity","Electricity generation","Solar","2047",76.41927717
"RPS","BRA","Power","GW","Capacity","Electricity generation","Solar","2047",57.05524926
"RPS","CAN","Power","GW","Capacity","Electricity generation","Solar","2047",92.04215949
"RPS","CHN","Power","GW","Capacity","Electricity generation","Solar","2047",3153.283951
"RPS","CSA","Power","GW","Capacity","Electricity generation","Solar","2047",431.2161661
"RPS","EEU","Power","GW","Capacity","Electricity generation","Solar","2047",120.6859719
"RPS","EURA","Power","GW","Capacity","Electricity generation","Solar","2047",201.7627057
"RPS","GCC","Power","GW","Capacity","Electricity generation","Solar","2047",375.7089069
"RPS","IND","Power","GW","Capacity","Electricity generation","Solar","2047",1391.690377
"RPS","IDN","Power","GW","Capacity","Electricity generation","Solar","2047",354.5702134
"RPS","JPN","Power","GW","Capacity","Electricity generation","Solar","2047",239.5345087
"RPS","MENA","Power","GW","Capacity","Electricity generation","Solar","2047",823.1151191
"RPS","RUS","Power","GW","Capacity","Electricity generation","Solar","2047",298.7257333
"RPS","SA","Power","GW","Capacity","Electricity generation","Solar","2047",347.4126003
"RPS","ZAF","Power","GW","Capacity","Electricity generation","Solar","2047",125.0160387
"RPS","SEAO","Power","GW","Capacity","Electricity generation","Solar","2047",393.9331845
"RPS","KOR","Power","GW","Capacity","Electricity generation","Solar","2047",105.6555745
"RPS","SSA","Power","GW","Capacity","Electricity generation","Solar","2047",576.0162664
"RPS","GBR","Power","GW","Capacity","Electricity generation","Solar","2047",59.8718227
"RPS","USA","Power","GW","Capacity","Electricity generation","Solar","2047",1559.298465
"RPS","WEU","Power","GW","Capacity","Electricity generation","Solar","2047",590.6226773
"RPS","WORLD","Power","GW","Capacity","Electricity generation","Solar","2047",11373.63697
"RPS","AUS","Power","GW","Capacity","Electricity generation","Onshore wind","2047",35.45897556
"RPS","BRA","Power","GW","Capacity","Electricity generation","Onshore wind","2047",39.62264694
"RPS","CAN","Power","GW","Capacity","Electricity generation","Onshore wind","2047",23.9146815
"RPS","CHN","Power","GW","Capacity","Electricity generation","Onshore wind","2047",1043.836028
"RPS","CSA","Power","GW","Capacity","Electricity generation","Onshore wind","2047",204.4915713
"RPS","EEU","Power","GW","Capacity","Electricity generation","Onshore wind","2047",44.95664335
"RPS","EURA","Power","GW","Capacity","Electricity generation","Onshore wind","2047",125.6115011
"RPS","GCC","Power","GW","Capacity","Electricity generation","Onshore wind","2047",51.00129123
"RPS","IND","Power","GW","Capacity","Electricity generation","Onshore wind","2047",457.7548663
"RPS","IDN","Power","GW","Capacity","Electricity generation","Onshore wind","2047",153.884377
"RPS","JPN","Power","GW","Capacity","Electricity generation","Onshore wind","2047",30.19215931
"RPS","MENA","Power","GW","Capacity","Electricity generation","Onshore wind","2047",332.9673406
"RPS","RUS","Power","GW","Capacity","Electricity generation","Onshore wind","2047",117.3285194
"RPS","SA","Power","GW","Capacity","Electricity generation","Onshore wind","2047",101.2793556
"RPS","ZAF","Power","GW","Capacity","Electricity generation","Onshore wind","2047",39.88473127
"RPS","SEAO","Power","GW","Capacity","Electricity generation","Onshore wind","2047",211.5380116
"RPS","KOR","Power","GW","Capacity","Electricity generation","Onshore wind","2047",26.80938539
"RPS","SSA","Power","GW","Capacity","Electricity generation","Onshore wind","2047",239.5419416
"RPS","GBR","Power","GW","Capacity","Electricity generation","Onshore wind","2047",29.06245411
"RPS","USA","Power","GW","Capacity","Electricity generation","Onshore wind","2047",266.3081413
"RPS","WEU","Power","GW","Capacity","Electricity generation","Onshore wind","2047",151.0721587
"RPS","WORLD","Power","GW","Capacity","Electricity generation","Onshore wind","2047",3726.516781
"RPS","AUS","Power","GW","Capacity","Electricity generation","Offshore wind","2047",11.22683964
"RPS","BRA","Power","GW","Capacity","Electricity generation","Offshore wind","2047",8.272722428
"RPS","CAN","Power","GW","Capacity","Electricity generation","Offshore wind","2047",21.60381033
"RPS","CHN","Power","GW","Capacity","Electricity generation","Offshore wind","2047",168.6543334
"RPS","CSA","Power","GW","Capacity","Electricity generation","Offshore wind","2047",46.43171666
"RPS","EEU","Power","GW","Capacity","Electricity generation","Offshore wind","2047",14.99873622
"RPS","EURA","Power","GW","Capacity","Electricity generation","Offshore wind","2047",46.90849482
"RPS","GCC","Power","GW","Capacity","Electricity generation","Offshore wind","2047",12.29316165
"RPS","IND","Power","GW","Capacity","Electricity generation","Offshore wind","2047",80.79426568
"RPS","IDN","Power","GW","Capacity","Electricity generation","Offshore wind","2047",47.70748765
"RPS","JPN","Power","GW","Capacity","Electricity generation","Offshore wind","2047",35.58226425
"RPS","MENA","Power","GW","Capacity","Electricity generation","Offshore wind","2047",73.55112295
"RPS","RUS","Power","GW","Capacity","Electricity generation","Offshore wind","2047",36.21128761
"RPS","SA","Power","GW","Capacity","Electricity generation","Offshore wind","2047",21.37143155
"RPS","ZAF","Power","GW","Capacity","Electricity generation","Offshore wind","2047",11.20123177
"RPS","SEAO","Power","GW","Capacity","Electricity generation","Offshore wind","2047",50.62444795
"RPS","KOR","Power","GW","Capacity","Electricity generation","Offshore wind","2047",30.81649487
"RPS","SSA","Power","GW","Capacity","Electricity generation","Offshore wind","2047",44.27576676
"RPS","GBR","Power","GW","Capacity","Electricity generation","Offshore wind","2047",28.91794597
"RPS","USA","Power","GW","Capacity","Electricity generation","Offshore wind","2047",174.1767842
"RPS","WEU","Power","GW","Capacity","Electricity generation","Offshore wind","2047",42.57453012
"RPS","WORLD","Power","GW","Capacity","Electricity generation","Offshore wind","2047",1008.194876
"RPS","AUS","Power","GW","Capacity","Electricity generation","Hydrogen","2047",12.50912118
"RPS","BRA","Power","GW","Capacity","Electricity generation","Hydrogen","2047",22.07623004
"RPS","CAN","Power","GW","Capacity","Electricity generation","Hydrogen","2047",21.36168665
"RPS","CHN","Power","GW","Capacity","Electricity generation","Hydrogen","2047",431.2792063
"RPS","CSA","Power","GW","Capacity","Electricity generation","Hydrogen","2047",42.36813369
"RPS","EEU","Power","GW","Capacity","Electricity generation","Hydrogen","2047",36.39686248
"RPS","EURA","Power","GW","Capacity","Electricity generation","Hydrogen","2047",30.90130551
"RPS","GCC","Power","GW","Capacity","Electricity generation","Hydrogen","2047",43.0071164
"RPS","IND","Power","GW","Capacity","Electricity generation","Hydrogen","2047",420.5839533
"RPS","IDN","Power","GW","Capacity","Electricity generation","Hydrogen","2047",50.07443837
"RPS","JPN","Power","GW","Capacity","Electricity generation","Hydrogen","2047",35.44937922
"RPS","MENA","Power","GW","Capacity","Electricity generation","Hydrogen","2047",156.1352519
"RPS","RUS","Power","GW","Capacity","Electricity generation","Hydrogen","2047",98.29749719
"RPS","SA","Power","GW","Capacity","Electricity generation","Hydrogen","2047",83.83801449
"RPS","ZAF","Power","GW","Capacity","Electricity generation","Hydrogen","2047",16.85583724
"RPS","SEAO","Power","GW","Capacity","Electricity generation","Hydrogen","2047",116.2449134
"RPS","KOR","Power","GW","Capacity","Electricity generation","Hydrogen","2047",20.50316057
"RPS","SSA","Power","GW","Capacity","Electricity generation","Hydrogen","2047",82.09414971
"RPS","GBR","Power","GW","Capacity","Electricity generation","Hydrogen","2047",26.13505387
"RPS","USA","Power","GW","Capacity","Electricity generation","Hydrogen","2047",190.3901126
"RPS","WEU","Power","GW","Capacity","Electricity generation","Hydrogen","2047",118.3844013
"RPS","WORLD","Power","GW","Capacity","Electricity generation","Hydrogen","2047",0
"RPS","AUS","Total","PJ","Primary energy demand","Oil",NA,"2047",258.1240017
"RPS","BRA","Total","PJ","Primary energy demand","Oil",NA,"2047",1059.521982
"RPS","CAN","Total","PJ","Primary energy demand","Oil",NA,"2047",683.6018706
"RPS","CHN","Total","PJ","Primary energy demand","Oil",NA,"2047",10158.25415
"RPS","CSA","Total","PJ","Primary energy demand","Oil",NA,"2047",1579.102915
"RPS","EEU","Total","PJ","Primary energy demand","Oil",NA,"2047",398.691669
"RPS","EURA","Total","PJ","Primary energy demand","Oil",NA,"2047",598.2148806
"RPS","GCC","Total","PJ","Primary energy demand","Oil",NA,"2047",2503.329731
"RPS","IND","Total","PJ","Primary energy demand","Oil",NA,"2047",5226.773994
"RPS","IDN","Total","PJ","Primary energy demand","Oil",NA,"2047",864.9886744
"RPS","JPN","Total","PJ","Primary energy demand","Oil",NA,"2047",1143.777716
"RPS","MENA","Total","PJ","Primary energy demand","Oil",NA,"2047",2426.951943
"RPS","RUS","Total","PJ","Primary energy demand","Oil",NA,"2047",1426.406677
"RPS","SA","Total","PJ","Primary energy demand","Oil",NA,"2047",933.2730752
"RPS","ZAF","Total","PJ","Primary energy demand","Oil",NA,"2047",288.2606707
"RPS","SEAO","Total","PJ","Primary energy demand","Oil",NA,"2047",5536.166765
"RPS","KOR","Total","PJ","Primary energy demand","Oil",NA,"2047",1974.031046
"RPS","SSA","Total","PJ","Primary energy demand","Oil",NA,"2047",1848.335727
"RPS","GBR","Total","PJ","Primary energy demand","Oil",NA,"2047",433.9652387
"RPS","USA","Total","PJ","Primary energy demand","Oil",NA,"2047",5030.318865
"RPS","WEU","Total","PJ","Primary energy demand","Oil",NA,"2047",3422.052023
"RPS","WORLD","Total","PJ","Primary energy demand","Oil",NA,"2047",47794.14361
"RPS","AUS","Total","PJ","Primary energy demand","Natural gas",NA,"2047",767.8488552
"RPS","BRA","Total","PJ","Primary energy demand","Natural gas",NA,"2047",1062.53972
"RPS","CAN","Total","PJ","Primary energy demand","Natural gas",NA,"2047",1604.799045
"RPS","CHN","Total","PJ","Primary energy demand","Natural gas",NA,"2047",4466.348023
"RPS","CSA","Total","PJ","Primary energy demand","Natural gas",NA,"2047",2618.891037
"RPS","EEU","Total","PJ","Primary energy demand","Natural gas",NA,"2047",1135.986008
"RPS","EURA","Total","PJ","Primary energy demand","Natural gas",NA,"2047",2512.033277
"RPS","GCC","Total","PJ","Primary energy demand","Natural gas",NA,"2047",3972.310142
"RPS","IND","Total","PJ","Primary energy demand","Natural gas",NA,"2047",1773.652641
"RPS","IDN","Total","PJ","Primary energy demand","Natural gas",NA,"2047",808.3269638
"RPS","JPN","Total","PJ","Primary energy demand","Natural gas",NA,"2047",992.4754885
"RPS","MENA","Total","PJ","Primary energy demand","Natural gas",NA,"2047",9521.2711
"RPS","RUS","Total","PJ","Primary energy demand","Natural gas",NA,"2047",7198.02614
"RPS","SA","Total","PJ","Primary energy demand","Natural gas",NA,"2047",730.7867165
"RPS","ZAF","Total","PJ","Primary energy demand","Natural gas",NA,"2047",328.9958058
"RPS","SEAO","Total","PJ","Primary energy demand","Natural gas",NA,"2047",3295.500528
"RPS","KOR","Total","PJ","Primary energy demand","Natural gas",NA,"2047",658.669011
"RPS","SSA","Total","PJ","Primary energy demand","Natural gas",NA,"2047",596.905852
"RPS","GBR","Total","PJ","Primary energy demand","Natural gas",NA,"2047",919.8142087
"RPS","USA","Total","PJ","Primary energy demand","Natural gas",NA,"2047",9815.496468
"RPS","WEU","Total","PJ","Primary energy demand","Natural gas",NA,"2047",4138.068936
"RPS","WORLD","Total","PJ","Primary energy demand","Natural gas",NA,"2047",58918.74596
"RPS","AUS","Total","PJ","Primary energy demand","Coal",NA,"2047",20.91839734
"RPS","BRA","Total","PJ","Primary energy demand","Coal",NA,"2047",43.06054595
"RPS","CAN","Total","PJ","Primary energy demand","Coal",NA,"2047",17.68777166
"RPS","CHN","Total","PJ","Primary energy demand","Coal",NA,"2047",15179.45594
"RPS","CSA","Total","PJ","Primary energy demand","Coal",NA,"2047",86.95835623
"RPS","EEU","Total","PJ","Primary energy demand","Coal",NA,"2047",66.38673836
"RPS","EURA","Total","PJ","Primary energy demand","Coal",NA,"2047",190.9608557
"RPS","GCC","Total","PJ","Primary energy demand","Coal",NA,"2047",14.97535197
"RPS","IND","Total","PJ","Primary energy demand","Coal",NA,"2047",1709.167008
"RPS","IDN","Total","PJ","Primary energy demand","Coal",NA,"2047",287.0973175
"RPS","JPN","Total","PJ","Primary energy demand","Coal",NA,"2047",96.52698789
"RPS","MENA","Total","PJ","Primary energy demand","Coal",NA,"2047",265.0186201
"RPS","RUS","Total","PJ","Primary energy demand","Coal",NA,"2047",307.8755446
"RPS","SA","Total","PJ","Primary energy demand","Coal",NA,"2047",225.6194413
"RPS","ZAF","Total","PJ","Primary energy demand","Coal",NA,"2047",137.7743109
"RPS","SEAO","Total","PJ","Primary energy demand","Coal",NA,"2047",592.9353678
"RPS","KOR","Total","PJ","Primary energy demand","Coal",NA,"2047",49.50017434
"RPS","SSA","Total","PJ","Primary energy demand","Coal",NA,"2047",203.1930168
"RPS","GBR","Total","PJ","Primary energy demand","Coal",NA,"2047",13.37817036
"RPS","USA","Total","PJ","Primary energy demand","Coal",NA,"2047",144.743818
"RPS","WEU","Total","PJ","Primary energy demand","Coal",NA,"2047",103.0908873
"RPS","WORLD","Total","PJ","Primary energy demand","Coal",NA,"2047",19756.32463
"RPS","AUS","Total","PJ","Primary energy demand","Biomass",NA,"2047",528.0358046
"RPS","BRA","Total","PJ","Primary energy demand","Biomass",NA,"2047",3324.388589
"RPS","CAN","Total","PJ","Primary energy demand","Biomass",NA,"2047",976.1227689
"RPS","CHN","Total","PJ","Primary energy demand","Biomass",NA,"2047",11656.2397
"RPS","CSA","Total","PJ","Primary energy demand","Biomass",NA,"2047",2693.430604
"RPS","EEU","Total","PJ","Primary energy demand","Biomass",NA,"2047",1376.412717
"RPS","EURA","Total","PJ","Primary energy demand","Biomass",NA,"2047",1667.502609
"RPS","GCC","Total","PJ","Primary energy demand","Biomass",NA,"2047",1380.472174
"RPS","IND","Total","PJ","Primary energy demand","Biomass",NA,"2047",8557.380964
"RPS","IDN","Total","PJ","Primary energy demand","Biomass",NA,"2047",2419.198045
"RPS","JPN","Total","PJ","Primary energy demand","Biomass",NA,"2047",1414.62066
"RPS","MENA","Total","PJ","Primary energy demand","Biomass",NA,"2047",3524.684124
"RPS","RUS","Total","PJ","Primary energy demand","Biomass",NA,"2047",2442.818574
"RPS","SA","Total","PJ","Primary energy demand","Biomass",NA,"2047",1133.89071
"RPS","ZAF","Total","PJ","Primary energy demand","Biomass",NA,"2047",596.6891153
"RPS","SEAO","Total","PJ","Primary energy demand","Biomass",NA,"2047",4663.286023
"RPS","KOR","Total","PJ","Primary energy demand","Biomass",NA,"2047",790.0308016
"RPS","SSA","Total","PJ","Primary energy demand","Biomass",NA,"2047",4314.034609
"RPS","GBR","Total","PJ","Primary energy demand","Biomass",NA,"2047",1094.876644
"RPS","USA","Total","PJ","Primary energy demand","Biomass",NA,"2047",9406.396371
"RPS","WEU","Total","PJ","Primary energy demand","Biomass",NA,"2047",8122.822648
"RPS","WORLD","Total","PJ","Primary energy demand","Biomass",NA,"2047",72083.33426
"FPS","AUS","Power","GW","Capacity","Electricity generation","Coal","2048",0
"FPS","BRA","Power","GW","Capacity","Electricity generation","Coal","2048",0
"FPS","CAN","Power","GW","Capacity","Electricity generation","Coal","2048",0
"FPS","CHN","Power","GW","Capacity","Electricity generation","Coal","2048",0
"FPS","CSA","Power","GW","Capacity","Electricity generation","Coal","2048",0
"FPS","EEU","Power","GW","Capacity","Electricity generation","Coal","2048",0
"FPS","EURA","Power","GW","Capacity","Electricity generation","Coal","2048",15.53404989
"FPS","GCC","Power","GW","Capacity","Electricity generation","Coal","2048",0
"FPS","IND","Power","GW","Capacity","Electricity generation","Coal","2048",101.937221
"FPS","IDN","Power","GW","Capacity","Electricity generation","Coal","2048",31.41098878
"FPS","JPN","Power","GW","Capacity","Electricity generation","Coal","2048",0
"FPS","MENA","Power","GW","Capacity","Electricity generation","Coal","2048",19.29769639
"FPS","RUS","Power","GW","Capacity","Electricity generation","Coal","2048",18.20471412
"FPS","SA","Power","GW","Capacity","Electricity generation","Coal","2048",4.932435075
"FPS","ZAF","Power","GW","Capacity","Electricity generation","Coal","2048",0
"FPS","SEAO","Power","GW","Capacity","Electricity generation","Coal","2048",29.4489114
"FPS","KOR","Power","GW","Capacity","Electricity generation","Coal","2048",0
"FPS","SSA","Power","GW","Capacity","Electricity generation","Coal","2048",6.335356699
"FPS","GBR","Power","GW","Capacity","Electricity generation","Coal","2048",0
"FPS","USA","Power","GW","Capacity","Electricity generation","Coal","2048",0
"FPS","WEU","Power","GW","Capacity","Electricity generation","Coal","2048",0
"FPS","WORLD","Power","GW","Capacity","Electricity generation","Coal","2048",227.1013733
"FPS","AUS","Power","GW","Capacity","Electricity generation","Coal CCS","2048",0
"FPS","BRA","Power","GW","Capacity","Electricity generation","Coal CCS","2048",0
"FPS","CAN","Power","GW","Capacity","Electricity generation","Coal CCS","2048",0
"FPS","CHN","Power","GW","Capacity","Electricity generation","Coal CCS","2048",404.9543887
"FPS","CSA","Power","GW","Capacity","Electricity generation","Coal CCS","2048",0
"FPS","EEU","Power","GW","Capacity","Electricity generation","Coal CCS","2048",0
"FPS","EURA","Power","GW","Capacity","Electricity generation","Coal CCS","2048",0
"FPS","GCC","Power","GW","Capacity","Electricity generation","Coal CCS","2048",0
"FPS","IND","Power","GW","Capacity","Electricity generation","Coal CCS","2048",0
"FPS","IDN","Power","GW","Capacity","Electricity generation","Coal CCS","2048",0
"FPS","JPN","Power","GW","Capacity","Electricity generation","Coal CCS","2048",0
"FPS","MENA","Power","GW","Capacity","Electricity generation","Coal CCS","2048",0
"FPS","RUS","Power","GW","Capacity","Electricity generation","Coal CCS","2048",0
"FPS","SA","Power","GW","Capacity","Electricity generation","Coal CCS","2048",0
"FPS","ZAF","Power","GW","Capacity","Electricity generation","Coal CCS","2048",0
"FPS","SEAO","Power","GW","Capacity","Electricity generation","Coal CCS","2048",0
"FPS","KOR","Power","GW","Capacity","Electricity generation","Coal CCS","2048",0
"FPS","SSA","Power","GW","Capacity","Electricity generation","Coal CCS","2048",0
"FPS","GBR","Power","GW","Capacity","Electricity generation","Coal CCS","2048",0
"FPS","USA","Power","GW","Capacity","Electricity generation","Coal CCS","2048",0
"FPS","WEU","Power","GW","Capacity","Electricity generation","Coal CCS","2048",0
"FPS","WORLD","Power","GW","Capacity","Electricity generation","Coal CCS","2048",404.9543887
