"Annual energy","units","scenario","year","value","scenario_geography"
"batteries_ST_transport","EJ","Oxford2021_base","2088",0.00135585,"Global"
"batteries_ST_electricity","EJ","Oxford2021_base","2088",0,"Global"
"batteries_LT_electricity","EJ","Oxford2021_base","2088",0,"Global"
"hydrogen","EJ","Oxford2021_base","2088",0.00392559,"Global"
"oil_final","EJ","Oxford2021_fast","2088",0.00058291,"Global"
"coal_final","EJ","Oxford2021_fast","2088",0.01300221,"Global"
"gas_final","EJ","Oxford2021_fast","2088",4.7614773,"Global"
"coal_electricity","EJ","Oxford2021_fast","2088",2e-08,"Global"
"gas_electricity","EJ","Oxford2021_fast","2088",2.25703081,"Global"
"nuclear_electricity","EJ","Oxford2021_fast","2088",1.0449441,"Global"
"hydro_electricity","EJ","Oxford2021_fast","2088",60.39332917,"Global"
"bioenergy_electricity","EJ","Oxford2021_fast","2088",46.12418572,"Global"
"wind_electricity","EJ","Oxford2021_fast","2088",329.4584694,"Global"
"solar_electricity","EJ","Oxford2021_fast","2088",658.9169389,"Global"
"batteries_ST_transport","EJ","Oxford2021_fast","2088",0.31300894,"Global"
"batteries_ST_electricity","EJ","Oxford2021_fast","2088",0.54157557,"Global"
"batteries_LT_electricity","EJ","Oxford2021_fast","2088",0.27078778,"Global"
"hydrogen","EJ","Oxford2021_fast","2088",314.6058319,"Global"
"oil_final","EJ","Oxford2021_base","2089",526.8081704,"Global"
"coal_final","EJ","Oxford2021_base","2089",157.1850379,"Global"
"gas_final","EJ","Oxford2021_base","2089",229.6800514,"Global"
"coal_electricity","EJ","Oxford2021_base","2089",129.1795067,"Global"
"gas_electricity","EJ","Oxford2021_base","2089",90.97395134,"Global"
"nuclear_electricity","EJ","Oxford2021_base","2089",39.57162906,"Global"
"hydro_electricity","EJ","Oxford2021_base","2089",37.30279086,"Global"
"bioenergy_electricity","EJ","Oxford2021_base","2089",16.61812747,"Global"
"wind_electricity","EJ","Oxford2021_base","2089",38.78511118,"Global"
"solar_electricity","EJ","Oxford2021_base","2089",35.41999524,"Global"
"batteries_ST_transport","EJ","Oxford2021_base","2089",0.00138297,"Global"
"batteries_ST_electricity","EJ","Oxford2021_base","2089",0,"Global"
"batteries_LT_electricity","EJ","Oxford2021_base","2089",0,"Global"
"hydrogen","EJ","Oxford2021_base","2089",0.00398251,"Global"
"oil_final","EJ","Oxford2021_fast","2089",0.0004938,"Global"
"coal_final","EJ","Oxford2021_fast","2089",0.01143941,"Global"
"gas_final","EJ","Oxford2021_fast","2089",4.85863545,"Global"
"coal_electricity","EJ","Oxford2021_fast","2089",2e-08,"Global"
"gas_electricity","EJ","Oxford2021_fast","2089",2.36486808,"Global"
"nuclear_electricity","EJ","Oxford2021_fast","2089",1.00314633,"Global"
"hydro_electricity","EJ","Oxford2021_fast","2089",61.60119575,"Global"
"bioenergy_electricity","EJ","Oxford2021_fast","2089",47.04666944,"Global"
"wind_electricity","EJ","Oxford2021_fast","2089",336.0476388,"Global"
"solar_electricity","EJ","Oxford2021_fast","2089",672.0952777,"Global"
"batteries_ST_transport","EJ","Oxford2021_fast","2089",0.31926912,"Global"
"batteries_ST_electricity","EJ","Oxford2021_fast","2089",0.55240708,"Global"
"batteries_LT_electricity","EJ","Oxford2021_fast","2089",0.27620354,"Global"
"hydrogen","EJ","Oxford2021_fast","2089",320.8979486,"Global"
"oil_final","EJ","Oxford2021_base","2090",537.3443338,"Global"
"coal_final","EJ","Oxford2021_base","2090",160.3287387,"Global"
"gas_final","EJ","Oxford2021_base","2090",234.2736743,"Global"
"coal_electricity","EJ","Oxford2021_base","2090",131.5047378,"Global"
"gas_electricity","EJ","Oxford2021_base","2090",92.79343036,"Global"
"nuclear_electricity","EJ","Oxford2021_base","2090",40.36306164,"Global"
"hydro_electricity","EJ","Oxford2021_base","2090",37.67581877,"Global"
"bioenergy_electricity","EJ","Oxford2021_base","2090",17.22764894,"Global"
"wind_electricity","EJ","Oxford2021_base","2090",39.56081029,"Global"
"solar_electricity","EJ","Oxford2021_base","2090",36.4825951,"Global"
"batteries_ST_transport","EJ","Oxford2021_base","2090",0.00141063,"Global"
"batteries_ST_electricity","EJ","Oxford2021_base","2090",0,"Global"
"batteries_LT_electricity","EJ","Oxford2021_base","2090",0,"Global"
"hydrogen","EJ","Oxford2021_base","2090",0.00404034,"Global"
"oil_final","EJ","Oxford2021_fast","2090",0.00041833,"Global"
"coal_final","EJ","Oxford2021_fast","2090",0.01006456,"Global"
"gas_final","EJ","Oxford2021_fast","2090",4.95750136,"Global"
"coal_electricity","EJ","Oxford2021_fast","2090",1e-08,"Global"
"gas_electricity","EJ","Oxford2021_fast","2090",2.47235422,"Global"
"nuclear_electricity","EJ","Oxford2021_fast","2090",0.96302048,"Global"
"hydro_electricity","EJ","Oxford2021_fast","2090",62.83321966,"Global"
"bioenergy_electricity","EJ","Oxford2021_fast","2090",47.98760282,"Global"
"wind_electricity","EJ","Oxford2021_fast","2090",342.7685916,"Global"
"solar_electricity","EJ","Oxford2021_fast","2090",685.5371832,"Global"
"batteries_ST_transport","EJ","Oxford2021_fast","2090",0.3256545,"Global"
"batteries_ST_electricity","EJ","Oxford2021_fast","2090",0.56345522,"Global"
"batteries_LT_electricity","EJ","Oxford2021_fast","2090",0.28172761,"Global"
"hydrogen","EJ","Oxford2021_fast","2090",327.3159076,"Global"
"oil_final","EJ","Oxford2021_base","2091",548.0912204,"Global"
"coal_final","EJ","Oxford2021_base","2091",163.5353134,"Global"
"gas_final","EJ","Oxford2021_base","2091",238.9591698,"Global"
"coal_electricity","EJ","Oxford2021_base","2091",133.8718231,"Global"
"gas_electricity","EJ","Oxford2021_base","2091",94.64929897,"Global"
"nuclear_electricity","EJ","Oxford2021_base","2091",41.17032287,"Global"
"hydro_electricity","EJ","Oxford2021_base","2091",38.05257696,"Global"
"bioenergy_electricity","EJ","Oxford2021_base","2091",17.84711531,"Global"
"wind_electricity","EJ","Oxford2021_base","2091",40.35202335,"Global"
"solar_electricity","EJ","Oxford2021_base","2091",37.57707295,"Global"
"batteries_ST_transport","EJ","Oxford2021_base","2091",0.00143884,"Global"
"batteries_ST_electricity","EJ","Oxford2021_base","2091",0,"Global"
"batteries_LT_electricity","EJ","Oxford2021_base","2091",0,"Global"
"hydrogen","EJ","Oxford2021_base","2091",0.00409912,"Global"
"oil_final","EJ","Oxford2021_fast","2091",0.00035441,"Global"
"coal_final","EJ","Oxford2021_fast","2091",0.00885503,"Global"
"gas_final","EJ","Oxford2021_fast","2091",5.05813803,"Global"
"coal_electricity","EJ","Oxford2021_fast","2091",1e-08,"Global"
"gas_electricity","EJ","Oxford2021_fast","2091",2.57958254,"Global"
"nuclear_electricity","EJ","Oxford2021_fast","2091",0.92449966,"Global"
"hydro_electricity","EJ","Oxford2021_fast","2091",64.08988406,"Global"
"bioenergy_electricity","EJ","Oxford2021_fast","2091",48.94735488,"Global"
"wind_electricity","EJ","Oxford2021_fast","2091",349.6239634,"Global"
"solar_electricity","EJ","Oxford2021_fast","2091",699.2479269,"Global"
"batteries_ST_transport","EJ","Oxford2021_fast","2091",0.33216759,"Global"
"batteries_ST_electricity","EJ","Oxford2021_fast","2091",0.57472432,"Global"
"batteries_LT_electricity","EJ","Oxford2021_fast","2091",0.28736216,"Global"
"hydrogen","EJ","Oxford2021_fast","2091",333.8622257,"Global"
"oil_final","EJ","Oxford2021_base","2092",559.0530448,"Global"
"coal_final","EJ","Oxford2021_base","2092",166.8060197,"Global"
"gas_final","EJ","Oxford2021_base","2092",243.7383754,"Global"
"coal_electricity","EJ","Oxford2021_base","2092",136.2815159,"Global"
"gas_electricity","EJ","Oxford2021_base","2092",96.54228495,"Global"
"nuclear_electricity","EJ","Oxford2021_base","2092",41.99372933,"Global"
"hydro_electricity","EJ","Oxford2021_base","2092",38.43310273,"Global"
"bioenergy_electricity","EJ","Oxford2021_base","2092",18.47652769,"Global"
"wind_electricity","EJ","Oxford2021_base","2092",41.15906064,"Global"
"solar_electricity","EJ","Oxford2021_base","2092",38.70438514,"Global"
"batteries_ST_transport","EJ","Oxford2021_base","2092",0.00146762,"Global"
"batteries_ST_electricity","EJ","Oxford2021_base","2092",0,"Global"
"batteries_LT_electricity","EJ","Oxford2021_base","2092",0,"Global"
"hydrogen","EJ","Oxford2021_base","2092",0.00415885,"Global"
"oil_final","EJ","Oxford2021_fast","2092",0.00030026,"Global"
"coal_final","EJ","Oxford2021_fast","2092",0.00779093,"Global"
"gas_final","EJ","Oxford2021_fast","2092",5.1606062,"Global"
"coal_electricity","EJ","Oxford2021_fast","2092",1e-08,"Global"
"gas_electricity","EJ","Oxford2021_fast","2092",2.68664417,"Global"
"nuclear_electricity","EJ","Oxford2021_fast","2092",0.88751967,"Global"
"hydro_electricity","EJ","Oxford2021_fast","2092",65.37168174,"Global"
"bioenergy_electricity","EJ","Oxford2021_fast","2092",49.92630198,"Global"
"wind_electricity","EJ","Oxford2021_fast","2092",356.6164427,"Global"
"solar_electricity","EJ","Oxford2021_fast","2092",713.2328854,"Global"
"batteries_ST_transport","EJ","Oxford2021_fast","2092",0.33881094,"Global"
"batteries_ST_electricity","EJ","Oxford2021_fast","2092",0.58621881,"Global"
"batteries_LT_electricity","EJ","Oxford2021_fast","2092",0.2931094,"Global"
"hydrogen","EJ","Oxford2021_fast","2092",340.5394702,"Global"
"oil_final","EJ","Oxford2021_base","2093",570.2341057,"Global"
"coal_final","EJ","Oxford2021_base","2093",170.1421401,"Global"
"gas_final","EJ","Oxford2021_base","2093",248.6131654,"Global"
"coal_electricity","EJ","Oxford2021_base","2093",138.7345832,"Global"
"gas_electricity","EJ","Oxford2021_base","2093",98.47313065,"Global"
"nuclear_electricity","EJ","Oxford2021_base","2093",42.83360391,"Global"
"hydro_electricity","EJ","Oxford2021_base","2093",38.81743375,"Global"
"bioenergy_electricity","EJ","Oxford2021_base","2093",19.11587956,"Global"
"wind_electricity","EJ","Oxford2021_base","2093",41.98223864,"Global"
"solar_electricity","EJ","Oxford2021_base","2093",39.8655167,"Global"
"batteries_ST_transport","EJ","Oxford2021_base","2093",0.00149697,"Global"
"batteries_ST_electricity","EJ","Oxford2021_base","2093",0,"Global"
"batteries_LT_electricity","EJ","Oxford2021_base","2093",0,"Global"
"hydrogen","EJ","Oxford2021_base","2093",0.00421955,"Global"
"oil_final","EJ","Oxford2021_fast","2093",0.00025439,"Global"
"coal_final","EJ","Oxford2021_fast","2093",0.00685476,"Global"
"gas_final","EJ","Oxford2021_fast","2093",5.26496468,"Global"
"coal_electricity","EJ","Oxford2021_fast","2093",0,"Global"
"gas_electricity","EJ","Oxford2021_fast","2093",2.79362824,"Global"
"nuclear_electricity","EJ","Oxford2021_fast","2093",0.85201889,"Global"
"hydro_electricity","EJ","Oxford2021_fast","2093",66.67911537,"Global"
"bioenergy_electricity","EJ","Oxford2021_fast","2093",50.92482802,"Global"
"wind_electricity","EJ","Oxford2021_fast","2093",363.7487716,"Global"
"solar_electricity","EJ","Oxford2021_fast","2093",727.4975431,"Global"
"batteries_ST_transport","EJ","Oxford2021_fast","2093",0.34558716,"Global"
"batteries_ST_electricity","EJ","Oxford2021_fast","2093",0.59794319,"Global"
"batteries_LT_electricity","EJ","Oxford2021_fast","2093",0.29897159,"Global"
"hydrogen","EJ","Oxford2021_fast","2093",347.3502596,"Global"
"oil_final","EJ","Oxford2021_base","2094",581.6387879,"Global"
"coal_final","EJ","Oxford2021_base","2094",173.5449829,"Global"
"gas_final","EJ","Oxford2021_base","2094",253.5854514,"Global"
"coal_electricity","EJ","Oxford2021_base","2094",141.2318057,"Global"
"gas_electricity","EJ","Oxford2021_base","2094",100.4425933,"Global"
"nuclear_electricity","EJ","Oxford2021_base","2094",43.69027599,"Global"
"hydro_electricity","EJ","Oxford2021_base","2094",39.20560809,"Global"
"bioenergy_electricity","EJ","Oxford2021_base","2094",19.7651563,"Global"
"wind_electricity","EJ","Oxford2021_base","2094",42.82188017,"Global"
"solar_electricity","EJ","Oxford2021_base","2094",41.0614822,"Global"
"batteries_ST_transport","EJ","Oxford2021_base","2094",0.00152691,"Global"
"batteries_ST_electricity","EJ","Oxford2021_base","2094",0,"Global"
"batteries_LT_electricity","EJ","Oxford2021_base","2094",0,"Global"
"hydrogen","EJ","Oxford2021_base","2094",0.00428124,"Global"
"oil_final","EJ","Oxford2021_fast","2094",0.00021553,"Global"
"coal_final","EJ","Oxford2021_fast","2094",0.00603113,"Global"
"gas_final","EJ","Oxford2021_fast","2094",5.37127073,"Global"
"coal_electricity","EJ","Oxford2021_fast","2094",0,"Global"
"gas_electricity","EJ","Oxford2021_fast","2094",2.90062194,"Global"
"nuclear_electricity","EJ","Oxford2021_fast","2094",0.81793813,"Global"
"hydro_electricity","EJ","Oxford2021_fast","2094",68.01269768,"Global"
"bioenergy_electricity","EJ","Oxford2021_fast","2094",51.94332458,"Global"
"wind_electricity","EJ","Oxford2021_fast","2094",371.023747,"Global"
"solar_electricity","EJ","Oxford2021_fast","2094",742.047494,"Global"
"batteries_ST_transport","EJ","Oxford2021_fast","2094",0.35249891,"Global"
"batteries_ST_electricity","EJ","Oxford2021_fast","2094",0.60990205,"Global"
"batteries_LT_electricity","EJ","Oxford2021_fast","2094",0.30495102,"Global"
"hydrogen","EJ","Oxford2021_fast","2094",354.2972648,"Global"
"oil_final","EJ","Oxford2021_base","2095",593.2715636,"Global"
"coal_final","EJ","Oxford2021_base","2095",177.0158826,"Global"
"gas_final","EJ","Oxford2021_base","2095",258.6571834,"Global"
"coal_electricity","EJ","Oxford2021_base","2095",143.7739782,"Global"
"gas_electricity","EJ","Oxford2021_base","2095",102.4514451,"Global"
"nuclear_electricity","EJ","Oxford2021_base","2095",44.56408151,"Global"
"hydro_electricity","EJ","Oxford2021_base","2095",39.59766417,"Global"
"bioenergy_electricity","EJ","Oxford2021_base","2095",20.42433482,"Global"
"wind_electricity","EJ","Oxford2021_base","2095",43.6783145,"Global"
"solar_electricity","EJ","Oxford2021_base","2095",42.29332666,"Global"
"batteries_ST_transport","EJ","Oxford2021_base","2095",0.00155745,"Global"
"batteries_ST_electricity","EJ","Oxford2021_base","2095",0,"Global"
"batteries_LT_electricity","EJ","Oxford2021_base","2095",0,"Global"
"hydrogen","EJ","Oxford2021_base","2095",0.00434394,"Global"
"oil_final","EJ","Oxford2021_fast","2095",0.00018262,"Global"
"coal_final","EJ","Oxford2021_fast","2095",0.0053065,"Global"
"gas_final","EJ","Oxford2021_fast","2095",5.47958037,"Global"
"coal_electricity","EJ","Oxford2021_fast","2095",0,"Global"
"gas_electricity","EJ","Oxford2021_fast","2095",3.00771067,"Global"
"nuclear_electricity","EJ","Oxford2021_fast","2095",0.78522061,"Global"
"hydro_electricity","EJ","Oxford2021_fast","2095",69.37295163,"Global"
"bioenergy_electricity","EJ","Oxford2021_fast","2095",52.98219107,"Global"
"wind_electricity","EJ","Oxford2021_fast","2095",378.4442219,"Global"
"solar_electricity","EJ","Oxford2021_fast","2095",756.8884439,"Global"
"batteries_ST_transport","EJ","Oxford2021_fast","2095",0.35954888,"Global"
"batteries_ST_electricity","EJ","Oxford2021_fast","2095",0.62210009,"Global"
"batteries_LT_electricity","EJ","Oxford2021_fast","2095",0.31105005,"Global"
"hydrogen","EJ","Oxford2021_fast","2095",361.3832101,"Global"
"oil_final","EJ","Oxford2021_base","2096",605.1369949,"Global"
"coal_final","EJ","Oxford2021_base","2096",180.5562002,"Global"
"gas_final","EJ","Oxford2021_base","2096",263.8303502,"Global"
"coal_electricity","EJ","Oxford2021_base","2096",146.3619098,"Global"
"gas_electricity","EJ","Oxford2021_base","2096",104.500474,"Global"
"nuclear_electricity","EJ","Oxford2021_base","2096",45.45536314,"Global"
"hydro_electricity","EJ","Oxford2021_base","2096",39.99364081,"Global"
"bioenergy_electricity","EJ","Oxford2021_base","2096",21.09338308,"Global"
"wind_electricity","EJ","Oxford2021_base","2096",44.55187748,"Global"
"solar_electricity","EJ","Oxford2021_base","2096",43.56212646,"Global"
"batteries_ST_transport","EJ","Oxford2021_base","2096",0.00158859,"Global"
"batteries_ST_electricity","EJ","Oxford2021_base","2096",0,"Global"
"batteries_LT_electricity","EJ","Oxford2021_base","2096",0,"Global"
"hydrogen","EJ","Oxford2021_base","2096",0.00440766,"Global"
"oil_final","EJ","Oxford2021_fast","2096",0.00015473,"Global"
"coal_final","EJ","Oxford2021_fast","2096",0.00466898,"Global"
"gas_final","EJ","Oxford2021_fast","2096",5.58994865,"Global"
"coal_electricity","EJ","Oxford2021_fast","2096",0,"Global"
"gas_electricity","EJ","Oxford2021_fast","2096",3.11497812,"Global"
"nuclear_electricity","EJ","Oxford2021_fast","2096",0.75381178,"Global"
"hydro_electricity","EJ","Oxford2021_fast","2096",70.76041067,"Global"
"bioenergy_electricity","EJ","Oxford2021_fast","2096",54.04183489,"Global"
"wind_electricity","EJ","Oxford2021_fast","2096",386.0131064,"Global"
"solar_electricity","EJ","Oxford2021_fast","2096",772.0262127,"Global"
"batteries_ST_transport","EJ","Oxford2021_fast","2096",0.36673986,"Global"
"batteries_ST_electricity","EJ","Oxford2021_fast","2096",0.63454209,"Global"
"batteries_LT_electricity","EJ","Oxford2021_fast","2096",0.31727105,"Global"
"hydrogen","EJ","Oxford2021_fast","2096",368.6108743,"Global"
"oil_final","EJ","Oxford2021_base","2097",617.2397348,"Global"
"coal_final","EJ","Oxford2021_base","2097",184.1673242,"Global"
"gas_final","EJ","Oxford2021_base","2097",269.1069806,"Global"
"coal_electricity","EJ","Oxford2021_base","2097",148.9964242,"Global"
"gas_electricity","EJ","Oxford2021_base","2097",106.5904835,"Global"
"nuclear_electricity","EJ","Oxford2021_base","2097",46.36447041,"Global"
"hydro_electricity","EJ","Oxford2021_base","2097",40.39357722,"Global"
"bioenergy_electricity","EJ","Oxford2021_base","2097",21.77225963,"Global"
"wind_electricity","EJ","Oxford2021_base","2097",45.44291169,"Global"
"solar_electricity","EJ","Oxford2021_base","2097",44.86899026,"Global"
"batteries_ST_transport","EJ","Oxford2021_base","2097",0.00162037,"Global"
"batteries_ST_electricity","EJ","Oxford2021_base","2097",0,"Global"
"batteries_LT_electricity","EJ","Oxford2021_base","2097",0,"Global"
"hydrogen","EJ","Oxford2021_base","2097",0.00447243,"Global"
"oil_final","EJ","Oxford2021_fast","2097",0.00013111,"Global"
"coal_final","EJ","Oxford2021_fast","2097",0.00410807,"Global"
"gas_final","EJ","Oxford2021_fast","2097",5.70242987,"Global"
"coal_electricity","EJ","Oxford2021_fast","2097",0,"Global"
"gas_electricity","EJ","Oxford2021_fast","2097",3.22250639,"Global"
"nuclear_electricity","EJ","Oxford2021_fast","2097",0.72365931,"Global"
"hydro_electricity","EJ","Oxford2021_fast","2097",72.17561888,"Global"
"bioenergy_electricity","EJ","Oxford2021_fast","2097",55.12267159,"Global"
"wind_electricity","EJ","Oxford2021_fast","2097",393.7333685,"Global"
"solar_electricity","EJ","Oxford2021_fast","2097",787.466737,"Global"
"batteries_ST_transport","EJ","Oxford2021_fast","2097",0.37407466,"Global"
"batteries_ST_electricity","EJ","Oxford2021_fast","2097",0.64723293,"Global"
"batteries_LT_electricity","EJ","Oxford2021_fast","2097",0.32361647,"Global"
"hydrogen","EJ","Oxford2021_fast","2097",375.9830918,"Global"
"oil_final","EJ","Oxford2021_base","2098",629.5845295,"Global"
"coal_final","EJ","Oxford2021_base","2098",187.8506707,"Global"
"gas_final","EJ","Oxford2021_base","2098",274.4891438,"Global"
"coal_electricity","EJ","Oxford2021_base","2098",151.6783598,"Global"
"gas_electricity","EJ","Oxford2021_base","2098",108.7222932,"Global"
"nuclear_electricity","EJ","Oxford2021_base","2098",47.29175981,"Global"
"hydro_electricity","EJ","Oxford2021_base","2098",40.79751299,"Global"
"bioenergy_electricity","EJ","Oxford2021_base","2098",22.46091317,"Global"
"wind_electricity","EJ","Oxford2021_base","2098",46.35176655,"Global"
"solar_electricity","EJ","Oxford2021_base","2098",46.21505996,"Global"
"batteries_ST_transport","EJ","Oxford2021_base","2098",0.00165277,"Global"
"batteries_ST_electricity","EJ","Oxford2021_base","2098",0,"Global"
"batteries_LT_electricity","EJ","Oxford2021_base","2098",0,"Global"
"hydrogen","EJ","Oxford2021_base","2098",0.00453826,"Global"
"oil_final","EJ","Oxford2021_fast","2098",0.00011109,"Global"
"coal_final","EJ","Oxford2021_fast","2098",0.00361458,"Global"
"gas_final","EJ","Oxford2021_fast","2098",5.8170778,"Global"
"coal_electricity","EJ","Oxford2021_fast","2098",0,"Global"
"gas_electricity","EJ","Oxford2021_fast","2098",3.33037607,"Global"
"nuclear_electricity","EJ","Oxford2021_fast","2098",0.69471294,"Global"
"hydro_electricity","EJ","Oxford2021_fast","2098",73.61913126,"Global"
"bioenergy_electricity","EJ","Oxford2021_fast","2098",56.22512502,"Global"
"wind_electricity","EJ","Oxford2021_fast","2098",401.6080359,"Global"
"solar_electricity","EJ","Oxford2021_fast","2098",803.2160717,"Global"
"batteries_ST_transport","EJ","Oxford2021_fast","2098",0.38155615,"Global"
"batteries_ST_electricity","EJ","Oxford2021_fast","2098",0.66017759,"Global"
"batteries_LT_electricity","EJ","Oxford2021_fast","2098",0.3300888,"Global"
"hydrogen","EJ","Oxford2021_fast","2098",383.5027536,"Global"
"oil_final","EJ","Oxford2021_base","2099",642.1762201,"Global"
"coal_final","EJ","Oxford2021_base","2099",191.6076841,"Global"
"gas_final","EJ","Oxford2021_base","2099",279.9789505,"Global"
"coal_electricity","EJ","Oxford2021_base","2099",154.4085703,"Global"
"gas_electricity","EJ","Oxford2021_base","2099",110.896739,"Global"
"nuclear_electricity","EJ","Oxford2021_base","2099",48.23759501,"Global"
"hydro_electricity","EJ","Oxford2021_base","2099",41.20548812,"Global"
"bioenergy_electricity","EJ","Oxford2021_base","2099",23.4819953,"Global"
"wind_electricity","EJ","Oxford2021_base","2099",47.27879847,"Global"
"solar_electricity","EJ","Oxford2021_base","2099",47.27879847,"Global"
"batteries_ST_transport","EJ","Oxford2021_base","2099",0.00168583,"Global"
"batteries_ST_electricity","EJ","Oxford2021_base","2099",0,"Global"
"batteries_LT_electricity","EJ","Oxford2021_base","2099",0,"Global"
"hydrogen","EJ","Oxford2021_base","2099",0.00460516,"Global"
"oil_final","EJ","Oxford2021_fast","2099",9.41e-05,"Global"
"coal_final","EJ","Oxford2021_fast","2099",0.00318039,"Global"
"gas_final","EJ","Oxford2021_fast","2099",5.93394589,"Global"
"coal_electricity","EJ","Oxford2021_fast","2099",0,"Global"
"gas_electricity","EJ","Oxford2021_fast","2099",3.43866637,"Global"
"nuclear_electricity","EJ","Oxford2021_fast","2099",0.66692442,"Global"
"hydro_electricity","EJ","Oxford2021_fast","2099",75.09151388,"Global"
"bioenergy_electricity","EJ","Oxford2021_fast","2099",57.34962752,"Global"
"wind_electricity","EJ","Oxford2021_fast","2099",409.6401966,"Global"
"solar_electricity","EJ","Oxford2021_fast","2099",819.2803932,"Global"
"batteries_ST_transport","EJ","Oxford2021_fast","2099",0.38918728,"Global"
"batteries_ST_electricity","EJ","Oxford2021_fast","2099",0.67338115,"Global"
"batteries_LT_electricity","EJ","Oxford2021_fast","2099",0.33669057,"Global"
"hydrogen","EJ","Oxford2021_fast","2099",391.1728087,"Global"
"oil_final","EJ","Oxford2021_base","2100",655.0197445,"Global"
"coal_final","EJ","Oxford2021_base","2100",195.4398378,"Global"
"gas_final","EJ","Oxford2021_base","2100",285.5785537,"Global"
"coal_electricity","EJ","Oxford2021_base","2100",157.1879245,"Global"
"gas_electricity","EJ","Oxford2021_base","2100",113.1146738,"Global"
"nuclear_electricity","EJ","Oxford2021_base","2100",49.20234691,"Global"
"hydro_electricity","EJ","Oxford2021_base","2100",41.61754301,"Global"
"bioenergy_electricity","EJ","Oxford2021_base","2100",24.67247969,"Global"
"wind_electricity","EJ","Oxford2021_base","2100",48.224371,"Global"
"solar_electricity","EJ","Oxford2021_base","2100",48.224371,"Global"
"batteries_ST_transport","EJ","Oxford2021_base","2100",0.00171955,"Global"
"batteries_ST_electricity","EJ","Oxford2021_base","2100",0,"Global"
"batteries_LT_electricity","EJ","Oxford2021_base","2100",0,"Global"
"hydrogen","EJ","Oxford2021_base","2100",0.00467317,"Global"
"oil_final","EJ","Oxford2021_fast","2100",7.98e-05,"Global"
"coal_final","EJ","Oxford2021_fast","2100",0.00279837,"Global"
"gas_final","EJ","Oxford2021_fast","2100",6.05308742,"Global"
"coal_electricity","EJ","Oxford2021_fast","2100",0,"Global"
"gas_electricity","EJ","Oxford2021_fast","2100",3.54745516,"Global"
"nuclear_electricity","EJ","Oxford2021_fast","2100",0.64024744,"Global"
"hydro_electricity","EJ","Oxford2021_fast","2100",76.59334416,"Global"
"bioenergy_electricity","EJ","Oxford2021_fast","2100",58.49662007,"Global"
"wind_electricity","EJ","Oxford2021_fast","2100",417.8330005,"Global"
"solar_electricity","EJ","Oxford2021_fast","2100",835.666001,"Global"
"batteries_ST_transport","EJ","Oxford2021_fast","2100",0.39697102,"Global"
"batteries_ST_electricity","EJ","Oxford2021_fast","2100",0.68684877,"Global"
"batteries_LT_electricity","EJ","Oxford2021_fast","2100",0.34342438,"Global"
"hydrogen","EJ","Oxford2021_fast","2100",398.9962649,"Global"
