"Variable_class","Sub_variable_class_1","Sub_variable_class_2","Scenario","Region","Sector","Units","year","value"
"Electricity generation","Natural gas CCS","","RPS","IND","Power","TWh","2050",0
"Electricity generation","Natural gas CCS","","RPS","IDN","Power","TWh","2050",0
"Electricity generation","Natural gas CCS","","RPS","JPN","Power","TWh","2050",66.97068692
"Electricity generation","Natural gas CCS","","RPS","MENA","Power","TWh","2050",483.0240493
"Electricity generation","Natural gas CCS","","RPS","RUS","Power","TWh","2050",188.3245452
"Electricity generation","Natural gas CCS","","RPS","SA","Power","TWh","2050",0
"Electricity generation","Natural gas CCS","","RPS","ZAF","Power","TWh","2050",34.42303127
"Electricity generation","Natural gas CCS","","RPS","SEAO","Power","TWh","2050",0
"Electricity generation","Natural gas CCS","","RPS","KOR","Power","TWh","2050",47.97946471
"Electricity generation","Natural gas CCS","","RPS","SSA","Power","TWh","2050",0
"Electricity generation","Natural gas CCS","","RPS","GBR","Power","TWh","2050",25.30466633
"Electricity generation","Natural gas CCS","","RPS","USA","Power","TWh","2050",302.5001283
"Electricity generation","Natural gas CCS","","RPS","WEU","Power","TWh","2050",147.3597745
"Electricity generation","Natural gas CCS","","RPS","WORLD","Power","TWh","2050",1910.287432
"Electricity generation","Nuclear","","RPS","AUS","Power","TWh","2050",0
"Electricity generation","Nuclear","","RPS","BRA","Power","TWh","2050",16.04803999
"Electricity generation","Nuclear","","RPS","CAN","Power","TWh","2050",85.10470756
"Electricity generation","Nuclear","","RPS","CHN","Power","TWh","2050",1117.356593
"Electricity generation","Nuclear","","RPS","CSA","Power","TWh","2050",19.0287363
"Electricity generation","Nuclear","","RPS","EEU","Power","TWh","2050",102.5437512
"Electricity generation","Nuclear","","RPS","EURA","Power","TWh","2050",74.79895491
"Electricity generation","Nuclear","","RPS","GCC","Power","TWh","2050",0
"Electricity generation","Nuclear","","RPS","IND","Power","TWh","2050",480.1043839
"Electricity generation","Nuclear","","RPS","IDN","Power","TWh","2050",0
"Electricity generation","Nuclear","","RPS","JPN","Power","TWh","2050",53.8485736
"Electricity generation","Nuclear","","RPS","MENA","Power","TWh","2050",8.944889801
"Electricity generation","Nuclear","","RPS","RUS","Power","TWh","2050",158.4167113
"Electricity generation","Nuclear","","RPS","SA","Power","TWh","2050",8.805241686
"Electricity generation","Nuclear","","RPS","ZAF","Power","TWh","2050",12.9261995
"Electricity generation","Nuclear","","RPS","SEAO","Power","TWh","2050",22.96904829
"Electricity generation","Nuclear","","RPS","KOR","Power","TWh","2050",142.7960259
"Electricity generation","Nuclear","","RPS","SSA","Power","TWh","2050",0
"Electricity generation","Nuclear","","RPS","GBR","Power","TWh","2050",57.83923733
"Electricity generation","Nuclear","","RPS","USA","Power","TWh","2050",292.6426903
"Electricity generation","Nuclear","","RPS","WEU","Power","TWh","2050",394.3861185
"Electricity generation","Nuclear","","RPS","WORLD","Power","TWh","2050",3048.559903
"Electricity generation","Hydro","","RPS","AUS","Power","TWh","2050",14.84170893
"Electricity generation","Hydro","","RPS","BRA","Power","TWh","2050",629.5769534
"Electricity generation","Hydro","","RPS","CAN","Power","TWh","2050",348.929301
"Electricity generation","Hydro","","RPS","CHN","Power","TWh","2050",1536.365316
"Electricity generation","Hydro","","RPS","CSA","Power","TWh","2050",467.2913957
"Electricity generation","Hydro","","RPS","EEU","Power","TWh","2050",50.58825059
"Electricity generation","Hydro","","RPS","EURA","Power","TWh","2050",115.0657256
"Electricity generation","Hydro","","RPS","GCC","Power","TWh","2050",0
"Electricity generation","Hydro","","RPS","IND","Power","TWh","2050",211.2459289
"Electricity generation","Hydro","","RPS","IDN","Power","TWh","2050",30.23953536
"Electricity generation","Hydro","","RPS","JPN","Power","TWh","2050",68.42471205
"Electricity generation","Hydro","","RPS","MENA","Power","TWh","2050",335.4333676
"Electricity generation","Hydro","","RPS","RUS","Power","TWh","2050",296.0927048
"Electricity generation","Hydro","","RPS","SA","Power","TWh","2050",176.4570434
"Electricity generation","Hydro","","RPS","ZAF","Power","TWh","2050",6.744104086
"Electricity generation","Hydro","","RPS","SEAO","Power","TWh","2050",803.9166902
"Electricity generation","Hydro","","RPS","KOR","Power","TWh","2050",3.14151257
"Electricity generation","Hydro","","RPS","SSA","Power","TWh","2050",238.7046923
"Electricity generation","Hydro","","RPS","GBR","Power","TWh","2050",5.542926911
"Electricity generation","Hydro","","RPS","USA","Power","TWh","2050",443.5847095
"Electricity generation","Hydro","","RPS","WEU","Power","TWh","2050",519.7336445
"Electricity generation","Hydro","","RPS","WORLD","Power","TWh","2050",6301.920223
"Electricity generation","Biomass","","RPS","AUS","Power","TWh","2050",19.51248204
"Electricity generation","Biomass","","RPS","BRA","Power","TWh","2050",123.4464614
"Electricity generation","Biomass","","RPS","CAN","Power","TWh","2050",35.14824422
"Electricity generation","Biomass","","RPS","CHN","Power","TWh","2050",391.0748077
"Electricity generation","Biomass","","RPS","CSA","Power","TWh","2050",112.5413833
"Electricity generation","Biomass","","RPS","EEU","Power","TWh","2050",68.3625008
"Electricity generation","Biomass","","RPS","EURA","Power","TWh","2050",10.84584846
"Electricity generation","Biomass","","RPS","GCC","Power","TWh","2050",0.028516528
"Electricity generation","Biomass","","RPS","IND","Power","TWh","2050",362.9589142
"Electricity generation","Biomass","","RPS","IDN","Power","TWh","2050",145.3009674
"Electricity generation","Biomass","","RPS","JPN","Power","TWh","2050",78.2607644
"Electricity generation","Biomass","","RPS","MENA","Power","TWh","2050",26.8346694
"Electricity generation","Biomass","","RPS","RUS","Power","TWh","2050",14.65225295
"Electricity generation","Biomass","","RPS","SA","Power","TWh","2050",24.12636222
"Electricity generation","Biomass","","RPS","ZAF","Power","TWh","2050",6.912706688
"Electricity generation","Biomass","","RPS","SEAO","Power","TWh","2050",124.0328608
"Electricity generation","Biomass","","RPS","KOR","Power","TWh","2050",23.53278507
"Electricity generation","Biomass","","RPS","SSA","Power","TWh","2050",40.15855412
"Electricity generation","Biomass","","RPS","GBR","Power","TWh","2050",58.89220152
"Electricity generation","Biomass","","RPS","USA","Power","TWh","2050",213.7831864
"Electricity generation","Biomass","","RPS","WEU","Power","TWh","2050",305.7256733
"Electricity generation","Biomass","","RPS","WORLD","Power","TWh","2050",2186.132143
"Electricity generation","Biomass CCS","","RPS","AUS","Power","TWh","2050",2.20376355
"Electricity generation","Biomass CCS","","RPS","BRA","Power","TWh","2050",3.65952531
"Electricity generation","Biomass CCS","","RPS","CAN","Power","TWh","2050",1.21694942
"Electricity generation","Biomass CCS","","RPS","CHN","Power","TWh","2050",162.1557917
"Electricity generation","Biomass CCS","","RPS","CSA","Power","TWh","2050",8.385020703
"Electricity generation","Biomass CCS","","RPS","EEU","Power","TWh","2050",3.610590821
"Electricity generation","Biomass CCS","","RPS","EURA","Power","TWh","2050",12.64599851
"Electricity generation","Biomass CCS","","RPS","GCC","Power","TWh","2050",7.522894229
"Electricity generation","Biomass CCS","","RPS","IND","Power","TWh","2050",59.20873216
"Electricity generation","Biomass CCS","","RPS","IDN","Power","TWh","2050",20.93450206
"Electricity generation","Biomass CCS","","RPS","JPN","Power","TWh","2050",3.307436976
"Electricity generation","Biomass CCS","","RPS","MENA","Power","TWh","2050",26.0576458
"Electricity generation","Biomass CCS","","RPS","RUS","Power","TWh","2050",9.878744364
"Electricity generation","Biomass CCS","","RPS","SA","Power","TWh","2050",10.16655633
"Electricity generation","Biomass CCS","","RPS","ZAF","Power","TWh","2050",3.470131283
"Electricity generation","Biomass CCS","","RPS","SEAO","Power","TWh","2050",25.81477143
"Electricity generation","Biomass CCS","","RPS","KOR","Power","TWh","2050",2.55394524
"Electricity generation","Biomass CCS","","RPS","SSA","Power","TWh","2050",15.94498384
"Electricity generation","Biomass CCS","","RPS","GBR","Power","TWh","2050",1.281012419
"Electricity generation","Biomass CCS","","RPS","USA","Power","TWh","2050",289.5622409
"Electricity generation","Biomass CCS","","RPS","WEU","Power","TWh","2050",152.8628366
"Electricity generation","Biomass CCS","","RPS","WORLD","Power","TWh","2050",822.4440736
"Electricity generation","Solar","","RPS","AUS","Power","TWh","2050",140.3100371
"Electricity generation","Solar","","RPS","BRA","Power","TWh","2050",109.7450486
"Electricity generation","Solar","","RPS","CAN","Power","TWh","2050",159.1916824
"Electricity generation","Solar","","RPS","CHN","Power","TWh","2050",5319.925469
"Electricity generation","Solar","","RPS","CSA","Power","TWh","2050",853.1352175
"Electricity generation","Solar","","RPS","EEU","Power","TWh","2050",129.5383152
"Electricity generation","Solar","","RPS","EURA","Power","TWh","2050",318.1975397
"Electricity generation","Solar","","RPS","GCC","Power","TWh","2050",819.2192821
"Electricity generation","Solar","","RPS","IND","Power","TWh","2050",2453.946924
"Electricity generation","Solar","","RPS","IDN","Power","TWh","2050",586.5621802
"Electricity generation","Solar","","RPS","JPN","Power","TWh","2050",285.129073
"Electricity generation","Solar","","RPS","MENA","Power","TWh","2050",1655.657403
"Electricity generation","Solar","","RPS","RUS","Power","TWh","2050",347.2419842
"Electricity generation","Solar","","RPS","SA","Power","TWh","2050",774.9486189
"Electricity generation","Solar","","RPS","ZAF","Power","TWh","2050",250.8009843
"Electricity generation","Solar","","RPS","SEAO","Power","TWh","2050",566.5635215
"Electricity generation","Solar","","RPS","KOR","Power","TWh","2050",131.3047985
"Electricity generation","Solar","","RPS","SSA","Power","TWh","2050",1317.978204
"Electricity generation","Solar","","RPS","GBR","Power","TWh","2050",61.57357591
"Electricity generation","Solar","","RPS","USA","Power","TWh","2050",2594.719417
"Electricity generation","Solar","","RPS","WEU","Power","TWh","2050",834.2080384
"Electricity generation","Solar","","RPS","WORLD","Power","TWh","2050",19709.89732
"Electricity generation","Onshore wind","","RPS","AUS","Power","TWh","2050",117.4735932
"Electricity generation","Onshore wind","","RPS","BRA","Power","TWh","2050",167.5147495
"Electricity generation","Onshore wind","","RPS","CAN","Power","TWh","2050",58.77403057
"Electricity generation","Onshore wind","","RPS","CHN","Power","TWh","2050",2837.370885
"Electricity generation","Onshore wind","","RPS","CSA","Power","TWh","2050",723.9967841
"Electricity generation","Onshore wind","","RPS","EEU","Power","TWh","2050",130.196127
"Electricity generation","Onshore wind","","RPS","EURA","Power","TWh","2050",318.4489799
"Electricity generation","Onshore wind","","RPS","GCC","Power","TWh","2050",163.8701177
"Electricity generation","Onshore wind","","RPS","IND","Power","TWh","2050",1314.614424
"Electricity generation","Onshore wind","","RPS","IDN","Power","TWh","2050",299.0503316
"Electricity generation","Onshore wind","","RPS","JPN","Power","TWh","2050",79.03107011
"Electricity generation","Onshore wind","","RPS","MENA","Power","TWh","2050",1162.690286
"Electricity generation","Onshore wind","","RPS","RUS","Power","TWh","2050",348.9738644
"Electricity generation","Onshore wind","","RPS","SA","Power","TWh","2050",315.478287
"Electricity generation","Onshore wind","","RPS","ZAF","Power","TWh","2050",154.0790395
"Electricity generation","Onshore wind","","RPS","SEAO","Power","TWh","2050",616.6677785
"Electricity generation","Onshore wind","","RPS","KOR","Power","TWh","2050",58.46169577
"Electricity generation","Onshore wind","","RPS","SSA","Power","TWh","2050",405.893837
"Electricity generation","Onshore wind","","RPS","GBR","Power","TWh","2050",81.59180362
"Electricity generation","Onshore wind","","RPS","USA","Power","TWh","2050",1006.422065
"Electricity generation","Onshore wind","","RPS","WEU","Power","TWh","2050",323.6375071
"Electricity generation","Onshore wind","","RPS","WORLD","Power","TWh","2050",10684.23726
"Electricity generation","Offshore wind","","RPS","AUS","Power","TWh","2050",58.71647946
"Electricity generation","Offshore wind","","RPS","BRA","Power","TWh","2050",41.89317326
"Electricity generation","Offshore wind","","RPS","CAN","Power","TWh","2050",114.0873724
"Electricity generation","Offshore wind","","RPS","CHN","Power","TWh","2050",709.632604
"Electricity generation","Offshore wind","","RPS","CSA","Power","TWh","2050",233.6301679
"Electricity generation","Offshore wind","","RPS","EEU","Power","TWh","2050",64.11134585
"Electricity generation","Offshore wind","","RPS","EURA","Power","TWh","2050",158.9101897
"Electricity generation","Offshore wind","","RPS","GCC","Power","TWh","2050",40.96752941
"Electricity generation","Offshore wind","","RPS","IND","Power","TWh","2050",328.6536059
"Electricity generation","Offshore wind","","RPS","IDN","Power","TWh","2050",147.2853426
"Electricity generation","Offshore wind","","RPS","JPN","Power","TWh","2050",153.3658967
"Electricity generation","Offshore wind","","RPS","MENA","Power","TWh","2050",290.7785404
"Electricity generation","Offshore wind","","RPS","RUS","Power","TWh","2050",171.8891119
"Electricity generation","Offshore wind","","RPS","SA","Power","TWh","2050",78.95769417
"Electricity generation","Offshore wind","","RPS","ZAF","Power","TWh","2050",58.22944592
"Electricity generation","Offshore wind","","RPS","SEAO","Power","TWh","2050",154.1669446
"Electricity generation","Offshore wind","","RPS","KOR","Power","TWh","2050",113.4344112
"Electricity generation","Offshore wind","","RPS","SSA","Power","TWh","2050",199.8692221
"Electricity generation","Offshore wind","","RPS","GBR","Power","TWh","2050",164.663554
"Electricity generation","Offshore wind","","RPS","USA","Power","TWh","2050",721.1890813
"Electricity generation","Offshore wind","","RPS","WEU","Power","TWh","2050",231.9833651
"Electricity generation","Offshore wind","","RPS","WORLD","Power","TWh","2050",4236.415078
"Electricity generation","Hydrogen","","RPS","AUS","Power","TWh","2050",41.73139335
"Electricity generation","Hydrogen","","RPS","BRA","Power","TWh","2050",71.29033149
"Electricity generation","Hydrogen","","RPS","CAN","Power","TWh","2050",24.29739401
"Electricity generation","Hydrogen","","RPS","CHN","Power","TWh","2050",958.1332788
"Electricity generation","Hydrogen","","RPS","CSA","Power","TWh","2050",150.1910972
"Electricity generation","Hydrogen","","RPS","EEU","Power","TWh","2050",67.33706329
"Electricity generation","Hydrogen","","RPS","EURA","Power","TWh","2050",118.8680058
"Electricity generation","Hydrogen","","RPS","GCC","Power","TWh","2050",140.6858007
"Electricity generation","Hydrogen","","RPS","IND","Power","TWh","2050",1190.658872
