scenario,scenario_geography,technology,year,capacity_factor,units
REMIND_DN0,OECD & EU (R5),CoalCap,2025,0.6435757683429904,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2026,0.6402090297746982,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2027,0.6356152178967572,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2028,0.6289739920905476,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2029,0.6185241000000992,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2030,0.5996720433471002,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2031,0.6000916938280918,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2032,0.6007318640214018,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2033,0.6018283187157034,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2034,0.6041389999977281,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2035,0.6121832869911541,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2036,0.6114792055663735,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2037,0.6103404236161052,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2038,0.6081845933426401,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2039,0.6025498952088475,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2040,0.54983896656621,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2041,0.5456974741627015,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2042,0.540799079064579,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2043,0.5349154147669769,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2044,0.5277159746312116,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2045,0.5187038183184053,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2046,0.5255072605306379,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2047,0.5340688956741217,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2048,0.5451714031827685,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2049,0.5601429663383678,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2050,0.5814328038532109,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2051,0.5868164409259259,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2052,0.593687827822014,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2053,0.6027625398641303,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2054,0.61530267592233,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2055,0.6337617561999999,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2056,0.6022589788450292,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2057,0.5640274529288025,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2058,0.516653605597826,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2059,0.4564127873868312,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2060,0.3772391405952381,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2061,0.3619197846319797,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2062,0.3444357370652174,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2063,0.3242932963011696,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2064,0.30083627667721524,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2065,0.27317317077586206,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2066,0.2400612712878788,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2067,0.1997148391386555,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2068,0.14947211231132074,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2069,0.08518303174731183,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2070,0,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2071,0,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2072,0,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2073,0,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2074,0,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2075,0,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2076,0,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2077,0,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2078,0,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2079,0,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2080,0,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2081,0,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2082,0,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2083,0,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2084,0,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2085,0,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2086,0,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2087,0,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2088,0,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2089,0,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2090,0,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2091,0,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2092,0,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2093,0,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2094,0,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2095,0,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2096,0,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2097,0,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2098,0,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2099,0,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2100,0,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2101,NA,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2102,NA,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2103,NA,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2104,NA,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2105,NA,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2106,NA,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2107,NA,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2108,NA,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2109,NA,GW
REMIND_DN0,OECD & EU (R5),CoalCap,2110,NA,GW
GCAM_DN0,OECD & EU (R5),GasCap,2021,0.49996241645826317,GW
GCAM_DN0,OECD & EU (R5),GasCap,2022,0.5173349194070248,GW
GCAM_DN0,OECD & EU (R5),GasCap,2023,0.5367525024200075,GW
GCAM_DN0,OECD & EU (R5),GasCap,2024,0.5585988684288683,GW
GCAM_DN0,OECD & EU (R5),GasCap,2025,0.5833601124271304,GW
GCAM_DN0,OECD & EU (R5),GasCap,2026,0.5863640067101715,GW
GCAM_DN0,OECD & EU (R5),GasCap,2027,0.5894106042162506,GW
GCAM_DN0,OECD & EU (R5),GasCap,2028,0.5925008220648148,GW
GCAM_DN0,OECD & EU (R5),GasCap,2029,0.5956356038268006,GW
GCAM_DN0,OECD & EU (R5),GasCap,2030,0.5988159204851992,GW
GCAM_DN0,OECD & EU (R5),GasCap,2031,0.6026265510848714,GW
GCAM_DN0,OECD & EU (R5),GasCap,2032,0.6065173679029682,GW
GCAM_DN0,OECD & EU (R5),GasCap,2033,0.6104909288624544,GW
GCAM_DN0,OECD & EU (R5),GasCap,2034,0.6145499018518378,GW
GCAM_DN0,OECD & EU (R5),GasCap,2035,0.6186970706986646,GW
GCAM_DN0,OECD & EU (R5),GasCap,2036,0.6234088120986772,GW
GCAM_DN0,OECD & EU (R5),GasCap,2037,0.6286033722792747,GW
GCAM_DN0,OECD & EU (R5),GasCap,2038,0.6343589715967008,GW
GCAM_DN0,OECD & EU (R5),GasCap,2039,0.6407716913426751,GW
GCAM_DN0,OECD & EU (R5),GasCap,2040,0.6479608803691427,GW
GCAM_DN0,OECD & EU (R5),GasCap,2041,0.6533996901188709,GW
GCAM_DN0,OECD & EU (R5),GasCap,2042,0.6604064225288494,GW
GCAM_DN0,OECD & EU (R5),GasCap,2043,0.6697732778750879,GW
GCAM_DN0,OECD & EU (R5),GasCap,2044,0.6829342259998469,GW
GCAM_DN0,OECD & EU (R5),GasCap,2045,0.7027799311948635,GW
GCAM_DN0,OECD & EU (R5),GasCap,2046,0.7128686834092098,GW
GCAM_DN0,OECD & EU (R5),GasCap,2047,0.7253579386923762,GW
GCAM_DN0,OECD & EU (R5),GasCap,2048,0.7412201470431153,GW
GCAM_DN0,OECD & EU (R5),GasCap,2049,0.7620350148490139,GW
GCAM_DN0,OECD & EU (R5),GasCap,2050,0.7905512039315308,GW
GCAM_DN0,OECD & EU (R5),GasCap,2051,0.7922376710913742,GW
GCAM_DN0,OECD & EU (R5),GasCap,2052,0.7935872558850163,GW
GCAM_DN0,OECD & EU (R5),GasCap,2053,0.7946917335172174,GW
GCAM_DN0,OECD & EU (R5),GasCap,2054,0.7956123185330598,GW
GCAM_DN0,OECD & EU (R5),GasCap,2055,0.7963914078955389,GW
GCAM_DN0,OECD & EU (R5),GasCap,2056,0.796931032411071,GW
GCAM_DN0,OECD & EU (R5),GasCap,2057,0.7974354537212445,GW
GCAM_DN0,OECD & EU (R5),GasCap,2058,0.797908007812009,GW
GCAM_DN0,OECD & EU (R5),GasCap,2059,0.7983516220689838,GW
GCAM_DN0,OECD & EU (R5),GasCap,2060,0.7987688759768551,GW
GCAM_DN0,OECD & EU (R5),GasCap,2061,0.7989490956702289,GW
GCAM_DN0,OECD & EU (R5),GasCap,2062,0.7991189335188174,GW
GCAM_DN0,OECD & EU (R5),GasCap,2063,0.7992792615010189,GW
GCAM_DN0,OECD & EU (R5),GasCap,2064,0.7994308566039268,GW
GCAM_DN0,OECD & EU (R5),GasCap,2065,0.7995744134155534,GW
GCAM_DN0,OECD & EU (R5),GasCap,2066,0.799557711814715,GW
GCAM_DN0,OECD & EU (R5),GasCap,2067,0.7995418434250959,GW
GCAM_DN0,OECD & EU (R5),GasCap,2068,0.7995267474131386,GW
GCAM_DN0,OECD & EU (R5),GasCap,2069,0.7995123687266069,GW
GCAM_DN0,OECD & EU (R5),GasCap,2070,0.7994986574237417,GW
GCAM_DN0,OECD & EU (R5),GasCap,2071,0.7994925299401316,GW
GCAM_DN0,OECD & EU (R5),GasCap,2072,0.7994866976651877,GW
GCAM_DN0,OECD & EU (R5),GasCap,2073,0.799481139766973,GW
GCAM_DN0,OECD & EU (R5),GasCap,2074,0.7994758373285636,GW
GCAM_DN0,OECD & EU (R5),GasCap,2075,0.7994707731329405,GW
GCAM_DN0,OECD & EU (R5),GasCap,2076,0.7994681751284828,GW
GCAM_DN0,OECD & EU (R5),GasCap,2077,0.7994656618430378,GW
GCAM_DN0,OECD & EU (R5),GasCap,2078,0.79946322919915,GW
GCAM_DN0,OECD & EU (R5),GasCap,2079,0.7994608733768915,GW
GCAM_DN0,OECD & EU (R5),GasCap,2080,0.7994585907938471,GW
GCAM_DN0,OECD & EU (R5),GasCap,2081,0.7994576757615183,GW
GCAM_DN0,OECD & EU (R5),GasCap,2082,0.7994568077434302,GW
GCAM_DN0,OECD & EU (R5),GasCap,2083,0.7994559832069575,GW
GCAM_DN0,OECD & EU (R5),GasCap,2084,0.7994551989647469,GW
GCAM_DN0,OECD & EU (R5),GasCap,2085,0.7994544521335394,GW
GCAM_DN0,OECD & EU (R5),GasCap,2086,0.7994542460299389,GW
GCAM_DN0,OECD & EU (R5),GasCap,2087,0.7994540441859713,GW
GCAM_DN0,OECD & EU (R5),GasCap,2088,0.7994538464709334,GW
GCAM_DN0,OECD & EU (R5),GasCap,2089,0.7994536527594158,GW
GCAM_DN0,OECD & EU (R5),GasCap,2090,0.7994534629310366,GW
GCAM_DN0,OECD & EU (R5),GasCap,2091,0.7994535222775292,GW
GCAM_DN0,OECD & EU (R5),GasCap,2092,0.799453582581194,GW
GCAM_DN0,OECD & EU (R5),GasCap,2093,0.7994536438653767,GW
GCAM_DN0,OECD & EU (R5),GasCap,2094,0.7994537061541869,GW
GCAM_DN0,OECD & EU (R5),GasCap,2095,0.7994537694725325,GW
GCAM_DN0,OECD & EU (R5),GasCap,2096,0.7994536476505099,GW
GCAM_DN0,OECD & EU (R5),GasCap,2097,0.7994535208251293,GW
GCAM_DN0,OECD & EU (R5),GasCap,2098,0.7994533886816887,GW
GCAM_DN0,OECD & EU (R5),GasCap,2099,0.7994532508785284,GW
GCAM_DN0,OECD & EU (R5),GasCap,2100,0.7994531070440813,GW
GCAM_DN0,OECD & EU (R5),GasCap,2101,NA,GW
GCAM_DN0,OECD & EU (R5),GasCap,2102,NA,GW
GCAM_DN0,OECD & EU (R5),GasCap,2103,NA,GW
GCAM_DN0,OECD & EU (R5),GasCap,2104,NA,GW
GCAM_DN0,OECD & EU (R5),GasCap,2105,NA,GW
GCAM_DN0,OECD & EU (R5),GasCap,2106,NA,GW
GCAM_DN0,OECD & EU (R5),GasCap,2107,NA,GW
GCAM_DN0,OECD & EU (R5),GasCap,2108,NA,GW
GCAM_DN0,OECD & EU (R5),GasCap,2109,NA,GW
GCAM_DN0,OECD & EU (R5),GasCap,2110,NA,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2021,0.3322556553924404,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2022,0.33169973417117105,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2023,0.3310687940332257,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2024,0.3303465510950344,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2025,0.3295116410261548,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2026,0.33482785379584906,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2027,0.34303408759942416,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2028,0.35736663223690246,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2029,0.3887717580970115,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2030,0.5126791379359013,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2031,0.5222915980158537,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2032,0.53185206893452,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2033,0.5413609713308383,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2034,0.5508187213181578,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2035,0.5602257305449367,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2036,0.5840535539297562,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2037,0.6085227612993944,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2038,0.6336596025655772,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2039,0.6594917798917269,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2040,0.6860485495320773,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2041,0.6682122664038734,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2042,0.6516004741462167,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2043,0.6360912623948011,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2044,0.6215783841710917,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2045,0.6079688185756185,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2046,0.6078673022033149,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2047,0.607745404763356,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2048,0.6075963036315148,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2049,0.6074097485174809,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2050,0.607169599708569,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2051,0.49084159294885493,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2052,0.3765068121467167,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2053,0.26411446297961383,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2054,0.15361546247570526,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2055,0.044962367542800655,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2056,0.03498017367958865,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2057,0.026440507767809002,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2058,0.01905175093223773,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2059,0.01259592606950331,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2060,0.006906832534697597,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2061,0.007058663178993083,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2062,0.007204226301701584,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2063,0.00734390213685317,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2064,0.007478040771069461,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2065,0.007606965073342119,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2066,0.007730973289660214,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2067,0.007850341346378992,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2068,0.007965324899773836,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2069,0.00807616116382092,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2070,0.008183070543705293,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2071,0.010060493450694678,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2072,0.011927824465090825,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2073,0.013785144740663642,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2074,0.015632534563380426,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2075,0.01747007336297455,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2076,0.019297839724329562,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2077,0.021115911398682154,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2078,0.022924365314647303,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2079,0.024723277589068945,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2080,0.02651272353769931,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2081,0.03329377138248958,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2082,0.03975869743655765,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2083,0.045929103822808244,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2084,0.051824668262694065,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2085,0.05746335369920098,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2086,0.0628615911032456,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2087,0.06803443938227981,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2088,0.07299572566880529,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2089,0.07775816874103322,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2090,0.08233348789536529,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2091,0.07813621986206883,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2092,0.07346144301353126,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2093,0.06822275572649407,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2094,0.0623115734705058,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2095,0.05558952142563653,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2096,0.04787746592355483,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2097,0.03893931440144666,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2098,0.028457421445075338,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2099,0.015994047218013407,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2100,9.286767564351175e-4,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2101,0.060937195030786685,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2102,0.13562897690230558,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2103,0.23114445265719522,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2104,0.35760247728702527,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2105,0.532945162433611,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2106,0.7923098962492682,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2107,1,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2108,1,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2109,1,GW
MESSAGE_DN0,OECD & EU (R5),GasCap,2110,1,GW
REMIND_DN0,OECD & EU (R5),GasCap,2021,0.4575951259609775,GW
REMIND_DN0,OECD & EU (R5),GasCap,2022,0.45524510042134814,GW
REMIND_DN0,OECD & EU (R5),GasCap,2023,0.45282467037223256,GW
REMIND_DN0,OECD & EU (R5),GasCap,2024,0.4503306238222525,GW
REMIND_DN0,OECD & EU (R5),GasCap,2025,0.4477595503797911,GW
REMIND_DN0,OECD & EU (R5),GasCap,2026,0.4319732422793536,GW
REMIND_DN0,OECD & EU (R5),GasCap,2027,0.41298904048804574,GW
REMIND_DN0,OECD & EU (R5),GasCap,2028,0.3897257160294958,GW
REMIND_DN0,OECD & EU (R5),GasCap,2029,0.36055270063654815,GW
REMIND_DN0,OECD & EU (R5),GasCap,2030,0.32289044758724106,GW
REMIND_DN0,OECD & EU (R5),GasCap,2031,0.3075424343232532,GW
REMIND_DN0,OECD & EU (R5),GasCap,2032,0.28778632538858123,GW
REMIND_DN0,OECD & EU (R5),GasCap,2033,0.2614046042109942,GW
REMIND_DN0,OECD & EU (R5),GasCap,2034,0.22439271604025754,GW
REMIND_DN0,OECD & EU (R5),GasCap,2035,0.16870473166735733,GW
REMIND_DN0,OECD & EU (R5),GasCap,2036,0.15409610149701683,GW
REMIND_DN0,OECD & EU (R5),GasCap,2037,0.1361916162215324,GW
REMIND_DN0,OECD & EU (R5),GasCap,2038,0.11373409158232711,GW
REMIND_DN0,OECD & EU (R5),GasCap,2039,0.08473380914899488,GW
REMIND_DN0,OECD & EU (R5),GasCap,2040,0.04584400401148517,GW
REMIND_DN0,OECD & EU (R5),GasCap,2041,0.045003292423952436,GW
REMIND_DN0,OECD & EU (R5),GasCap,2042,0.043911281697529066,GW
REMIND_DN0,OECD & EU (R5),GasCap,2043,0.04243549816781301,GW
REMIND_DN0,OECD & EU (R5),GasCap,2044,0.04033050646466755,GW
REMIND_DN0,OECD & EU (R5),GasCap,2045,0.03708488314545014,GW
REMIND_DN0,OECD & EU (R5),GasCap,2046,0.037149088431499784,GW
REMIND_DN0,OECD & EU (R5),GasCap,2047,0.0372442345218614,GW
REMIND_DN0,OECD & EU (R5),GasCap,2048,0.0373997869644645,GW
REMIND_DN0,OECD & EU (R5),GasCap,2049,0.03770002579433154,GW
REMIND_DN0,OECD & EU (R5),GasCap,2050,0.03852232764179521,GW
REMIND_DN0,OECD & EU (R5),GasCap,2051,0.03873117963918397,GW
REMIND_DN0,OECD & EU (R5),GasCap,2052,0.03907672294265441,GW
REMIND_DN0,OECD & EU (R5),GasCap,2053,0.039758427333215704,GW
REMIND_DN0,OECD & EU (R5),GasCap,2054,0.04173145892449516,GW
REMIND_DN0,OECD & EU (R5),GasCap,2055,0.11439742891696751,GW
REMIND_DN0,OECD & EU (R5),GasCap,2056,0.10505789576460837,GW
REMIND_DN0,OECD & EU (R5),GasCap,2057,0.09247496442607005,GW
REMIND_DN0,OECD & EU (R5),GasCap,2058,0.07460409137139495,GW
REMIND_DN0,OECD & EU (R5),GasCap,2059,0.04722516812220566,GW
REMIND_DN0,OECD & EU (R5),GasCap,2060,0,GW
REMIND_DN0,OECD & EU (R5),GasCap,2061,0,GW
REMIND_DN0,OECD & EU (R5),GasCap,2062,0,GW
REMIND_DN0,OECD & EU (R5),GasCap,2063,0,GW
REMIND_DN0,OECD & EU (R5),GasCap,2064,0,GW
REMIND_DN0,OECD & EU (R5),GasCap,2065,0,GW
REMIND_DN0,OECD & EU (R5),GasCap,2066,0,GW
REMIND_DN0,OECD & EU (R5),GasCap,2067,0,GW
REMIND_DN0,OECD & EU (R5),GasCap,2068,0,GW
REMIND_DN0,OECD & EU (R5),GasCap,2069,0,GW
REMIND_DN0,OECD & EU (R5),GasCap,2070,0,GW
REMIND_DN0,OECD & EU (R5),GasCap,2071,0,GW
REMIND_DN0,OECD & EU (R5),GasCap,2072,0,GW
REMIND_DN0,OECD & EU (R5),GasCap,2073,0,GW
REMIND_DN0,OECD & EU (R5),GasCap,2074,0,GW
REMIND_DN0,OECD & EU (R5),GasCap,2075,0,GW
REMIND_DN0,OECD & EU (R5),GasCap,2076,0,GW
REMIND_DN0,OECD & EU (R5),GasCap,2077,0,GW
REMIND_DN0,OECD & EU (R5),GasCap,2078,0,GW
REMIND_DN0,OECD & EU (R5),GasCap,2079,0,GW
REMIND_DN0,OECD & EU (R5),GasCap,2080,0,GW
REMIND_DN0,OECD & EU (R5),GasCap,2081,0,GW
REMIND_DN0,OECD & EU (R5),GasCap,2082,0,GW
REMIND_DN0,OECD & EU (R5),GasCap,2083,0,GW
REMIND_DN0,OECD & EU (R5),GasCap,2084,0,GW
REMIND_DN0,OECD & EU (R5),GasCap,2085,0,GW
REMIND_DN0,OECD & EU (R5),GasCap,2086,0,GW
REMIND_DN0,OECD & EU (R5),GasCap,2087,0,GW
REMIND_DN0,OECD & EU (R5),GasCap,2088,0,GW
REMIND_DN0,OECD & EU (R5),GasCap,2089,0,GW
REMIND_DN0,OECD & EU (R5),GasCap,2090,0,GW
REMIND_DN0,OECD & EU (R5),GasCap,2091,0,GW
REMIND_DN0,OECD & EU (R5),GasCap,2092,0,GW
REMIND_DN0,OECD & EU (R5),GasCap,2093,0,GW
REMIND_DN0,OECD & EU (R5),GasCap,2094,0,GW
REMIND_DN0,OECD & EU (R5),GasCap,2095,0,GW
REMIND_DN0,OECD & EU (R5),GasCap,2096,0,GW
REMIND_DN0,OECD & EU (R5),GasCap,2097,0,GW
REMIND_DN0,OECD & EU (R5),GasCap,2098,0,GW
REMIND_DN0,OECD & EU (R5),GasCap,2099,0,GW
REMIND_DN0,OECD & EU (R5),GasCap,2100,0,GW
REMIND_DN0,OECD & EU (R5),GasCap,2101,NA,GW
REMIND_DN0,OECD & EU (R5),GasCap,2102,NA,GW
REMIND_DN0,OECD & EU (R5),GasCap,2103,NA,GW
REMIND_DN0,OECD & EU (R5),GasCap,2104,NA,GW
REMIND_DN0,OECD & EU (R5),GasCap,2105,NA,GW
REMIND_DN0,OECD & EU (R5),GasCap,2106,NA,GW
REMIND_DN0,OECD & EU (R5),GasCap,2107,NA,GW
REMIND_DN0,OECD & EU (R5),GasCap,2108,NA,GW
REMIND_DN0,OECD & EU (R5),GasCap,2109,NA,GW
REMIND_DN0,OECD & EU (R5),GasCap,2110,NA,GW
GCAM_DN0,OECD & EU (R5),HydroCap,2021,0.34393859095814455,GW
GCAM_DN0,OECD & EU (R5),HydroCap,2022,0.34393859095814444,GW
GCAM_DN0,OECD & EU (R5),HydroCap,2023,0.34393859095814444,GW
GCAM_DN0,OECD & EU (R5),HydroCap,2024,0.34393859095814433,GW
GCAM_DN0,OECD & EU (R5),HydroCap,2025,0.34393859095814433,GW
GCAM_DN0,OECD & EU (R5),HydroCap,2026,0.3439385909581444,GW
GCAM_DN0,OECD & EU (R5),HydroCap,2027,0.34393859095814444,GW
GCAM_DN0,OECD & EU (R5),HydroCap,2028,0.34393859095814444,GW
GCAM_DN0,OECD & EU (R5),HydroCap,2029,0.3439385909581445,GW
GCAM_DN0,OECD & EU (R5),HydroCap,2030,0.34393859095814455,GW
GCAM_DN0,OECD & EU (R5),HydroCap,2031,0.34393859095814466,GW
GCAM_DN0,OECD & EU (R5),HydroCap,2032,0.3439385909581448,GW
GCAM_DN0,OECD & EU (R5),HydroCap,2033,0.34393859095814494,GW
