Source,Scenario,ScenarioGeography,Sector,Technology,Sub_Technology,Indicator,Units,Year,AnnualvalIEAtech,refvalIEAtech,refvalIEAsec,techFSRatio,mktFSRatio,Direction,FairSharePerc
GECO2021,CurPol,China,Power,RenewablesCap,NA,Capacity,MW,2030,1512123.1133988975,580324.75,10979438.4921875,1.6056498768989216,0.299060147230292,increasing,0.299060147230292
GECO2021,CurPol,China,Power,CoalCap,NA,Capacity,MW,2040,1315860.375235294,1182475.625,10979438.4921875,0.11280126830123369,0.042809758645783375,declining,0.11280126830123369
GECO2021,CurPol,China,Power,GasCap,NA,Capacity,MW,2040,1380232.1251111112,279594.65625,10979438.4921875,3.9365468697548156,0.3532489607345122,declining,3.9365468697548156
GECO2021,CurPol,China,Power,HydroCap,NA,Capacity,MW,2040,998396.5625,494528.125,10979438.4921875,1.0188873231426423,0.16171628436198376,increasing,0.16171628436198376
GECO2021,CurPol,China,Power,NuclearCap,NA,Capacity,MW,2040,131794.15625,70000,10979438.4921875,0.8827736607142858,0.01983279880283007,increasing,0.01983279880283007
GECO2021,CurPol,China,Power,OilCap,NA,Capacity,MW,2040,95123.3125,14304.435546875,10979438.4921875,5.6499172363904275,0.025938771938196145,declining,5.6499172363904275
GECO2021,CurPol,China,Power,RenewablesCap,NA,Capacity,MW,2040,3875015.625117647,580324.75,10979438.4921875,5.677322697537279,1.0574291358453238,increasing,1.0574291358453238
GECO2021,CurPol,China,Power,CoalCap,NA,Capacity,MW,2050,1222301.125235294,1182475.625,10979438.4921875,0.033679764211033095,0.012781971327404397,declining,0.033679764211033095
GECO2021,CurPol,China,Power,GasCap,NA,Capacity,MW,2050,1827515.125111111,279594.65625,10979438.4921875,5.536302051055781,0.49680418157185857,declining,5.536302051055781
GECO2021,CurPol,China,Power,HydroCap,NA,Capacity,MW,2050,1021267.375,494528.125,10979438.4921875,1.0651350719435826,0.1690566584409607,increasing,0.1690566584409607
GECO2021,CurPol,China,Power,NuclearCap,NA,Capacity,MW,2050,177912.921875,70000,10979438.4921875,1.5416131696428572,0.03463459002682628,increasing,0.03463459002682628
GECO2021,CurPol,China,Power,OilCap,NA,Capacity,MW,2050,100160.9296875,14304.435546875,10979438.4921875,6.0020889226476,0.02755559226860346,declining,6.0020889226476
GECO2021,CurPol,China,Power,RenewablesCap,NA,Capacity,MW,2050,5854641.0860551465,580324.75,10979438.4921875,9.088560045138772,1.692788785597531,increasing,1.692788785597531
GECO2021,CurPol,EFTA,Power,CoalCap,NA,Capacity,MW,2030,450.0522412252611,450.0522412252611,1058670.6266623773,0,0,declining,0
GECO2021,CurPol,EFTA,Power,GasCap,NA,Capacity,MW,2030,45408.97310069446,45408.97310069446,1058670.6266623773,0,0,declining,0
GECO2021,CurPol,EFTA,Power,HydroCap,NA,Capacity,MW,2030,122336.328125,122336.328125,1058670.6266623773,0,0,increasing,0
GECO2021,CurPol,EFTA,Power,NuclearCap,NA,Capacity,MW,2030,14510.10546875,14510.10546875,1058670.6266623773,0,0,increasing,0
GECO2021,CurPol,EFTA,Power,OilCap,NA,Capacity,MW,2030,1272.81591796875,1272.81591796875,1058670.6266623773,0,0,declining,0
GECO2021,CurPol,EFTA,Power,RenewablesCap,NA,Capacity,MW,2030,168911.9340338206,168911.9340338206,1058670.6266623773,0,0,increasing,0
GECO2021,CurPol,EFTA,Power,CoalCap,NA,Capacity,MW,2040,2238.1981811523438,450.0522412252611,1058670.6266623773,3.973196389509981,0.0050671452335401684,declining,3.973196389509981
GECO2021,CurPol,EFTA,Power,GasCap,NA,Capacity,MW,2040,50201.73291015625,45408.97310069446,1058670.6266623773,0.10554653589795661,0.013581447398531428,declining,0.10554653589795661
GECO2021,CurPol,EFTA,Power,HydroCap,NA,Capacity,MW,2040,121434.234375,122336.328125,1058670.6266623773,-0.007373882834526999,-0.0025563014424344332,increasing,-0.0025563014424344332
GECO2021,CurPol,EFTA,Power,NuclearCap,NA,Capacity,MW,2040,12994.703125,14510.10546875,1058670.6266623773,-0.10443772080180111,-0.004294260100124456,increasing,-0.004294260100124456
GECO2021,CurPol,EFTA,Power,OilCap,NA,Capacity,MW,2040,1091.15112304687,1272.81591796875,1058670.6266623773,-0.14272668369185199,-5.147912589998072e-4,declining,-0.14272668369185199
GECO2021,CurPol,EFTA,Power,RenewablesCap,NA,Capacity,MW,2040,256627.5892791748,168911.9340338206,1058670.6266623773,0.5192981523010163,0.2485635844697742,increasing,0.2485635844697742
GECO2021,CurPol,EFTA,Power,CoalCap,NA,Capacity,MW,2050,5837.29913330078,450.0522412252611,1058670.6266623773,11.970270112218111,0.015266070739280773,declining,11.970270112218111
GECO2021,CurPol,EFTA,Power,GasCap,NA,Capacity,MW,2050,52783.9365234375,45408.97310069446,1058670.6266623773,0.1624120282656261,0.020898747647302984,declining,0.1624120282656261
GECO2021,CurPol,EFTA,Power,HydroCap,NA,Capacity,MW,2050,120157.203125,122336.328125,1058670.6266623773,-0.017812574836915392,-0.006175079231781546,increasing,-0.006175079231781546
GECO2021,CurPol,EFTA,Power,NuclearCap,NA,Capacity,MW,2050,12603.36328125,14510.10546875,1058670.6266623773,-0.13140787926087072,-0.005403216466422516,increasing,-0.005403216466422516
GECO2021,CurPol,EFTA,Power,OilCap,NA,Capacity,MW,2050,1289.01293945312,1272.81591796875,1058670.6266623773,0.012725344848152399,4.589818894503651e-5,declining,0.012725344848152399
GECO2021,CurPol,EFTA,Power,RenewablesCap,NA,Capacity,MW,2050,318498.8708496093,168911.9340338206,1058670.6266623773,0.8855912856094436,0.42389086760832684,increasing,0.42389086760832684
GECO2021,CurPol,Egypt,Power,CoalCap,NA,Capacity,MW,2025,187.222778320312,187.222778320312,233509.57943263272,0,0,declining,0
GECO2021,CurPol,Egypt,Power,GasCap,NA,Capacity,MW,2025,44616.7578125,44616.7578125,233509.57943263272,0,0,declining,0
GECO2021,CurPol,Egypt,Power,HydroCap,NA,Capacity,MW,2025,2975.48217773437,2975.48217773437,233509.57943263272,0,0,increasing,0
GECO2021,CurPol,Egypt,Power,HydroCap,NA,Capacity,MW,2025,2975.48217773437,2975.48217773437,233509.57943263272,0,0,increasing,0
GECO2021,CurPol,Egypt,Power,NuclearCap,NA,Capacity,MW,2025,2.6587303727865e-4,2.6587303727865e-4,233509.57943263272,0,0,increasing,0
GECO2021,CurPol,Egypt,Power,OilCap,NA,Capacity,MW,2025,4962.97607421875,4962.97607421875,233509.57943263272,0,0,declining,0
GECO2021,CurPol,Egypt,Power,RenewablesCap,NA,Capacity,MW,2025,4891.08520507812,4891.08520507812,233509.57943263272,0,0,increasing,0
GECO2021,CurPol,Egypt,Power,CoalCap,NA,Capacity,MW,2030,1194.905264590988,187.222778320312,233509.57943263272,5.382264355390946,0.016625952883960883,declining,5.382264355390946
GECO2021,CurPol,Egypt,Power,GasCap,NA,Capacity,MW,2030,51068.92979861111,44616.7578125,233509.57943263272,0.14461319697917285,0.10645566326879742,declining,0.14461319697917285
GECO2021,CurPol,Egypt,Power,HydroCap,NA,Capacity,MW,2030,5983.77099609376,2975.48217773437,233509.57943263272,1.0110256552267438,0.04963435292052377,increasing,0.04963435292052377
GECO2021,CurPol,Egypt,Power,NuclearCap,NA,Capacity,MW,2030,2.64472735580057e-4,2.6587303727865e-4,233509.57943263272,-0.00526680596470342,-2.3103855015183917e-11,increasing,-2.3103855015183917e-11
GECO2021,CurPol,Egypt,Power,OilCap,NA,Capacity,MW,2030,5618.43603515625,4962.97607421875,233509.57943263272,0.13206994173162112,0.010814563690791857,declining,0.13206994173162112
GECO2021,CurPol,Egypt,Power,RenewablesCap,NA,Capacity,MW,2030,16736.838720361822,4891.08520507812,233509.57943263272,2.4219070039885966,0.19544543296470315,increasing,0.19544543296470315
GECO2021,CurPol,Egypt,Power,CoalCap,NA,Capacity,MW,2040,7436.658438419108,187.222778320312,233509.57943263272,38.72090631886696,0.11960987450141407,declining,38.72090631886696
GECO2021,CurPol,Egypt,Power,GasCap,NA,Capacity,MW,2040,81525.9922986111,44616.7578125,233509.57943263272,0.827250483802982,0.6089727686150468,declining,0.827250483802982
GECO2021,CurPol,Egypt,Power,HydroCap,NA,Capacity,MW,2040,6181.08349609376,2975.48217773437,233509.57943263272,1.0773384368916772,0.052889850930176924,increasing,0.052889850930176924
GECO2021,CurPol,Egypt,Power,NuclearCap,NA,Capacity,MW,2040,2.6171372155658895e-4,2.6587303727865e-4,233509.57943263272,-0.015643992202571,-6.862537373298145e-11,increasing,-6.862537373298145e-11
GECO2021,CurPol,Egypt,Power,OilCap,NA,Capacity,MW,2040,8007.0556640625,4962.97607421875,233509.57943263272,0.6133576999608921,0.050224871946592996,declining,0.6133576999608921
GECO2021,CurPol,Egypt,Power,RenewablesCap,NA,Capacity,MW,2040,77042.78916257396,4891.08520507812,233509.57943263272,14.751675943527838,1.1904452511965111,increasing,1.1904452511965111
GECO2021,CurPol,Egypt,Power,CoalCap,NA,Capacity,MW,2050,17756.355704044112,187.222778320312,233509.57943263272,93.84078734087296,0.28987660321077274,declining,93.84078734087296
GECO2021,CurPol,Egypt,Power,GasCap,NA,Capacity,MW,2050,97592.6876111111,44616.7578125,233509.57943263272,1.187354984896934,0.8740603561300165,declining,1.187354984896934
GECO2021,CurPol,Egypt,Power,HydroCap,NA,Capacity,MW,2050,6331.4658203125,2975.48217773437,233509.57943263272,1.1278789258732802,0.05537103867642272,increasing,0.05537103867642272
GECO2021,CurPol,Egypt,Power,NuclearCap,NA,Capacity,MW,2050,2.59009277215227e-4,2.6587303727865e-4,233509.57943263272,-0.025815931294414847,-1.132465364597301e-10,increasing,-1.132465364597301e-10
GECO2021,CurPol,Egypt,Power,OilCap,NA,Capacity,MW,2050,8350.6484375,4962.97607421875,233509.57943263272,0.6825888967869994,0.05589387715435728,declining,0.6825888967869994
GECO2021,CurPol,Egypt,Power,RenewablesCap,NA,Capacity,MW,2050,226160.0911672315,4891.08520507812,233509.57943263272,45.239245828803604,3.650761145430336,increasing,3.650761145430336
GECO2021,CurPol,EU,Power,CoalCap,NA,Capacity,MW,2025,98890.1015625,98890.1015625,4634232.0390625,0,0,declining,0
GECO2021,CurPol,EU,Power,GasCap,NA,Capacity,MW,2025,199145.796875,199145.796875,4634232.0390625,0,0,declining,0
GECO2021,CurPol,EU,Power,HydroCap,NA,Capacity,MW,2025,170458.640625,170458.640625,4634232.0390625,0,0,increasing,0
GECO2021,CurPol,EU,Power,HydroCap,NA,Capacity,MW,2025,170458.640625,170458.640625,4634232.0390625,0,0,increasing,0
GECO2021,CurPol,EU,Power,NuclearCap,NA,Capacity,MW,2025,92306.609375,92306.609375,4634232.0390625,0,0,increasing,0
GECO2021,CurPol,EU,Power,OilCap,NA,Capacity,MW,2025,32616.529296875,32616.529296875,4634232.0390625,0,0,declining,0
GECO2021,CurPol,EU,Power,RenewablesCap,NA,Capacity,MW,2025,522525.671875,522525.671875,4634232.0390625,0,0,increasing,0
GECO2021,CurPol,EU,Power,CoalCap,NA,Capacity,MW,2030,60748.56104044104,98890.1015625,4634232.0390625,-0.38569624178162004,-0.029649783513713154,declining,-0.38569624178162004
GECO2021,CurPol,EU,Power,GasCap,NA,Capacity,MW,2030,211043.87800000003,199145.796875,4634232.0390625,0.059745579930407584,0.009249115918137117,declining,0.059745579930407584
GECO2021,CurPol,EU,Power,HydroCap,NA,Capacity,MW,2030,344546.8125,170458.640625,4634232.0390625,1.021292738441959,0.1353295262263098,increasing,0.1353295262263098
GECO2021,CurPol,EU,Power,NuclearCap,NA,Capacity,MW,2030,89969.40625,92306.609375,4634232.0390625,-0.025319997569242317,-0.0018168528521742844,increasing,-0.0018168528521742844
GECO2021,CurPol,EU,Power,OilCap,NA,Capacity,MW,2030,33733.1328125,32616.529296875,4634232.0390625,0.03423428364991557,8.680051213396842e-4,declining,0.03423428364991557
GECO2021,CurPol,EU,Power,RenewablesCap,NA,Capacity,MW,2030,1054701.2219088234,522525.671875,4634232.0390625,1.0184677589604283,0.4136930400246536,increasing,0.4136930400246536
GECO2021,CurPol,EU,Power,CoalCap,NA,Capacity,MW,2040,34526.726684570305,98890.1015625,4634232.0390625,-0.6508576071918694,-0.050033640624423364,declining,-0.6508576071918694
GECO2021,CurPol,EU,Power,GasCap,NA,Capacity,MW,2040,277675.3984375,199145.796875,4634232.0390625,0.3943322068293087,0.061045926668841954,declining,0.3943322068293087
GECO2021,CurPol,EU,Power,HydroCap,NA,Capacity,MW,2040,340696.9375,170458.640625,4634232.0390625,0.9987073477226376,0.13233677976818395,increasing,0.13233677976818395
GECO2021,CurPol,EU,Power,NuclearCap,NA,Capacity,MW,2040,89485.3046875,92306.609375,4634232.0390625,-0.030564492690207213,-0.0021931750019960517,increasing,-0.0021931750019960517
GECO2021,CurPol,EU,Power,OilCap,NA,Capacity,MW,2040,31858.169921875,32616.529296875,4634232.0390625,-0.02325076859335425,-5.895197463600249e-4,declining,-0.02325076859335425
GECO2021,CurPol,EU,Power,RenewablesCap,NA,Capacity,MW,2040,1509219.7907714841,522525.671875,4634232.0390625,1.888317018675637,0.7670184952968816,increasing,0.7670184952968816
GECO2021,CurPol,EU,Power,CoalCap,NA,Capacity,MW,2050,40611.6870117187,98890.1015625,4634232.0390625,-0.5893250550860086,-0.0453034238077969,declining,-0.5893250550860086
GECO2021,CurPol,EU,Power,GasCap,NA,Capacity,MW,2050,282988.98046875,199145.796875,4634232.0390625,0.42101407566425697,0.06517650332496318,declining,0.42101407566425697
GECO2021,CurPol,EU,Power,HydroCap,NA,Capacity,MW,2050,332836.1875,170458.640625,4634232.0390625,0.9525920556425298,0.12622613157292747,increasing,0.12622613157292747
GECO2021,CurPol,EU,Power,NuclearCap,NA,Capacity,MW,2050,45522.4921875,92306.609375,4634232.0390625,-0.5068338822568739,-0.036368194034724875,increasing,-0.036368194034724875
GECO2021,CurPol,EU,Power,OilCap,NA,Capacity,MW,2050,30101.1953125,32616.529296875,4634232.0390625,-0.07711838256855842,-0.0019553250099657578,declining,-0.07711838256855842
GECO2021,CurPol,EU,Power,RenewablesCap,NA,Capacity,MW,2050,1862854.2092285156,522525.671875,4634232.0390625,2.5650960507719374,1.0419204475183652,increasing,1.0419204475183652
GECO2021,CurPol,Global,Automotive,Electric,NA,Sales,k*veh,2026,12795.786176339,12795.786176339,543235.0868771066,0,0,increasing,0
GECO2021,CurPol,Global,Automotive,FuelCell,NA,Sales,k*veh,2026,3.9892888558476,3.9892888558476,543235.0868771066,0,0,increasing,0
GECO2021,CurPol,Global,Automotive,Hybrid,NA,Sales,k*veh,2026,12030.967859122,12030.967859122,543235.0868771066,0,0,increasing,0
GECO2021,CurPol,Global,Automotive,ICE,NA,Sales,k*veh,2026,156247.618968052,156247.618968052,543235.0868771066,0,0,declining,0
GECO2021,CurPol,Global,Automotive,Electric,NA,Sales,k*veh,2031,55965.3643604192,12795.786176339,543235.0868771066,3.373733945625484,0.23840274253407848,increasing,0.23840274253407848
GECO2021,CurPol,Global,Automotive,FuelCell,NA,Sales,k*veh,2031,854.823268668662,3.9892888558476,543235.0868771066,213.27961212075192,0.004698705958247287,increasing,0.004698705958247287
GECO2021,CurPol,Global,Automotive,Hybrid,NA,Sales,k*veh,2031,45834.5933733723,12030.967859122,543235.0868771066,2.809717880562706,0.1866795407596575,increasing,0.1866795407596575
GECO2021,CurPol,Global,Automotive,ICE,NA,Sales,k*veh,2031,146854.466249018,156247.618968052,543235.0868771066,-0.06011709350242719,-0.05187341325667519,declining,-0.06011709350242719
GECO2021,CurPol,Global,Automotive,Electric,NA,Sales,k*veh,2041,67819.646390473,12795.786176339,543235.0868771066,4.3001547115471475,0.3038676709771241,increasing,0.3038676709771241
GECO2021,CurPol,Global,Automotive,FuelCell,NA,Sales,k*veh,2041,2990.13659484443,3.9892888558476,543235.0868771066,748.5412598316647,0.016490911825053696,increasing,0.016490911825053696
GECO2021,CurPol,Global,Automotive,Hybrid,NA,Sales,k*veh,2041,41122.3985897803,12030.967859122,543235.0868771066,2.418045752536932,0.16065658183768705,increasing,0.16065658183768705
GECO2021,CurPol,Global,Automotive,ICE,NA,Sales,k*veh,2041,118385.426258617,156247.618968052,543235.0868771066,-0.24232172598532015,-0.2090928602960456,declining,-0.24232172598532015
GECO2021,CurPol,Global,Aviation,NA,NA,Emission Intensity,gCO2/ pkm,2025,1.2992359732694e-4,1.2992359732694e-4,5.1969438930776e-4,0,0,declining,0
GECO2021,CurPol,Global,Aviation,NA,NA,Emission Intensity,gCO2/ pkm,2030,1.2230621290435e-4,1.2992359732694e-4,5.1969438930776e-4,-0.058629722231455746,-0.058629722231455746,declining,-0.058629722231455746
GECO2021,CurPol,Global,Aviation,NA,NA,Emission Intensity,gCO2/ pkm,2040,1.0380070654584e-4,1.2992359732694e-4,5.1969438930776e-4,-0.2010634812963522,-0.2010634812963522,declining,-0.2010634812963522
GECO2021,CurPol,Global,Aviation,NA,NA,Emission Intensity,gCO2/ pkm,2050,8.215256420914e-5,1.2992359732694e-4,5.1969438930776e-4,-0.36768557906835714,-0.36768557906835714,declining,-0.36768557906835714
GECO2021,CurPol,Global,Coal,Coal,NA,Production,ktoe,2025,3891916.5,3891916.5,15567666,0,0,declining,0
GECO2021,CurPol,Global,Coal,Coal,NA,Production,ktoe,2030,4315282,3891916.5,15567666,0.1087807253829829,0.1087807253829829,declining,0.1087807253829829
GECO2021,CurPol,Global,Coal,Coal,NA,Production,ktoe,2040,4637104.5,3891916.5,15567666,0.19147070601334842,0.19147070601334842,declining,0.19147070601334842
GECO2021,CurPol,Global,Coal,Coal,NA,Production,ktoe,2050,4370499.5,3891916.5,15567666,0.12296846553619534,0.12296846553619534,declining,0.12296846553619534
GECO2021,CurPol,Global,HDV,Electric,NA,Sales,k*veh,2026,81.760042394301,81.760042394301,35790.32088865604,0,0,increasing,0
GECO2021,CurPol,Global,HDV,FuelCell,NA,Sales,k*veh,2026,0.435416368725505,0.435416368725505,35790.32088865604,0,0,increasing,0
GECO2021,CurPol,Global,HDV,Hybrid,NA,Sales,k*veh,2026,142.23796491952,142.23796491952,35790.32088865604,0,0,increasing,0
GECO2021,CurPol,Global,HDV,ICE,NA,Sales,k*veh,2026,11705.6735392028,11705.6735392028,35790.32088865604,0,0,declining,0
GECO2021,CurPol,Global,HDV,Electric,NA,Sales,k*veh,2031,548.502013458922,81.760042394301,35790.32088865604,5.7086806390544975,0.039123033223143665,increasing,0.039123033223143665
GECO2021,CurPol,Global,HDV,FuelCell,NA,Sales,k*veh,2031,130.966998519442,0.435416368725505,35790.32088865604,299.78565696276377,0.010941358912941958,increasing,0.010941358912941958
GECO2021,CurPol,Global,HDV,Hybrid,NA,Sales,k*veh,2031,746.916061738455,142.23796491952,35790.32088865604,4.251172302423402,0.05068505242242112,increasing,0.05068505242242112
GECO2021,CurPol,Global,HDV,ICE,NA,Sales,k*veh,2031,14762.7766084753,11705.6735392028,35790.32088865604,0.2611642174227849,0.25625110309431176,declining,0.2611642174227849
GECO2021,CurPol,Global,HDV,Electric,NA,Sales,k*veh,2041,847.737130174375,81.760042394301,35790.32088865604,9.368599444775553,0.06420538308357457,increasing,0.06420538308357457
GECO2021,CurPol,Global,HDV,FuelCell,NA,Sales,k*veh,2041,506.871824956085,0.435416368725505,35790.32088865604,1163.1083371296656,0.04245028231204355,increasing,0.04245028231204355
GECO2021,CurPol,Global,HDV,Hybrid,NA,Sales,k*veh,2041,845.309671248951,142.23796491952,35790.32088865604,4.942925798518262,0.058932556809146164,increasing,0.058932556809146164
GECO2021,CurPol,Global,HDV,ICE,NA,Sales,k*veh,2041,12596.2151549762,11705.6735392028,35790.32088865604,0.07607777654066107,0.07464657429676712,declining,0.07607777654066107
GECO2021,CurPol,Global,Oil&Gas,Gas,NA,Production,ktoe,2025,3596125.25,3596125.25,31084843,0,0,declining,0
GECO2021,CurPol,Global,Oil&Gas,Oil,NA,Production,ktoe,2025,4175085.5,4175085.5,31084843,0,0,declining,0
GECO2021,CurPol,Global,Oil&Gas,Gas,NA,Production,ktoe,2030,4065214.75,3596125.25,31084843,0.130443037266291,0.06036247311913398,declining,0.130443037266291
