scenario_geography,country,country_iso,reg_count,scenario
Global,Niger,NE,281,Oxford2021_fast
Global,Nigeria,NG,281,GECO2021_1.5C-Unif
Global,Nigeria,NG,281,GECO2021_CurPol
Global,Nigeria,NG,281,GECO2021_NDC-LTS
Global,Nigeria,NG,281,WEO2021_APS
Global,Nigeria,NG,281,WEO2021_NZE_2050
Global,Nigeria,NG,281,WEO2021_SDS
Global,Nigeria,NG,281,WEO2021_STEPS
Global,Nigeria,NG,281,NGFS2021_GCAM_B2DS
Global,Nigeria,NG,281,NGFS2021_GCAM_CP
Global,Nigeria,NG,281,NGFS2021_GCAM_DN0
Global,Nigeria,NG,281,NGFS2021_GCAM_DT
Global,Nigeria,NG,281,NGFS2021_GCAM_NDC
Global,Nigeria,NG,281,NGFS2021_GCAM_NZ2050
Global,Nigeria,NG,281,NGFS2021_MESSAGE_B2DS
Global,Nigeria,NG,281,NGFS2021_MESSAGE_CP
Global,Nigeria,NG,281,NGFS2021_MESSAGE_DN0
Global,Nigeria,NG,281,NGFS2021_MESSAGE_DT
Global,Nigeria,NG,281,NGFS2021_MESSAGE_NDC
Global,Nigeria,NG,281,NGFS2021_MESSAGE_NZ2050
Global,Nigeria,NG,281,NGFS2021_REMIND_B2DS
Global,Nigeria,NG,281,NGFS2021_REMIND_CP
Global,Nigeria,NG,281,NGFS2021_REMIND_DN0
Global,Nigeria,NG,281,NGFS2021_REMIND_DT
Global,Nigeria,NG,281,NGFS2021_REMIND_NDC
Global,Nigeria,NG,281,NGFS2021_REMIND_NZ2050
Global,Nigeria,NG,281,IPR2021_FPS
Global,Nigeria,NG,281,IPR2021_RPS
Global,Nigeria,NG,281,IPR2021_baseline
Global,Nigeria,NG,281,Oxford2021_base
Global,Nigeria,NG,281,Oxford2021_fast
Global,Norway,NO,281,GECO2021_1.5C-Unif
Global,Norway,NO,281,GECO2021_CurPol
Global,Norway,NO,281,GECO2021_NDC-LTS
Global,Norway,NO,281,WEO2021_APS
Global,Norway,NO,281,WEO2021_NZE_2050
Global,Norway,NO,281,WEO2021_SDS
Global,Norway,NO,281,WEO2021_STEPS
Global,Norway,NO,281,NGFS2021_GCAM_B2DS
Global,Norway,NO,281,NGFS2021_GCAM_CP
Global,Norway,NO,281,NGFS2021_GCAM_DN0
Global,Norway,NO,281,NGFS2021_GCAM_DT
Global,Norway,NO,281,NGFS2021_GCAM_NDC
Global,Norway,NO,281,NGFS2021_GCAM_NZ2050
Global,Norway,NO,281,NGFS2021_MESSAGE_B2DS
Global,Norway,NO,281,NGFS2021_MESSAGE_CP
Global,Norway,NO,281,NGFS2021_MESSAGE_DN0
Global,Norway,NO,281,NGFS2021_MESSAGE_DT
Global,Norway,NO,281,NGFS2021_MESSAGE_NDC
Global,Norway,NO,281,NGFS2021_MESSAGE_NZ2050
Global,Norway,NO,281,NGFS2021_REMIND_B2DS
Global,Norway,NO,281,NGFS2021_REMIND_CP
Global,Norway,NO,281,NGFS2021_REMIND_DN0
Global,Norway,NO,281,NGFS2021_REMIND_DT
Global,Norway,NO,281,NGFS2021_REMIND_NDC
Global,Norway,NO,281,NGFS2021_REMIND_NZ2050
Global,Norway,NO,281,IPR2021_FPS
Global,Norway,NO,281,IPR2021_RPS
Global,Norway,NO,281,IPR2021_baseline
Global,Norway,NO,281,Oxford2021_base
Global,Norway,NO,281,Oxford2021_fast
Global,Oman,OM,281,GECO2021_1.5C-Unif
Global,Oman,OM,281,GECO2021_CurPol
Global,Oman,OM,281,GECO2021_NDC-LTS
Global,Oman,OM,281,WEO2021_APS
Global,Oman,OM,281,WEO2021_NZE_2050
Global,Oman,OM,281,WEO2021_SDS
Global,Oman,OM,281,WEO2021_STEPS
Global,Oman,OM,281,NGFS2021_GCAM_B2DS
Global,Oman,OM,281,NGFS2021_GCAM_CP
Global,Oman,OM,281,NGFS2021_GCAM_DN0
Global,Oman,OM,281,NGFS2021_GCAM_DT
Global,Oman,OM,281,NGFS2021_GCAM_NDC
Global,Oman,OM,281,NGFS2021_GCAM_NZ2050
Global,Oman,OM,281,NGFS2021_MESSAGE_B2DS
Global,Oman,OM,281,NGFS2021_MESSAGE_CP
Global,Oman,OM,281,NGFS2021_MESSAGE_DN0
Global,Oman,OM,281,NGFS2021_MESSAGE_DT
Global,Oman,OM,281,NGFS2021_MESSAGE_NDC
Global,Oman,OM,281,NGFS2021_MESSAGE_NZ2050
Global,Oman,OM,281,NGFS2021_REMIND_B2DS
Global,Oman,OM,281,NGFS2021_REMIND_CP
Global,Oman,OM,281,NGFS2021_REMIND_DN0
Global,Oman,OM,281,NGFS2021_REMIND_DT
Global,Oman,OM,281,NGFS2021_REMIND_NDC
Global,Oman,OM,281,NGFS2021_REMIND_NZ2050
Global,Oman,OM,281,IPR2021_FPS
Global,Oman,OM,281,IPR2021_RPS
Global,Oman,OM,281,IPR2021_baseline
Global,Oman,OM,281,Oxford2021_base
Global,Oman,OM,281,Oxford2021_fast
Global,Pakistan,PK,281,GECO2021_1.5C-Unif
Global,Pakistan,PK,281,GECO2021_CurPol
Global,Pakistan,PK,281,GECO2021_NDC-LTS
Global,Pakistan,PK,281,WEO2021_APS
Global,Pakistan,PK,281,WEO2021_NZE_2050
Global,Pakistan,PK,281,WEO2021_SDS
Global,Pakistan,PK,281,WEO2021_STEPS
Global,Pakistan,PK,281,NGFS2021_GCAM_B2DS
Global,Pakistan,PK,281,NGFS2021_GCAM_CP
Global,Pakistan,PK,281,NGFS2021_GCAM_DN0
Global,Pakistan,PK,281,NGFS2021_GCAM_DT
Global,Pakistan,PK,281,NGFS2021_GCAM_NDC
Global,Pakistan,PK,281,NGFS2021_GCAM_NZ2050
Global,Pakistan,PK,281,NGFS2021_MESSAGE_B2DS
Global,Pakistan,PK,281,NGFS2021_MESSAGE_CP
Global,Pakistan,PK,281,NGFS2021_MESSAGE_DN0
Global,Pakistan,PK,281,NGFS2021_MESSAGE_DT
Global,Pakistan,PK,281,NGFS2021_MESSAGE_NDC
Global,Pakistan,PK,281,NGFS2021_MESSAGE_NZ2050
Global,Pakistan,PK,281,NGFS2021_REMIND_B2DS
Global,Pakistan,PK,281,NGFS2021_REMIND_CP
Global,Pakistan,PK,281,NGFS2021_REMIND_DN0
Global,Pakistan,PK,281,NGFS2021_REMIND_DT
Global,Pakistan,PK,281,NGFS2021_REMIND_NDC
Global,Pakistan,PK,281,NGFS2021_REMIND_NZ2050
Global,Pakistan,PK,281,IPR2021_FPS
Global,Pakistan,PK,281,IPR2021_RPS
Global,Pakistan,PK,281,IPR2021_baseline
Global,Pakistan,PK,281,Oxford2021_base
Global,Pakistan,PK,281,Oxford2021_fast
Global,Palau,PW,281,GECO2021_1.5C-Unif
Global,Palau,PW,281,GECO2021_CurPol
Global,Palau,PW,281,GECO2021_NDC-LTS
Global,Palau,PW,281,WEO2021_APS
Global,Palau,PW,281,WEO2021_NZE_2050
Global,Palau,PW,281,WEO2021_SDS
Global,Palau,PW,281,WEO2021_STEPS
Global,Palau,PW,281,NGFS2021_GCAM_B2DS
Global,Palau,PW,281,NGFS2021_GCAM_CP
Global,Palau,PW,281,NGFS2021_GCAM_DN0
Global,Palau,PW,281,NGFS2021_GCAM_DT
Global,Palau,PW,281,NGFS2021_GCAM_NDC
Global,Palau,PW,281,NGFS2021_GCAM_NZ2050
Global,Palau,PW,281,NGFS2021_MESSAGE_B2DS
Global,Palau,PW,281,NGFS2021_MESSAGE_CP
Global,Palau,PW,281,NGFS2021_MESSAGE_DN0
Global,Palau,PW,281,NGFS2021_MESSAGE_DT
Global,Palau,PW,281,NGFS2021_MESSAGE_NDC
Global,Palau,PW,281,NGFS2021_MESSAGE_NZ2050
Global,Palau,PW,281,NGFS2021_REMIND_B2DS
Global,Palau,PW,281,NGFS2021_REMIND_CP
Global,Palau,PW,281,NGFS2021_REMIND_DN0
Global,Palau,PW,281,NGFS2021_REMIND_DT
Global,Palau,PW,281,NGFS2021_REMIND_NDC
Global,Palau,PW,281,NGFS2021_REMIND_NZ2050
Global,Palau,PW,281,IPR2021_FPS
Global,Palau,PW,281,IPR2021_RPS
Global,Palau,PW,281,IPR2021_baseline
Global,Palau,PW,281,Oxford2021_base
Global,Palau,PW,281,Oxford2021_fast
Global,Panama,PA,281,GECO2021_1.5C-Unif
Global,Panama,PA,281,GECO2021_CurPol
Global,Panama,PA,281,GECO2021_NDC-LTS
Global,Panama,PA,281,WEO2021_APS
Global,Panama,PA,281,WEO2021_NZE_2050
Global,Panama,PA,281,WEO2021_SDS
Global,Panama,PA,281,WEO2021_STEPS
Global,Panama,PA,281,NGFS2021_GCAM_B2DS
Global,Panama,PA,281,NGFS2021_GCAM_CP
Global,Panama,PA,281,NGFS2021_GCAM_DN0
Global,Panama,PA,281,NGFS2021_GCAM_DT
Global,Panama,PA,281,NGFS2021_GCAM_NDC
Global,Panama,PA,281,NGFS2021_GCAM_NZ2050
Global,Panama,PA,281,NGFS2021_MESSAGE_B2DS
Global,Panama,PA,281,NGFS2021_MESSAGE_CP
Global,Panama,PA,281,NGFS2021_MESSAGE_DN0
Global,Panama,PA,281,NGFS2021_MESSAGE_DT
Global,Panama,PA,281,NGFS2021_MESSAGE_NDC
Global,Panama,PA,281,NGFS2021_MESSAGE_NZ2050
Global,Panama,PA,281,NGFS2021_REMIND_B2DS
Global,Panama,PA,281,NGFS2021_REMIND_CP
Global,Panama,PA,281,NGFS2021_REMIND_DN0
Global,Panama,PA,281,NGFS2021_REMIND_DT
Global,Panama,PA,281,NGFS2021_REMIND_NDC
Global,Panama,PA,281,NGFS2021_REMIND_NZ2050
Global,Panama,PA,281,IPR2021_FPS
Global,Panama,PA,281,IPR2021_RPS
Global,Panama,PA,281,IPR2021_baseline
Global,Panama,PA,281,Oxford2021_base
Global,Panama,PA,281,Oxford2021_fast
Global,Papua New Guinea,PG,281,GECO2021_1.5C-Unif
Global,Papua New Guinea,PG,281,GECO2021_CurPol
Global,Papua New Guinea,PG,281,GECO2021_NDC-LTS
Global,Papua New Guinea,PG,281,WEO2021_APS
Global,Papua New Guinea,PG,281,WEO2021_NZE_2050
Global,Papua New Guinea,PG,281,WEO2021_SDS
Global,Papua New Guinea,PG,281,WEO2021_STEPS
Global,Papua New Guinea,PG,281,NGFS2021_GCAM_B2DS
Global,Papua New Guinea,PG,281,NGFS2021_GCAM_CP
Global,Papua New Guinea,PG,281,NGFS2021_GCAM_DN0
Global,Papua New Guinea,PG,281,NGFS2021_GCAM_DT
Global,Papua New Guinea,PG,281,NGFS2021_GCAM_NDC
Global,Papua New Guinea,PG,281,NGFS2021_GCAM_NZ2050
Global,Papua New Guinea,PG,281,NGFS2021_MESSAGE_B2DS
Global,Papua New Guinea,PG,281,NGFS2021_MESSAGE_CP
Global,Papua New Guinea,PG,281,NGFS2021_MESSAGE_DN0
Global,Papua New Guinea,PG,281,NGFS2021_MESSAGE_DT
Global,Papua New Guinea,PG,281,NGFS2021_MESSAGE_NDC
Global,Papua New Guinea,PG,281,NGFS2021_MESSAGE_NZ2050
Global,Papua New Guinea,PG,281,NGFS2021_REMIND_B2DS
Global,Papua New Guinea,PG,281,NGFS2021_REMIND_CP
Global,Papua New Guinea,PG,281,NGFS2021_REMIND_DN0
Global,Papua New Guinea,PG,281,NGFS2021_REMIND_DT
Global,Papua New Guinea,PG,281,NGFS2021_REMIND_NDC
Global,Papua New Guinea,PG,281,NGFS2021_REMIND_NZ2050
Global,Papua New Guinea,PG,281,IPR2021_FPS
Global,Papua New Guinea,PG,281,IPR2021_RPS
Global,Papua New Guinea,PG,281,IPR2021_baseline
Global,Papua New Guinea,PG,281,Oxford2021_base
Global,Papua New Guinea,PG,281,Oxford2021_fast
Global,Paraguay,PY,281,GECO2021_1.5C-Unif
Global,Paraguay,PY,281,GECO2021_CurPol
Global,Paraguay,PY,281,GECO2021_NDC-LTS
Global,Paraguay,PY,281,WEO2021_APS
Global,Paraguay,PY,281,WEO2021_NZE_2050
Global,Paraguay,PY,281,WEO2021_SDS
Global,Paraguay,PY,281,WEO2021_STEPS
Global,Paraguay,PY,281,NGFS2021_GCAM_B2DS
Global,Paraguay,PY,281,NGFS2021_GCAM_CP
Global,Paraguay,PY,281,NGFS2021_GCAM_DN0
Global,Paraguay,PY,281,NGFS2021_GCAM_DT
Global,Paraguay,PY,281,NGFS2021_GCAM_NDC
Global,Paraguay,PY,281,NGFS2021_GCAM_NZ2050
Global,Paraguay,PY,281,NGFS2021_MESSAGE_B2DS
Global,Paraguay,PY,281,NGFS2021_MESSAGE_CP
Global,Paraguay,PY,281,NGFS2021_MESSAGE_DN0
Global,Paraguay,PY,281,NGFS2021_MESSAGE_DT
Global,Paraguay,PY,281,NGFS2021_MESSAGE_NDC
Global,Paraguay,PY,281,NGFS2021_MESSAGE_NZ2050
Global,Paraguay,PY,281,NGFS2021_REMIND_B2DS
Global,Paraguay,PY,281,NGFS2021_REMIND_CP
Global,Paraguay,PY,281,NGFS2021_REMIND_DN0
Global,Paraguay,PY,281,NGFS2021_REMIND_DT
Global,Paraguay,PY,281,NGFS2021_REMIND_NDC
Global,Paraguay,PY,281,NGFS2021_REMIND_NZ2050
Global,Paraguay,PY,281,IPR2021_FPS
Global,Paraguay,PY,281,IPR2021_RPS
Global,Paraguay,PY,281,IPR2021_baseline
Global,Paraguay,PY,281,Oxford2021_base
Global,Paraguay,PY,281,Oxford2021_fast
Global,Peru,PE,281,GECO2021_1.5C-Unif
Global,Peru,PE,281,GECO2021_CurPol
Global,Peru,PE,281,GECO2021_NDC-LTS
Global,Peru,PE,281,WEO2021_APS
Global,Peru,PE,281,WEO2021_NZE_2050
Global,Peru,PE,281,WEO2021_SDS
Global,Peru,PE,281,WEO2021_STEPS
Global,Peru,PE,281,NGFS2021_GCAM_B2DS
Global,Peru,PE,281,NGFS2021_GCAM_CP
Global,Peru,PE,281,NGFS2021_GCAM_DN0
Global,Peru,PE,281,NGFS2021_GCAM_DT
Global,Peru,PE,281,NGFS2021_GCAM_NDC
Global,Peru,PE,281,NGFS2021_GCAM_NZ2050
Global,Peru,PE,281,NGFS2021_MESSAGE_B2DS
Global,Peru,PE,281,NGFS2021_MESSAGE_CP
Global,Peru,PE,281,NGFS2021_MESSAGE_DN0
Global,Peru,PE,281,NGFS2021_MESSAGE_DT
Global,Peru,PE,281,NGFS2021_MESSAGE_NDC
Global,Peru,PE,281,NGFS2021_MESSAGE_NZ2050
Global,Peru,PE,281,NGFS2021_REMIND_B2DS
Global,Peru,PE,281,NGFS2021_REMIND_CP
Global,Peru,PE,281,NGFS2021_REMIND_DN0
Global,Peru,PE,281,NGFS2021_REMIND_DT
Global,Peru,PE,281,NGFS2021_REMIND_NDC
Global,Peru,PE,281,NGFS2021_REMIND_NZ2050
Global,Peru,PE,281,IPR2021_FPS
Global,Peru,PE,281,IPR2021_RPS
Global,Peru,PE,281,IPR2021_baseline
Global,Peru,PE,281,Oxford2021_base
Global,Peru,PE,281,Oxford2021_fast
Global,Philippines,PH,281,GECO2021_1.5C-Unif
Global,Philippines,PH,281,GECO2021_CurPol
Global,Philippines,PH,281,GECO2021_NDC-LTS
Global,Philippines,PH,281,WEO2021_APS
Global,Philippines,PH,281,WEO2021_NZE_2050
Global,Philippines,PH,281,WEO2021_SDS
Global,Philippines,PH,281,WEO2021_STEPS
Global,Philippines,PH,281,NGFS2021_GCAM_B2DS
Global,Philippines,PH,281,NGFS2021_GCAM_CP
Global,Philippines,PH,281,NGFS2021_GCAM_DN0
Global,Philippines,PH,281,NGFS2021_GCAM_DT
Global,Philippines,PH,281,NGFS2021_GCAM_NDC
Global,Philippines,PH,281,NGFS2021_GCAM_NZ2050
Global,Philippines,PH,281,NGFS2021_MESSAGE_B2DS
Global,Philippines,PH,281,NGFS2021_MESSAGE_CP
Global,Philippines,PH,281,NGFS2021_MESSAGE_DN0
Global,Philippines,PH,281,NGFS2021_MESSAGE_DT
Global,Philippines,PH,281,NGFS2021_MESSAGE_NDC
Global,Philippines,PH,281,NGFS2021_MESSAGE_NZ2050
Global,Philippines,PH,281,NGFS2021_REMIND_B2DS
Global,Philippines,PH,281,NGFS2021_REMIND_CP
Global,Philippines,PH,281,NGFS2021_REMIND_DN0
Global,Philippines,PH,281,NGFS2021_REMIND_DT
Global,Philippines,PH,281,NGFS2021_REMIND_NDC
Global,Philippines,PH,281,NGFS2021_REMIND_NZ2050
Global,Philippines,PH,281,IPR2021_FPS
Global,Philippines,PH,281,IPR2021_RPS
Global,Philippines,PH,281,IPR2021_baseline
Global,Philippines,PH,281,Oxford2021_base
Global,Philippines,PH,281,Oxford2021_fast
Global,Poland,PL,281,GECO2021_1.5C-Unif
Global,Poland,PL,281,GECO2021_CurPol
Global,Poland,PL,281,GECO2021_NDC-LTS
Global,Poland,PL,281,WEO2021_APS
Global,Poland,PL,281,WEO2021_NZE_2050
Global,Poland,PL,281,WEO2021_SDS
Global,Poland,PL,281,WEO2021_STEPS
Global,Poland,PL,281,NGFS2021_GCAM_B2DS
Global,Poland,PL,281,NGFS2021_GCAM_CP
Global,Poland,PL,281,NGFS2021_GCAM_DN0
Global,Poland,PL,281,NGFS2021_GCAM_DT
Global,Poland,PL,281,NGFS2021_GCAM_NDC
Global,Poland,PL,281,NGFS2021_GCAM_NZ2050
Global,Poland,PL,281,NGFS2021_MESSAGE_B2DS
Global,Poland,PL,281,NGFS2021_MESSAGE_CP
Global,Poland,PL,281,NGFS2021_MESSAGE_DN0
Global,Poland,PL,281,NGFS2021_MESSAGE_DT
Global,Poland,PL,281,NGFS2021_MESSAGE_NDC
Global,Poland,PL,281,NGFS2021_MESSAGE_NZ2050
Global,Poland,PL,281,NGFS2021_REMIND_B2DS
Global,Poland,PL,281,NGFS2021_REMIND_CP
Global,Poland,PL,281,NGFS2021_REMIND_DN0
Global,Poland,PL,281,NGFS2021_REMIND_DT
Global,Poland,PL,281,NGFS2021_REMIND_NDC
Global,Poland,PL,281,NGFS2021_REMIND_NZ2050
Global,Poland,PL,281,IPR2021_FPS
Global,Poland,PL,281,IPR2021_RPS
Global,Poland,PL,281,IPR2021_baseline
Global,Poland,PL,281,Oxford2021_base
Global,Poland,PL,281,Oxford2021_fast
Global,Portugal,PT,281,GECO2021_1.5C-Unif
Global,Portugal,PT,281,GECO2021_CurPol
Global,Portugal,PT,281,GECO2021_NDC-LTS
Global,Portugal,PT,281,WEO2021_APS
Global,Portugal,PT,281,WEO2021_NZE_2050
Global,Portugal,PT,281,WEO2021_SDS
Global,Portugal,PT,281,WEO2021_STEPS
Global,Portugal,PT,281,NGFS2021_GCAM_B2DS
Global,Portugal,PT,281,NGFS2021_GCAM_CP
Global,Portugal,PT,281,NGFS2021_GCAM_DN0
Global,Portugal,PT,281,NGFS2021_GCAM_DT
Global,Portugal,PT,281,NGFS2021_GCAM_NDC
Global,Portugal,PT,281,NGFS2021_GCAM_NZ2050
Global,Portugal,PT,281,NGFS2021_MESSAGE_B2DS
Global,Portugal,PT,281,NGFS2021_MESSAGE_CP
Global,Portugal,PT,281,NGFS2021_MESSAGE_DN0
Global,Portugal,PT,281,NGFS2021_MESSAGE_DT
Global,Portugal,PT,281,NGFS2021_MESSAGE_NDC
Global,Portugal,PT,281,NGFS2021_MESSAGE_NZ2050
Global,Portugal,PT,281,NGFS2021_REMIND_B2DS
Global,Portugal,PT,281,NGFS2021_REMIND_CP
Global,Portugal,PT,281,NGFS2021_REMIND_DN0
Global,Portugal,PT,281,NGFS2021_REMIND_DT
Global,Portugal,PT,281,NGFS2021_REMIND_NDC
Global,Portugal,PT,281,NGFS2021_REMIND_NZ2050
Global,Portugal,PT,281,IPR2021_FPS
Global,Portugal,PT,281,IPR2021_RPS
Global,Portugal,PT,281,IPR2021_baseline
Global,Portugal,PT,281,Oxford2021_base
Global,Portugal,PT,281,Oxford2021_fast
Global,Puerto Rico,PR,281,GECO2021_1.5C-Unif
Global,Puerto Rico,PR,281,GECO2021_CurPol
Global,Puerto Rico,PR,281,GECO2021_NDC-LTS
Global,Puerto Rico,PR,281,WEO2021_APS
Global,Puerto Rico,PR,281,WEO2021_NZE_2050
Global,Puerto Rico,PR,281,WEO2021_SDS
Global,Puerto Rico,PR,281,WEO2021_STEPS
Global,Puerto Rico,PR,281,NGFS2021_GCAM_B2DS
Global,Puerto Rico,PR,281,NGFS2021_GCAM_CP
Global,Puerto Rico,PR,281,NGFS2021_GCAM_DN0
Global,Puerto Rico,PR,281,NGFS2021_GCAM_DT
Global,Puerto Rico,PR,281,NGFS2021_GCAM_NDC
Global,Puerto Rico,PR,281,NGFS2021_GCAM_NZ2050
Global,Puerto Rico,PR,281,NGFS2021_MESSAGE_B2DS
Global,Puerto Rico,PR,281,NGFS2021_MESSAGE_CP
Global,Puerto Rico,PR,281,NGFS2021_MESSAGE_DN0
Global,Puerto Rico,PR,281,NGFS2021_MESSAGE_DT
Global,Puerto Rico,PR,281,NGFS2021_MESSAGE_NDC
Global,Puerto Rico,PR,281,NGFS2021_MESSAGE_NZ2050
Global,Puerto Rico,PR,281,NGFS2021_REMIND_B2DS
Global,Puerto Rico,PR,281,NGFS2021_REMIND_CP
Global,Puerto Rico,PR,281,NGFS2021_REMIND_DN0
Global,Puerto Rico,PR,281,NGFS2021_REMIND_DT
Global,Puerto Rico,PR,281,NGFS2021_REMIND_NDC
Global,Puerto Rico,PR,281,NGFS2021_REMIND_NZ2050
Global,Puerto Rico,PR,281,IPR2021_FPS
Global,Puerto Rico,PR,281,IPR2021_RPS
Global,Puerto Rico,PR,281,IPR2021_baseline
Global,Puerto Rico,PR,281,Oxford2021_base
Global,Puerto Rico,PR,281,Oxford2021_fast
Global,Qatar,QA,281,GECO2021_1.5C-Unif
Global,Qatar,QA,281,GECO2021_CurPol
Global,Qatar,QA,281,GECO2021_NDC-LTS
Global,Qatar,QA,281,WEO2021_APS
Global,Qatar,QA,281,WEO2021_NZE_2050
Global,Qatar,QA,281,WEO2021_SDS
Global,Qatar,QA,281,WEO2021_STEPS
Global,Qatar,QA,281,NGFS2021_GCAM_B2DS
Global,Qatar,QA,281,NGFS2021_GCAM_CP
Global,Qatar,QA,281,NGFS2021_GCAM_DN0
Global,Qatar,QA,281,NGFS2021_GCAM_DT
Global,Qatar,QA,281,NGFS2021_GCAM_NDC
Global,Qatar,QA,281,NGFS2021_GCAM_NZ2050
Global,Qatar,QA,281,NGFS2021_MESSAGE_B2DS
Global,Qatar,QA,281,NGFS2021_MESSAGE_CP
Global,Qatar,QA,281,NGFS2021_MESSAGE_DN0
Global,Qatar,QA,281,NGFS2021_MESSAGE_DT
Global,Qatar,QA,281,NGFS2021_MESSAGE_NDC
Global,Qatar,QA,281,NGFS2021_MESSAGE_NZ2050
Global,Qatar,QA,281,NGFS2021_REMIND_B2DS
Global,Qatar,QA,281,NGFS2021_REMIND_CP
Global,Qatar,QA,281,NGFS2021_REMIND_DN0
Global,Qatar,QA,281,NGFS2021_REMIND_DT
Global,Qatar,QA,281,NGFS2021_REMIND_NDC
Global,Qatar,QA,281,NGFS2021_REMIND_NZ2050
Global,Qatar,QA,281,IPR2021_FPS
Global,Qatar,QA,281,IPR2021_RPS
Global,Qatar,QA,281,IPR2021_baseline
Global,Qatar,QA,281,Oxford2021_base
Global,Qatar,QA,281,Oxford2021_fast
Global,Republic of Congo,CG,281,GECO2021_1.5C-Unif
Global,Republic of Congo,CG,281,GECO2021_CurPol
Global,Republic of Congo,CG,281,GECO2021_NDC-LTS
Global,Republic of Congo,CG,281,WEO2021_APS
Global,Republic of Congo,CG,281,WEO2021_NZE_2050
Global,Republic of Congo,CG,281,WEO2021_SDS
Global,Republic of Congo,CG,281,WEO2021_STEPS
Global,Republic of Congo,CG,281,NGFS2021_GCAM_B2DS
Global,Republic of Congo,CG,281,NGFS2021_GCAM_CP
Global,Republic of Congo,CG,281,NGFS2021_GCAM_DN0
Global,Republic of Congo,CG,281,NGFS2021_GCAM_DT
Global,Republic of Congo,CG,281,NGFS2021_GCAM_NDC
Global,Republic of Congo,CG,281,NGFS2021_GCAM_NZ2050
Global,Republic of Congo,CG,281,NGFS2021_MESSAGE_B2DS
Global,Republic of Congo,CG,281,NGFS2021_MESSAGE_CP
Global,Republic of Congo,CG,281,NGFS2021_MESSAGE_DN0
Global,Republic of Congo,CG,281,NGFS2021_MESSAGE_DT
Global,Republic of Congo,CG,281,NGFS2021_MESSAGE_NDC
Global,Republic of Congo,CG,281,NGFS2021_MESSAGE_NZ2050
Global,Republic of Congo,CG,281,NGFS2021_REMIND_B2DS
Global,Republic of Congo,CG,281,NGFS2021_REMIND_CP
Global,Republic of Congo,CG,281,NGFS2021_REMIND_DN0
Global,Republic of Congo,CG,281,NGFS2021_REMIND_DT
Global,Republic of Congo,CG,281,NGFS2021_REMIND_NDC
Global,Republic of Congo,CG,281,NGFS2021_REMIND_NZ2050
Global,Republic of Congo,CG,281,IPR2021_FPS
Global,Republic of Congo,CG,281,IPR2021_RPS
Global,Republic of Congo,CG,281,IPR2021_baseline
Global,Republic of Congo,CG,281,Oxford2021_base
Global,Republic of Congo,CG,281,Oxford2021_fast
Global,Republic of Korea,KR,281,GECO2021_1.5C-Unif
Global,Republic of Korea,KR,281,GECO2021_CurPol
Global,Republic of Korea,KR,281,GECO2021_NDC-LTS
Global,Republic of Korea,KR,281,WEO2021_APS
Global,Republic of Korea,KR,281,WEO2021_NZE_2050
Global,Republic of Korea,KR,281,WEO2021_SDS
Global,Republic of Korea,KR,281,WEO2021_STEPS
Global,Republic of Korea,KR,281,NGFS2021_GCAM_B2DS
Global,Republic of Korea,KR,281,NGFS2021_GCAM_CP
Global,Republic of Korea,KR,281,NGFS2021_GCAM_DN0
Global,Republic of Korea,KR,281,NGFS2021_GCAM_DT
Global,Republic of Korea,KR,281,NGFS2021_GCAM_NDC
Global,Republic of Korea,KR,281,NGFS2021_GCAM_NZ2050
Global,Republic of Korea,KR,281,NGFS2021_MESSAGE_B2DS
Global,Republic of Korea,KR,281,NGFS2021_MESSAGE_CP
Global,Republic of Korea,KR,281,NGFS2021_MESSAGE_DN0
Global,Republic of Korea,KR,281,NGFS2021_MESSAGE_DT
Global,Republic of Korea,KR,281,NGFS2021_MESSAGE_NDC
Global,Republic of Korea,KR,281,NGFS2021_MESSAGE_NZ2050
Global,Republic of Korea,KR,281,NGFS2021_REMIND_B2DS
Global,Republic of Korea,KR,281,NGFS2021_REMIND_CP
Global,Republic of Korea,KR,281,NGFS2021_REMIND_DN0
Global,Republic of Korea,KR,281,NGFS2021_REMIND_DT
Global,Republic of Korea,KR,281,NGFS2021_REMIND_NDC
Global,Republic of Korea,KR,281,NGFS2021_REMIND_NZ2050
Global,Republic of Korea,KR,281,IPR2021_FPS
Global,Republic of Korea,KR,281,IPR2021_RPS
Global,Republic of Korea,KR,281,IPR2021_baseline
Global,Republic of Korea,KR,281,Oxford2021_base
Global,Republic of Korea,KR,281,Oxford2021_fast
Global,Republic of Macedonia,MK,281,GECO2021_1.5C-Unif
Global,Republic of Macedonia,MK,281,GECO2021_CurPol
Global,Republic of Macedonia,MK,281,GECO2021_NDC-LTS
Global,Republic of Macedonia,MK,281,WEO2021_APS
Global,Republic of Macedonia,MK,281,WEO2021_NZE_2050
Global,Republic of Macedonia,MK,281,WEO2021_SDS
Global,Republic of Macedonia,MK,281,WEO2021_STEPS
Global,Republic of Macedonia,MK,281,NGFS2021_GCAM_B2DS
Global,Republic of Macedonia,MK,281,NGFS2021_GCAM_CP
Global,Republic of Macedonia,MK,281,NGFS2021_GCAM_DN0
Global,Republic of Macedonia,MK,281,NGFS2021_GCAM_DT
Global,Republic of Macedonia,MK,281,NGFS2021_GCAM_NDC
Global,Republic of Macedonia,MK,281,NGFS2021_GCAM_NZ2050
Global,Republic of Macedonia,MK,281,NGFS2021_MESSAGE_B2DS
